hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
1078, 0.00000, 2844.62, 22.0548, 2649.29, 18.8921, 2911.14, 22.9242
1078, 900.00000, 2876.02, 20.4951, 2572.21, 18.0763, 2741.94, 20.0626
1078, 1800.00000, 2653.75, 20.3058, 2514.82, 16.7551, 2770.21, 21.0961
1078, 2700.00000, 2715.32, 18.1615, 2518.11, 16.1207, 2603.22, 17.5946
1079, 0.00000, 2434.16, 16.7563, 2344.78, 15.6945, 2535.01, 19.9598
1079, 900.00000, 2129.08, 19.4983, 1952.68, 16.0722, 1977.03, 17.8522
1079, 1800.00000, 1619.87, 17.392, 1626.99, 15.7866, 1726.65, 20.9098
1079, 2700.00000, 1552.92, 16.1429, 1507.99, 15.3608, 1461.86, 16.309
1080, 0.00000, 1521.5, 20.4247, 1427.29, 14.7377, 1545.5, 20.327
1080, 900.00000, 1412.22, 14.9766, 1345.23, 14.0633, 1337.95, 15.8591
1080, 1800.00000, 1326.29, 16.0579, 1327.75, 13.679, 1392.97, 19.6274
1080, 2700.00000, 1407.35, 14.4889, 1342.96, 13.0305, 1311.76, 14.1116
1081, 0.00000, 1306.73, 15.246, 1342.61, 13.0424, 1418.99, 18.7632
1081, 900.00000, 1446.45, 14.2507, 1368.28, 12.5988, 1358.7, 14.2153
1081, 1800.00000, 1480.07, 15.826, 1448.37, 13.2012, 1604.31, 20.107
1081, 2700.00000, 1833.28, 14.115, 1704.49, 13.9039, 1699.04, 15.4592
1082, 0.00000, 1876.69, 18.2829, 1694.12, 14.1044, 1867.73, 19.9697
1082, 900.00000, 2057.44, 16.4208, 1862.59, 15.1668, 1965.51, 17.1273
1082, 1800.00000, 2175.5, 17.8005, 1975.85, 15.9745, 2156.86, 20.3261
1082, 2700.00000, 2326.82, 17.9412, 2065.38, 15.8846, 2072.27, 18.0882
1083, 0.00000, 2211.1, 19.0756, 2073.43, 16.6656, 2214.55, 21.5093
1083, 900.00000, 2336.26, 18.8376, 2132.49, 16.9519, 2207.57, 19.149
1083, 1800.00000, 2317.48, 20.1216, 2138.91, 17.0928, 2347.78, 22.0359
1083, 2700.00000, 2486.14, 19.4303, 2234.28, 17.3213, 2333.15, 18.4703
1084, 0.00000, 2319.56, 19.9137, 2225.94, 17.6722, 2435.72, 22.3506
1084, 900.00000, 2332.55, 18.732, 2143.8, 17.3345, 2261.12, 19.4
1084, 1800.00000, 2290.52, 18.7265, 2255.2, 17.3987, 2530.75, 21.6395
1084, 2700.00000, 2484.86, 17.7674, 2310.7, 17.7449, 2382.07, 19.1781
1085, 0.00000, 2414.05, 18.778, 2360.91, 17.9265, 2676.86, 21.7619
1085, 900.00000, 2677.71, 18.5585, 2521.85, 18.3916, 2674.06, 19.8788
1085, 1800.00000, 2781.31, 19.0469, 2631.88, 18.7255, 2979.39, 23.2159
1085, 2700.00000, 2747.88, 18.2893, 2586.64, 18.4365, 2733.83, 19.6682
1086, 0.00000, 2683.49, 19.3677, 2504.53, 18.8301, 2745.01, 22.392
1086, 900.00000, 2732.24, 19.8473, 2476.23, 18.3553, 2582.22, 19.661
1086, 1800.00000, 2697.04, 20.8631, 2380.96, 16.4883, 2529.09, 20.0137
1086, 2700.00000, 2726.36, 18.4255, 2362.04, 15.5241, 2376.28, 16.2294
1087, 0.00000, 2338.74, 16.2264, 2245.45, 15.8932, 2366.63, 18.6982
1087, 900.00000, 2085.93, 18.705, 1895.83, 15.8571, 1842.69, 16.4629
1087, 1800.00000, 1530.91, 18.2369, 1452.4, 17.3581, 1595.33, 21.6889
1087, 2700.00000, 1397.32, 19.1476, 1209.32, 19.7671, 1273.48, 19.3613
1088, 0.00000, 1208.94, 25.8042, 1017.78, 23.0023, 1262.76, 26.0684
1088, 900.00000, 1010.92, 24.4601, 828.422, 28.2501, 961.939, 24.1176
1088, 1800.00000, 840.017, 31.542, 708.233, 34.8431, 1005.09, 33.2319
1088, 2700.00000, 850.031, 32.6141, 626.738, 41.9647, 837.188, 31.6619
1089, 0.00000, 701.451, 40.8259, 559.368, 50.517, 912.875, 39.7339
1089, 900.00000, 737.898, 41.6677, 527.364, 60.8973, 738.959, 40.0352
1089, 1800.00000, 730.23, 48.7174, 565.17, 66.5645, 915.674, 46.6506
1089, 2700.00000, 1020.26, 39.0236, 715.626, 58.5852, 1004.26, 41.5346
1090, 0.00000, 990.803, 48.0045, 736.036, 64.9246, 1163.59, 46.2628
1090, 900.00000, 1039.16, 47.3585, 823.935, 65.7375, 1181, 42.5762
1090, 1800.00000, 1108.05, 51.242, 872.573, 67.1433, 1331.32, 47.6162
1090, 2700.00000, 1184.96, 52.0333, 871.482, 73.1696, 1199.18, 48.614
1091, 0.00000, 1140.8, 58.1532, 863.595, 78.7511, 1341.88, 52.3441
1091, 900.00000, 1237.78, 55.2503, 925.752, 77.3293, 1243.39, 50.3336
1091, 1800.00000, 1163.69, 61.5333, 946.122, 79.7841, 1408.21, 53.6545
1091, 2700.00000, 1260, 56.2409, 997.558, 74.5584, 1347.05, 49.0991
1092, 0.00000, 1265.11, 58.9132, 1057.04, 73.6663, 1553.93, 50.6066
1092, 900.00000, 1287.78, 55.5176, 1045.29, 73.5445, 1332.83, 51.4034
1092, 1800.00000, 1293.64, 60.4104, 1024.23, 74.8343, 1524.06, 51.9981
1092, 2700.00000, 1214.52, 56.91, 1039.86, 72.9996, 1376.04, 50.5372
1093, 0.00000, 1227.24, 58.3682, 1126.38, 69.8082, 1640.83, 49.7935
1093, 900.00000, 1403.63, 51.5558, 1202.13, 63.8019, 1592.77, 46.3441
1093, 1800.00000, 1564.99, 52.5343, 1364.89, 58.0345, 1844.34, 46.8643
1093, 2700.00000, 1553.42, 46.925, 1296.92, 60.1993, 1716.31, 45.2863
1094, 0.00000, 1425.86, 50.2219, 1212.81, 62.9415, 1765.36, 47.6746
1094, 900.00000, 1357.8, 48.5954, 1141.46, 62.3324, 1468.08, 45.9136
1094, 1800.00000, 1301.85, 47.4454, 1144.68, 56.6067, 1627.05, 44.7829
1094, 2700.00000, 1579.34, 43.4233, 1112.24, 54.2285, 1452.46, 39.1493
1095, 0.00000, 1376.13, 45.7604, 985.996, 55.6576, 1534.82, 42.859
1095, 900.00000, 1087.65, 47.5307, 796.641, 65.3297, 1112.44, 45.5274
1095, 1800.00000, 757.665, 60.3717, 647.26, 74.1466, 1040.24, 52.0824
1095, 2700.00000, 764.763, 55.093, 598.318, 71.3038, 787.132, 48.5403
1096, 0.00000, 661.554, 55.3178, 578.008, 64.1047, 930.132, 48.0058
1096, 900.00000, 721.922, 44.1965, 565.746, 55.7162, 798.584, 41.2127
1096, 1800.00000, 780.517, 40.8851, 672.759, 42.9181, 1037.92, 40.2893
1096, 2700.00000, 899.959, 31.5509, 759.593, 34.0403, 912.654, 29.3155
1097, 0.00000, 863.869, 30.0532, 831.911, 27.9763, 1066.84, 30.8901
1097, 900.00000, 1090.33, 23.3177, 979.034, 22.7716, 1060.5, 21.7494
1097, 1800.00000, 1230.63, 21.4336, 1186.78, 19.08, 1395.04, 23.9477
1097, 2700.00000, 1881.39, 20.5919, 1592.24, 16.628, 1711.51, 18.6276
1098, 0.00000, 2077.87, 21.9233, 1788.15, 15.6242, 2009.27, 20.9238
1098, 900.00000, 2302.74, 19.4491, 2069.02, 15.6491, 2184.56, 17.0236
1098, 1800.00000, 2337.16, 21.0691, 2079.89, 15.5454, 2345.5, 19.8097
1098, 2700.00000, 2443.72, 20.0742, 2159.81, 16.122, 2234.93, 17.8395
1099, 0.00000, 2251.76, 19.7621, 2218.01, 16.7173, 2410.43, 20.9118
1099, 900.00000, 2539.31, 21.107, 2295.51, 16.9803, 2402.79, 18.4309
1099, 1800.00000, 2473.83, 22.2516, 2245.75, 16.7679, 2531.82, 21.3845
1099, 2700.00000, 2648.31, 20.7848, 2315.76, 16.6207, 2547.69, 19.3038
1100, 0.00000, 2598.2, 22.0529, 2383, 17.0911, 2682.48, 22.1593
1100, 900.00000, 2776.9, 21.3347, 2442.17, 17.035, 2656.5, 20.1626
1100, 1800.00000, 2666.05, 21.47, 2512.81, 16.9834, 2765.7, 22.2984
1100, 2700.00000, 2800.97, 20.5227, 2549.45, 16.8822, 2694.69, 19.8239
1101, 0.00000, 2707.55, 19.2563, 2599.88, 17.0739, 2845.01, 22.6075
1101, 900.00000, 2898.27, 18.7051, 2730.12, 17.6549, 2899.19, 20.2884
1101, 1800.00000, 2963.1, 21.0964, 2832.54, 18.1186, 3139.85, 22.8126
1101, 2700.00000, 3048.49, 18.8144, 2961.21, 18.0983, 3095.48, 20.8531
1102, 0.00000, 2846.58, 19.4928, 2847.58, 18.5376, 3036.75, 22.6463
1102, 900.00000, 2859.34, 18.8454, 2708.2, 18.1535, 2777.72, 20.316
1102, 1800.00000, 2814.13, 18.1911, 2681.31, 16.6256, 2981.73, 21.6592
1102, 2700.00000, 2876.14, 16.5701, 2683.61, 15.6086, 2785.99, 18.0741
1103, 0.00000, 2577.27, 17.09, 2483.89, 15.6264, 2764.78, 21.0018
1103, 900.00000, 2238.72, 16.5831, 2068.55, 15.6524, 2210.06, 18.0116
1103, 1800.00000, 1810.22, 17.472, 1796.53, 15.6115, 1970.05, 21.1747
1103, 2700.00000, 1759.98, 16.474, 1679.57, 15.3002, 1657.71, 17.2865
1104, 0.00000, 1563.08, 16.94, 1566.83, 14.7256, 1697.84, 20.9608
1104, 900.00000, 1574.65, 18.1184, 1483.43, 14.3598, 1451.89, 15.646
1104, 1800.00000, 1422.45, 16.2504, 1441.02, 13.7057, 1523.91, 19.5368
1104, 2700.00000, 1505.76, 14.8667, 1434.14, 13.0842, 1437.7, 14.7296
1105, 0.00000, 1389.55, 15.4184, 1406.03, 12.9132, 1507.31, 19.0921
1105, 900.00000, 1498.47, 14.6469, 1428.03, 12.923, 1405.14, 14.2167
1105, 1800.00000, 1540.51, 15.581, 1459.56, 13.1851, 1624.4, 18.8877
1105, 2700.00000, 1813.45, 14.4773, 1665.35, 13.4819, 1720.83, 15.2335
1106, 0.00000, 1796.27, 15.9478, 1724.31, 14.6157, 1912.55, 20.0566
1106, 900.00000, 1997.32, 16.6495, 1950.56, 15.4233, 2072.04, 18.0177
1106, 1800.00000, 2111.12, 18.4786, 2198.32, 15.587, 2267.95, 21.6256
1106, 2700.00000, 2353.84, 18.3782, 2150.72, 16.5255, 2178.98, 18.3646
1107, 0.00000, 2253.91, 19.7528, 2156.7, 16.7105, 2416.39, 22.0902
1107, 900.00000, 2454.12, 20.4109, 2197.46, 16.5992, 2326.62, 19.85
1107, 1800.00000, 2357.26, 21.7117, 2207.72, 16.884, 2495.21, 22.4333
1107, 2700.00000, 2402.95, 19.1902, 2229.7, 17.0284, 2329.68, 18.8199
1108, 0.00000, 2519.48, 19.8858, 2319.89, 17.7587, 2577.41, 22.5114
1108, 900.00000, 2572.9, 19.1506, 2335.34, 17.8249, 2380.93, 19.3406
1108, 1800.00000, 2507.91, 20.4787, 2399.8, 17.8967, 2590.29, 22.279
1108, 2700.00000, 2575.28, 18.5118, 2357.07, 17.6364, 2457.36, 19.8978
1109, 0.00000, 2635.94, 20.7446, 2475.26, 17.7324, 2751.28, 22.5559
1109, 900.00000, 2919.17, 22.0253, 2624.65, 18.3243, 2686.12, 19.5168
1109, 1800.00000, 2863.22, 22.218, 2771.54, 18.7348, 2920.99, 22.819
1109, 2700.00000, 2966.29, 20.8854, 2791.69, 18.2028, 2824.61, 20.6287
1110, 0.00000, 2831.59, 21.4354, 2636.23, 18.203, 2838.91, 21.9379
1110, 900.00000, 2892.02, 20.7009, 2616.05, 17.9035, 2790.17, 19.8837
1110, 1800.00000, 2774.49, 20.0831, 2584.62, 16.6822, 2815.08, 21.2248
1110, 2700.00000, 2751.94, 18.6854, 2493.02, 15.7035, 2526.45, 16.477
1111, 0.00000, 2543.69, 18.9215, 2362.27, 15.2671, 2510.31, 19.5197
1111, 900.00000, 2021.51, 16.1193, 1921.77, 15.7352, 1929.55, 16.826
1111, 1800.00000, 1517.4, 18.8592, 1480.63, 17.4621, 1643.37, 22.2558
1111, 2700.00000, 1413.4, 20.2219, 1267.1, 20.3358, 1397.45, 20.2414
1112, 0.00000, 1201.29, 23.5461, 1101.39, 23.0455, 1378.74, 26.4558
1112, 900.00000, 1077.47, 23.9469, 905.102, 26.5274, 1078.87, 23.5001
1112, 1800.00000, 933.251, 29.667, 771.841, 31.5799, 1080.13, 31.5827
1112, 2700.00000, 915.975, 30.3081, 681.361, 37.4371, 907.118, 29.4095
1113, 0.00000, 714.16, 39.6419, 556.796, 48.2798, 913.282, 38.801
1113, 900.00000, 759.988, 40.4194, 549.829, 55.268, 794.763, 38.5277
1113, 1800.00000, 729.096, 47.499, 526.948, 66.3105, 944.705, 45.5121
1113, 2700.00000, 1067.63, 42.1479, 649.139, 60.5905, 911.132, 41.1892
1114, 0.00000, 860.619, 47.4564, 629.399, 70.3854, 1131.72, 46.1959
1114, 900.00000, 992.733, 47.4954, 745.696, 68.1754, 1057.85, 45.1975
1114, 1800.00000, 1006.83, 53.2476, 787.664, 70.6849, 1254.36, 49.4438
1114, 2700.00000, 1159.3, 50.8187, 836.924, 72.2156, 1154.76, 48.2016
1115, 0.00000, 1233.23, 59.5845, 848.112, 77.4767, 1319.87, 51.9604
1115, 900.00000, 1087.1, 59.7505, 899.507, 80.1502, 1133.33, 52.9061
1115, 1800.00000, 1051.31, 63.9905, 892.92, 79.7315, 1258.1, 55.4372
1115, 2700.00000, 1175.77, 57.3893, 879.745, 81.9678, 1181.45, 53.3646
1116, 0.00000, 1061.64, 66.3529, 871.474, 87.5629, 1300.79, 56.5871
1116, 900.00000, 1053.08, 65.4662, 872.922, 88.546, 1137.84, 57.3302
1116, 1800.00000, 1024.83, 68.7038, 903.286, 87.8115, 1310.33, 59.0315
1116, 2700.00000, 1067.22, 64.1925, 919.795, 82.8685, 1125.68, 56.9503
1117, 0.00000, 1117.49, 63.3142, 968.471, 76.8317, 1377.34, 56.067
1117, 900.00000, 1314.96, 55.5599, 1067.15, 71.8549, 1334.06, 51.7282
1117, 1800.00000, 1318.14, 55.9932, 1122.3, 68.6737, 1660.65, 51.5894
1117, 2700.00000, 1442.97, 51.8564, 1096.47, 66.3517, 1494.12, 49.21
1118, 0.00000, 1323.24, 52.8824, 1069.02, 66.3828, 1632.72, 48.9354
1118, 900.00000, 1430.8, 49.8515, 1030.45, 64.1703, 1484.36, 44.5052
1118, 1800.00000, 1274.75, 49.304, 1106.2, 56.3903, 1561.44, 44.7812
1118, 2700.00000, 1413.8, 41.7573, 1072.48, 52.0046, 1429.06, 38.2999
1119, 0.00000, 1418.8, 44.4393, 1008.07, 50.7568, 1442.69, 39.7891
1119, 900.00000, 994.707, 43.7157, 799.352, 57.7866, 1103.52, 40.5435
1119, 1800.00000, 776.589, 53.3603, 647.568, 65.6474, 1024.69, 46.7499
1119, 2700.00000, 800.581, 46.484, 599.835, 61.8526, 849.686, 43.1017
1120, 0.00000, 687.074, 46.818, 552.328, 56.4788, 924.685, 42.6021
1120, 900.00000, 762.017, 38.7226, 570.923, 48.3185, 772.011, 35.2919
1120, 1800.00000, 775.549, 33.5235, 706.955, 33.9067, 1009.69, 33.3548
1120, 2700.00000, 996.089, 24.4866, 841.977, 25.1237, 998.47, 22.4413
1121, 0.00000, 1011.98, 22.1226, 985.049, 20.3586, 1220.82, 24.6036
1121, 900.00000, 1240.72, 18.0931, 1178.18, 16.9288, 1227.69, 16.9859
1121, 1800.00000, 1364.4, 17.5939, 1359.08, 15.649, 1498.58, 20.4454
1121, 2700.00000, 1893.97, 14.6559, 1721.46, 14.6467, 1770.62, 15.7409
1122, 0.00000, 2021.04, 14.1571, 2038.51, 13.2073, 2119.31, 17.9976
1122, 900.00000, 2461.03, 17.1829, 2224.67, 13.9475, 2197.7, 15.3966
1122, 1800.00000, 2398.53, 19.1107, 2214.58, 14.5411, 2349.7, 18.3385
1122, 2700.00000, 2492.79, 19.6704, 2213.82, 15.0266, 2232.3, 16.1087
1123, 0.00000, 2257.53, 18.2411, 2149.49, 15.7903, 2347.17, 20.6051
1123, 900.00000, 2224.07, 18.1493, 2044.51, 16.558, 2122.93, 18.0892
1123, 1800.00000, 2164.71, 20.9837, 1964.18, 16.2436, 2179.95, 20.7681
1123, 2700.00000, 2291.87, 18.9167, 2028.95, 17.1722, 2124.67, 17.8256
1124, 0.00000, 2296.08, 19.2025, 2033.76, 16.2893, 2218.46, 19.8479
1124, 900.00000, 2237.83, 18.0247, 1998.07, 16.4634, 2077.2, 17.4448
1124, 1800.00000, 2117.81, 18.6255, 1956.3, 16.4742, 2209.23, 20.9456
1124, 2700.00000, 2358.01, 20.4424, 1959.67, 16.5006, 2124.3, 17.2734
1125, 0.00000, 2242.2, 17.5772, 2028.46, 16.3007, 2349.42, 19.531
1125, 900.00000, 2419.16, 17.349, 2160.18, 16.9089, 2394.2, 17.5216
1125, 1800.00000, 2315.93, 18.0797, 2251.94, 16.8948, 2569.54, 21.5061
1125, 2700.00000, 2542.24, 20.421, 2282.65, 17.2102, 2352.53, 18.911
1126, 0.00000, 2295.36, 18.6182, 2244.44, 17.3964, 2432.22, 21.5324
1126, 900.00000, 2397.95, 17.452, 2305.98, 17.1681, 2376.21, 19.1041
1126, 1800.00000, 2302.2, 16.7198, 2272.67, 16.4031, 2449.39, 20.4546
1126, 2700.00000, 2466.16, 15.8293, 2281.84, 15.3708, 2378.82, 16.3833
1127, 0.00000, 2367.76, 18.8442, 2203.39, 15.2662, 2426.85, 18.8727
1127, 900.00000, 2024.53, 15.4843, 1861.18, 14.8373, 1910.55, 15.8674
1127, 1800.00000, 1647.82, 16.8619, 1546.46, 14.4184, 1753.61, 20.3769
1127, 2700.00000, 1596.96, 14.9527, 1439.92, 13.9109, 1483.09, 14.8097
1128, 0.00000, 1433.35, 15.579, 1389.28, 13.4592, 1510.71, 18.9198
1128, 900.00000, 1416.94, 14.3717, 1317.75, 12.8033, 1291.74, 13.7737
1128, 1800.00000, 1330.48, 15.3195, 1328.44, 12.6706, 1422.73, 19.4497
1128, 2700.00000, 1450.25, 13.7305, 1352.18, 12.2064, 1350.67, 13.5967
1129, 0.00000, 1318.85, 14.1747, 1364.94, 12.0872, 1437.96, 17.7415
1129, 900.00000, 1434.53, 13.1103, 1423.91, 11.5429, 1369.43, 12.692
1129, 1800.00000, 1455.06, 14.8242, 1511.52, 12.6854, 1557.48, 17.8232
1129, 2700.00000, 1839.06, 13.7311, 1738.77, 12.6236, 1711.96, 14.9336
1130, 0.00000, 1800.57, 15.3411, 1688.81, 13.1946, 1829.14, 18.5513
1130, 900.00000, 2004.89, 15.6842, 1821.03, 13.7352, 1879.73, 16.9003
1130, 1800.00000, 2073.97, 19.5448, 1904.16, 14.6956, 2159.24, 20.8141
1130, 2700.00000, 2237.93, 17.685, 1979.21, 15.2701, 2070.84, 17.002
1131, 0.00000, 2090.35, 19.3105, 1914.93, 15.4988, 2155.65, 20.7141
1131, 900.00000, 2238.8, 18.6163, 1992.12, 16.3211, 2101.1, 18.0628
1131, 1800.00000, 2063.38, 19.431, 1943.66, 16.1332, 2218.15, 21.4942
1131, 2700.00000, 2181.74, 18.6881, 1974.35, 15.994, 2090.79, 17.7929
1132, 0.00000, 2110.49, 19.8237, 1922.04, 15.9047, 2212.43, 21.3111
1132, 900.00000, 2129.09, 18.2409, 1933.83, 15.6873, 2040.29, 17.7023
1132, 1800.00000, 2125.19, 18.7163, 1953.56, 15.681, 2200.64, 21.469
1132, 2700.00000, 2333.91, 20.4635, 1964.43, 16.2031, 2115.92, 18.8933
1133, 0.00000, 2100.53, 18.9993, 1949.35, 16.139, 2231.97, 21.8817
1133, 900.00000, 2465.05, 20.1754, 2195.37, 16.5386, 2326.57, 19.2426
1133, 1800.00000, 2408.65, 19.2692, 2312.03, 17.3069, 2584.66, 23.3686
1133, 2700.00000, 2573.76, 19.8128, 2390.56, 17.1823, 2516.32, 20.2273
1134, 0.00000, 2482.18, 18.9496, 2459.68, 17.3683, 2679.67, 22.3862
1134, 900.00000, 2501.5, 19.7845, 2266.7, 17.3496, 2428.81, 20.0516
1134, 1800.00000, 2344.54, 17.178, 2310.74, 16.1603, 2564.09, 21.3358
1134, 2700.00000, 2471.61, 15.8732, 2257.91, 14.8921, 2380.75, 16.1793
1135, 0.00000, 2289.81, 16.8497, 2196.72, 15.1143, 2412.62, 20.0866
1135, 900.00000, 1959.46, 16.757, 1842.05, 15.8794, 1889.18, 17.6166
1135, 1800.00000, 1508.96, 21.277, 1434.89, 17.6844, 1663.34, 22.5063
1135, 2700.00000, 1332.64, 20.7314, 1161.16, 20.1725, 1320.49, 20.8963
1136, 0.00000, 1096.23, 24.1895, 993.471, 23.3248, 1282.88, 26.4814
1136, 900.00000, 1006.37, 25.3552, 833.28, 27.8825, 949.007, 25.0964
1136, 1800.00000, 835.226, 31.9457, 725.763, 33.564, 992.046, 33.7022
1136, 2700.00000, 899.589, 34.7946, 640.177, 40.201, 813.765, 31.7206
1137, 0.00000, 684.997, 42.7222, 549.698, 50.487, 881.887, 41.2029
1137, 900.00000, 746.198, 41.9122, 523.15, 59.2782, 718.79, 39.803
1137, 1800.00000, 719.382, 50.0678, 532.358, 67.6059, 904.448, 47.0868
1137, 2700.00000, 954.223, 39.341, 712.284, 56.8225, 961.161, 41.4967
1138, 0.00000, 839.414, 49.7483, 712.005, 64.4722, 1077.39, 47.4383
1138, 900.00000, 1048.44, 46.4159, 740.623, 68.7999, 1014.01, 45.7846
1138, 1800.00000, 1086.48, 52.3956, 806.085, 69.8252, 1263.81, 48.5307
1138, 2700.00000, 1263.19, 50.4621, 865.145, 70.3449, 1183.61, 48.5707
1139, 0.00000, 1127.37, 56.6483, 827.257, 80.1497, 1345.3, 52.3947
1139, 900.00000, 1315.65, 57.6893, 862.243, 81.2675, 1202.36, 52.8826
1139, 1800.00000, 1072.33, 62.4859, 878.395, 82.2596, 1301.57, 56.015
1139, 2700.00000, 1150.04, 58.2819, 889.457, 82.1166, 1211.67, 52.8642
1140, 0.00000, 1083.43, 64.9658, 888.184, 85.4918, 1354.24, 56.2961
1140, 900.00000, 1062.79, 63.7283, 876.659, 87.6053, 1116.72, 57.4282
1140, 1800.00000, 1064.61, 65.9605, 917.615, 84.9566, 1344.5, 58.2376
1140, 2700.00000, 1314.46, 63.0018, 932.842, 82.9851, 1252.81, 54.7888
1141, 0.00000, 1248.96, 61.3141, 947.885, 80.2328, 1445.53, 53.4833
1141, 900.00000, 1269.19, 55.3297, 1028.94, 73.2347, 1358.85, 50.7355
1141, 1800.00000, 1456.05, 57.107, 1175.79, 66.7165, 1688.15, 50.9316
1141, 2700.00000, 1501.91, 53.1822, 1188.65, 64.4981, 1585.68, 46.9834
1142, 0.00000, 1464.56, 55.2351, 1179.24, 64.2319, 1704.34, 49.5336
1142, 900.00000, 1518.53, 50.8232, 1128.99, 63.1117, 1617.34, 46.2619
1142, 1800.00000, 1374.98, 50.7965, 1093.86, 58.624, 1713.38, 44.0636
1142, 2700.00000, 1489.03, 42.214, 1060.72, 54.3441, 1402.87, 40.5829
1143, 0.00000, 1277.87, 43.2582, 1046.54, 51.6585, 1568.88, 42.742
1143, 900.00000, 1104.73, 50.9169, 746.391, 65.8143, 1056.04, 45.7925
1143, 1800.00000, 860.215, 59.865, 664.792, 70.3236, 1077.58, 49.6687
1143, 2700.00000, 824.292, 52.8309, 594.554, 68.9949, 790.958, 47.0602
1144, 0.00000, 812.456, 54.3115, 553.094, 61.4263, 907.21, 46.2206
1144, 900.00000, 732.376, 41.4195, 577.313, 51.6077, 777.204, 39.484
1144, 1800.00000, 708.075, 40.5356, 622.622, 42.0162, 929.661, 38.4475
1144, 2700.00000, 851.918, 30.9047, 713.841, 32.9589, 875.541, 28.2837
1145, 0.00000, 838.75, 29.2414, 813.032, 26.9614, 1055.19, 29.8525
1145, 900.00000, 1068.57, 22.3948, 990.067, 21.7538, 1083.65, 20.4143
1145, 1800.00000, 1227.44, 20.5109, 1215.63, 18.2843, 1416.27, 22.529
1145, 2700.00000, 1786.25, 15.9972, 1650.67, 16.4479, 1582.54, 16.4931
1146, 0.00000, 1874.87, 17.5328, 1734.97, 14.9824, 1891.26, 19.7669
1146, 900.00000, 2216.58, 18.3653, 1910.56, 14.8019, 2013.61, 16.7874
1146, 1800.00000, 2326.73, 20.8223, 1980.85, 14.8512, 2220, 20.7849
1146, 2700.00000, 2401.07, 21.243, 2006.1, 15.6437, 2174.02, 19.2016
1147, 0.00000, 2152.67, 20.105, 1974.78, 15.6293, 2244.14, 21.2794
1147, 900.00000, 2173.98, 19.4911, 1966.44, 16.8115, 2118.07, 17.8911
1147, 1800.00000, 2118.76, 21.327, 1958.79, 16.4576, 2181.39, 21.087
1147, 2700.00000, 2355.61, 21.1326, 2076.06, 16.56, 2166.58, 17.8432
1148, 0.00000, 2316.77, 22.7025, 2116.64, 17.6107, 2308.29, 21.9647
1148, 900.00000, 2251.54, 20.734, 2020.88, 17.4953, 2120.05, 18.3962
1148, 1800.00000, 2250.04, 21.4778, 2050.04, 17.5018, 2230.01, 21.3184
1148, 2700.00000, 2265.51, 19.0064, 2044.21, 17.2843, 2167.11, 18.2784
1149, 0.00000, 2326.2, 21.9122, 2118.76, 17.4099, 2353.8, 21.5156
1149, 900.00000, 2570.24, 21.1335, 2233.62, 17.5977, 2349.69, 18.8521
1149, 1800.00000, 2659.68, 21.6733, 2359.08, 17.8007, 2698.86, 22.6579
1149, 2700.00000, 2820.75, 20.8757, 2444.8, 17.5982, 2596.34, 20.1166
1150, 0.00000, 2527.55, 20.0428, 2466.56, 17.7784, 2659.64, 22.5533
1150, 900.00000, 2705.69, 20.6363, 2381.94, 17.8886, 2584.56, 19.4512
1150, 1800.00000, 2454.98, 17.5611, 2400.76, 16.8885, 2605.27, 20.8073
1150, 2700.00000, 2505.04, 16.063, 2347.67, 15.6009, 2520.62, 16.857
1151, 0.00000, 2431.74, 19.2616, 2189.05, 15.3902, 2410.23, 19.4839
1151, 900.00000, 2006.66, 17.9469, 1791.14, 15.2263, 1933.33, 16.1372
1151, 1800.00000, 1599.67, 17.2334, 1549.28, 15.2156, 1731.98, 21.4331
1151, 2700.00000, 1529.06, 15.6937, 1434.75, 14.7474, 1427.04, 15.5857
1152, 0.00000, 1403.14, 16.2636, 1364.43, 14.0184, 1469.6, 19.8954
1152, 900.00000, 1397.33, 14.6566, 1333.64, 13.6422, 1293.88, 14.6595
1152, 1800.00000, 1328.3, 15.7527, 1349.48, 13.4278, 1414.41, 19.0483
1152, 2700.00000, 1401.91, 14.2565, 1333.63, 12.2907, 1319.51, 13.7516
1153, 0.00000, 1307.92, 15.0111, 1317.67, 12.0666, 1431.17, 18.471
1153, 900.00000, 1458.71, 13.9661, 1396.05, 12.4983, 1371.01, 13.0716
1153, 1800.00000, 1528.55, 15.9468, 1494.26, 13.6189, 1591.59, 18.8445
1153, 2700.00000, 2010.01, 14.4602, 1799.04, 13.806, 1846.06, 16.3234
1154, 0.00000, 1892.41, 15.4773, 1841.71, 13.9731, 1966.05, 19.5324
1154, 900.00000, 2110.19, 16.2628, 1943.43, 14.6752, 1962.65, 17.1203
1154, 1800.00000, 2181.13, 20.4404, 1917.36, 15.0824, 2090.9, 20.3828
1154, 2700.00000, 2220.55, 18.2437, 1952.49, 15.1864, 2050.09, 17.348
1155, 0.00000, 2228.94, 22.093, 1947.84, 16.6116, 2161.26, 20.9507
1155, 900.00000, 2306.21, 21.9339, 2024.25, 17.0262, 2115.78, 17.8156
1155, 1800.00000, 2313.13, 23.6149, 1965.05, 16.2093, 2224.12, 20.9106
1155, 2700.00000, 2422.02, 21.6314, 2014.64, 16.6335, 2134.69, 18.0894
