bus,v
p13udm35189,1.0256479794746667
p13udm35193,1.0216401924319911
p13udm35194,1.0225653079725103
p13udm35196,1.023565669944035
p13udm35197,1.0224904929090952
p13udm35199,1.0239039731063544
p13udm35201,1.024906112657424
p13udm35202,1.0235983120682688
p13udm35203,1.02483624578841
p13udm35207,1.0240372940507676
p13udm35209,1.02372755543059
p13udm35211,1.0241084259834592
p13udm35212,1.023082956394973
p13udm35213,1.0234930044824677
p13udm35214,1.0215211490515603
p13udm35215,1.0240349088019043
p13udm35216,1.0239262805896836
p13udm35217,1.0235645513488572
p13udm35234,1.0248300586129329
p13udm35235,1.0245640365286615
p13udm35236,1.024856835680843
p13udm35238,1.0253857526305254
p13udm35239,1.0244679180318093
p13udm35243,1.0243030295721796
p13udm35298,1.0239884075994554
p13udm35300,1.0241966942934064
p13udm35304,1.0224990494453845
p13udm35306,1.023501617824842
p13udm35308,1.0235895481321087
p13udm35311,1.0226108866218064
p13udm35315,1.0253223641548344
p13udm35316,1.0249343107239635
p13udm35327,1.0235414464995864
p13udm35328,1.0228508440314354
p13udm35329,1.0225980959474485
p13udm35330,1.0229089743336197
p13udm35333,1.0227053215147497
p13udm35334,1.0198835546669431
p13udm35335,1.0219333105038757
p13udm35338,1.018793572507344
p13udm35339,1.0212228057726933
p13udm35340,1.0205835918038306
p13udm35341,1.019413266299652
p13udm35342,1.0196497533561466
p13udm35343,1.0219776913511343
p13udm35345,1.02152136345717
p13udm35346,1.0216337770689994
p13udm35351,1.0232285082527215
p13udm35352,1.02295568932401
p13udm35353,1.023616165365985
p13udm35354,1.019769241992306
p13udm35355,1.022356746137873
p13udm35356,1.0232457118513272
p13udm35357,1.0229386231789857
p13udm35358,1.02163114437242
p13udm35359,1.0224731661178126
p13udm35363,1.022512627029525
p13udm35364,1.0200547779590952
p13udm35367,1.0214540678908222
p13udm35371,1.0243490397877253
p13udm35372,1.0246174305845637
p13udm35373,1.0245863707390919
p13udm35376,1.0237481945771392
p13udm35378,1.0238237178786151
p13udm35379,1.0223725523268377
p13udm35380,1.023405846170252
p13udm35383,1.0231688621590722
p13udm35385,1.0227531041403417
p13udm35386,1.0240789671123196
p13udm35388,1.0234822637892973
p13udm35389,1.0224477275135126
p13udm35392,1.0226354680789471
p13udm35394,1.022925867040927
p13udm35395,1.0211486285491111
p13udm35398,1.0221822152039546
p13udm45876,1.0182180273238965
p13udm45879,1.015688455583307
p13udm45880,1.0159092604697064
p13udm45881,1.0158820689187111
p13udm45885,1.0164004984934574
p13udm45886,1.0165230130174652
p13udm45887,1.0144395758438594
p13udm45890,1.0165801783061998
p13udm45893,1.017429974082766
p13udm47545,1.0207968505500733
p13udm47546,1.0212717659395314
p13udm47563,1.0216974635984437
p13udm47566,1.0177799056607928
p13udm47567,1.0100725951161393
p13udm47568,1.018308713252098
p13udm47573,1.0191993378297373
p13udm47574,1.0182408356588368
p13udm47587,1.0189376443671323
p13udm47590,1.0185636813909063
p13udm47592,1.0187698138268462
p13udm47602,1.0169413177759283
p13udm47603,1.0172181651000585
p13udm47606,1.017050102757252
p13udm5802,1.022161521015707
p13udm5803,1.021741384645417
p13udm5807,1.021605147276739
p13udm5808,1.0219584743460435
p13udm5812,1.0236344348934936
p13udm5815,1.0228868452369961
p13udm5816,1.0216154390031706
p13udm5817,1.0231403835374864
p13udm5818,1.0222001776002998
p13udm5820,1.0219402355084704
p13udm5821,1.0228343763654306
p13udm5822,1.0220918147351026
p13udm5823,1.0233094876287745
p13udm5827,1.0206503312372663
p13udm5828,1.0223835392309528
p13udm5829,1.0199461172184066
p13udm5831,1.0214728031230371
p13udm5833,1.023682715657037
p13udm5834,1.0231494891555393
p13udm5835,1.0237914747802561
p13udm5836,1.0253593014648419
p13udm5837,1.0255676072174846
p13udm5838,1.0248970018326204
p13udm5843,1.0251821738726425
p13udm5844,1.0226822291483955
p13udm5845,1.0233109492796983
p13udm5847,1.0207681838779914
p13udm5848,1.0216444349218587
p13udm5850,1.0240046252289838
p13udm5851,1.0233515895421625
p13udm5852,1.0219590229797477
p13udm65697,1.0163234421510148
p13udm65698,1.0166738298482887
p13udm65700,1.0167018325551986
p13udm65705,1.0164418025933775
p13udm65709,1.0144743043122753
p13udm65710,1.0155775445551982
p13udm65711,1.015350418185897
p13udm65712,1.0156047914575663
p13udm65713,1.0138877262026658
p13udm65716,1.0154650302078583
p13udm65718,1.0149478102850997
p13udm65719,1.011936921177662
p13udm65720,1.0126392286857702
p13udm65721,1.0165917884744902
p13udm65722,1.0163567935187083
p13udm65725,1.0159487065227908
p13udm65726,1.0163200672213357
p13udm65727,1.013509883806658
p13udm65728,1.0121363247103456
p13udm65729,1.0168358778709403
p13udm65731,1.0163127035619597
p13udm65732,1.0171739243151479
p13udm65733,1.0167630956935394
p13udm65735,1.016873505443281
p13udm65737,1.0151203077920505
p13udm65739,1.01389036045516
p13udm65743,1.0163039138880263
p13udm65745,1.0173214382450213
p13udm65746,1.0167125079451549
p13udm65747,1.0174207092829692
p13udm65752,1.016810671022387
p13udm65755,1.0156712727990396
p13udm65757,1.0166010989054435
p13udm65758,1.0170053795844491
p13udm65759,1.0170177301951233
p13udm65762,1.017270380869852
p13udm65857,1.0157241439108313
p13udm65858,1.016320646703312
p13udm65859,1.0172042227786051
p13udm65860,1.0166669164364828
p13udm65862,1.0165777685852218
p13udm65863,1.020678821665074
p13udm65864,1.0212825496150302
p13udm65866,1.016111822391545
p13udm65867,1.0166859455735526
p13udm65869,1.016425575356216
p13udm65872,1.0158701038753906
p13udm65874,1.0175694346137258
p13udm65876,1.0167051377551797
p13udm65877,1.0162049452819655
p13udm65878,1.0263091317048212
p13udm65992,1.0170156813836289
p13udm65994,1.0166932385470417
p13udm65995,1.0166356423370373
p13udm66883,1.0161784460945134
p13udm66884,1.0156601043863998
p13udm66887,1.0136028750365358
p13udm66888,1.0133388664150915
p13udm66889,1.0159486736502674
p13udm66891,1.0163102465003155
p13udm66892,1.0162156345405386
p13udm66893,1.015584937712456
p13udm66896,1.014497564280458
p13udm66899,1.0151205915575878
p13udm66900,1.0159807202981264
p13udm89785,1.0155794953943582
p13udm89786,1.0154464002073125
p13udm89788,1.0153608528459113
p13udm89790,1.0161392182387416
p13udm89791,1.0160435012484514
p13udm89792,1.0158945043809453
p13udm89796,1.0155702510101197
p13udm89801,1.0153524532089646
p13udm89812,1.0194165635817471
p13udm89813,1.0184543345155097
p13udm89814,1.018397262928951
p13udm89818,1.0199723132413547
p13udm90642,1.0169319663588863
p13udm90644,1.0174596225912977
p13udm90645,1.0166324542935103
p13udm90677,1.0156657636443653
p13udm90679,1.0145505719351489
p13udm90682,1.017023740870464
p13udm90697,1.0166855131482773
p13udm90698,1.0170237255576602
p13udm90700,1.0170840649689268
p13udm95266,1.0238004494514432
p13udm95267,1.0240632469949533
p13udm95275,1.0220618437763775
p13udm95276,1.0226497593158854
p13udm95278,1.0230342545860274
p13udm95279,1.0218341769378783
p13udm95282,1.0227418626297597
p13udm95292,1.0240255230792559
p13udm95293,1.024899835034434
p13udm95295,1.0243089366322335
p13udm95296,1.02339463639382
p13udm95297,1.0226783850364354
p13udm95300,1.0268882631156986
p13udm95304,1.023222739438919
p13udm95306,1.0227618717891112
p13udm95322,1.02548914223999
p13udm95323,1.0257609914147934
p13udm95327,1.0260137851756617
p13udm95866,1.0237811073293304
p13udm95867,1.0239464017218407
p13udm95869,1.0229803967016768
p13udm95870,1.023487291612692
p13udm95874,1.023061155772797
p13udm95877,1.023946006726586
p13udm95878,1.0234159342282156
p13udm95879,1.0222075011527525
p13udm96144,1.0193201478402005
p13udm96145,1.0199663428677264
p13udm96147,1.0197385587831955
p13udm96149,1.0217515644732174
p13udm96157,1.0223549715823128
p13udm96158,1.0224601700304436
p13udm96159,1.0227401643977554
p13udm96160,1.021934632912042
p13udm96161,1.0208928475978447
p13udm96164,1.0212039850094476
p13udm96165,1.020408397902326
p13udm96166,1.0208525871842475
p13udm96169,1.0210452359410942
p13udm96170,1.0207261217326282
p13udm96173,1.0205734987807706
p13udm96174,1.0198589187516292
p13udm96176,1.021018265129007
p13udm96178,1.0207644303287706
p13udm96180,1.0214187405904687
p13udm96183,1.0233287558736126
p13udm96185,1.023018997639565
p13udm96186,1.0234241011426453
p13udm96189,1.0237366935838161
p13udm96191,1.0237590058644208
p13udm96192,1.0212080161857027
p13udm96193,1.0217197998258216
p13udm96209,1.0198079426742763
p13udm96673,1.0205547143643465
p13udm96676,1.0175654134371857
p13udm96688,1.0221224916048526
p13udm96700,1.0234518616905866
p13udm96959,1.0191818367750196
p13udm96961,1.019025108373052
p13udm96965,1.0221727406363428
p13udm96967,1.018368222730922
p13udm96969,1.0217691455865405
p13udm96970,1.0222660013252736
p13udm96972,0.9954754888719213
p13udm96973,0.9956692625570378
p13udm96974,1.018351924746426
p13udm96975,1.0195304042407631
p13udm96976,1.0205368220592073
p13udm96979,1.0195491553190845
p13udm96980,1.0204611859566783
p13udm96989,1.020906434910093
p13udm96991,1.0205238765363553
p13udm96992,1.0201888289935896
p13udm97002,1.0211592701156909
p13udm97003,1.0217697314260517
p13udm97005,1.0212699952982982
p13udm97007,1.0207713472840836
p13udm97009,1.0218716443555302
p13udm97025,1.0148213527140173
p13udm97026,1.0151460337207572
p13udm97479,1.0233528718243954
p13udm97481,1.0230900016332585
p13udm97483,1.0237890689964706
p13udm97485,1.0221306124671101
p13udm97499,1.022562143931597
p13udm97500,1.0229750980635512
p13udm97501,1.0230440420785956
p13udm97503,1.0229186003179072
p13udm97515,1.0207176286941846
p13udm97516,1.021023443579344
p13udm97517,1.0214941881658945
