hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
522, 0.00000, 1442.17, 13.9056, 1402.58, 15.1213, 1379.64, 13.4356
522, 900.00000, 1472.59, 14.9636, 1477.88, 16.4491, 1408.23, 14.7935
522, 1800.00000, 1552.57, 16.2454, 1591.65, 17.4019, 1540.64, 15.7675
522, 2700.00000, 1779.22, 16.0534, 1806.84, 17.3404, 1749.69, 15.725
523, 0.00000, 1780.21, 16.0387, 1797.56, 17.2389, 1800.11, 15.633
523, 900.00000, 1890.56, 16.8249, 1845.11, 18.3996, 1810.82, 16.7614
523, 1800.00000, 1894.66, 16.8229, 1962.56, 18.1438, 1857.15, 16.5859
523, 2700.00000, 1470.81, 23.6096, 1585.82, 24.4164, 1497, 22.4177
524, 0.00000, 628.362, 62.0581, 645.184, 70.5466, 622.29, 57.6476
524, 900.00000, 1264.72, 25.9294, 1228.77, 31.1134, 1139.54, 26.6196
524, 1800.00000, 1804.29, 18.0712, 1860.96, 18.6608, 1756.74, 16.789
524, 2700.00000, 1884.17, 18.2488, 1862.6, 18.7511, 1789.11, 16.9601
525, 0.00000, 1893.47, 17.9307, 1975.38, 19.3641, 1797.92, 17.4433
525, 900.00000, 1934.66, 17.4415, 1977.74, 19.7449, 1824.05, 17.5874
525, 1800.00000, 1439.57, 23.7716, 1519.17, 26.8739, 1413.47, 23.1885
525, 2700.00000, 992.04, 34.4405, 1047.79, 43.7127, 969.367, 35.1638
526, 0.00000, 2048.18, 17.2944, 2131.52, 19.7639, 1986.51, 16.7761
526, 900.00000, 2166.41, 16.9227, 2145.4, 18.7782, 2071.63, 16.1837
526, 1800.00000, 2147.39, 15.417, 2167.86, 17.5845, 2145.42, 15.2387
526, 2700.00000, 2178.92, 14.8819, 2180.46, 16.5794, 2111.13, 14.5186
527, 0.00000, 1789.3, 17.9994, 1791.43, 20.0665, 1821.49, 17.4117
527, 900.00000, 790.846, 37.5398, 800.093, 46.781, 868.571, 34.0275
527, 1800.00000, 1308.28, 16.863, 1282.5, 20.4296, 1321.4, 17.0483
527, 2700.00000, 1452.44, 15.3996, 1429.21, 16.5311, 1410.73, 15.1675
528, 0.00000, 1392.3, 15.5118, 1370.49, 16.7235, 1346.94, 14.9336
528, 900.00000, 1383.85, 14.0432, 1331.18, 15.6008, 1335.07, 14.0799
528, 1800.00000, 1272.67, 14.0592, 1251.46, 15.6671, 1240.76, 14.0642
528, 2700.00000, 1152.06, 15.9555, 1146.65, 18.3529, 1119.55, 15.6049
529, 0.00000, 1172.84, 14.6886, 1145.06, 16.2539, 1123.57, 14.1001
529, 900.00000, 1230.4, 13.2547, 1215.37, 14.6556, 1199.82, 12.9045
529, 1800.00000, 1316.85, 13.5679, 1293.28, 14.5755, 1291.17, 12.6285
529, 2700.00000, 1404.13, 13.556, 1379.33, 15.0597, 1407.53, 13.3221
530, 0.00000, 1442.16, 14.0016, 1440.49, 15.3873, 1439.91, 13.6303
530, 900.00000, 1417.74, 16.9265, 1406.98, 18.9116, 1389.8, 16.4013
530, 1800.00000, 603.007, 45.5396, 648.551, 55.012, 646.766, 40.037
530, 2700.00000, 1870.21, 15.4449, 1924.12, 16.8817, 1844.05, 15.2524
531, 0.00000, 1785.39, 17.4173, 1808.41, 18.273, 1743.93, 16.264
531, 900.00000, 1870.27, 18.5243, 1891.79, 19.8329, 1803.26, 17.1437
531, 1800.00000, 1976.44, 16.6711, 1983.16, 18.828, 1899.2, 16.3013
531, 2700.00000, 1764.62, 18.1857, 1796.86, 20.3456, 1699.42, 17.7512
532, 0.00000, 1420.28, 22.7925, 1437.32, 25.5004, 1394.02, 22.2509
532, 900.00000, 1429.06, 21.2698, 1379.84, 26.0777, 1358.83, 21.5667
532, 1800.00000, 1786.34, 16.5917, 1797.51, 19.5045, 1721.55, 16.8233
532, 2700.00000, 1747.01, 16.9089, 1755.08, 19.7422, 1676, 16.8841
533, 0.00000, 1750.88, 17.5994, 1789.77, 20.2877, 1644.86, 16.8312
533, 900.00000, 1853.85, 16.9742, 1808.88, 19.5347, 1746.19, 16.5391
533, 1800.00000, 889.911, 40.3733, 961.23, 43.7062, 863.713, 38.0194
533, 2700.00000, 875.158, 38.5657, 899.826, 50.3404, 843.376, 38.6409
534, 0.00000, 2058.63, 16.1982, 2040.74, 18.9507, 1963.6, 16.1458
534, 900.00000, 2132.85, 15.5804, 2140.6, 17.8379, 2088.41, 15.4358
534, 1800.00000, 2232.57, 15.3683, 2153.44, 17.0888, 2136.37, 14.8979
534, 2700.00000, 2193.53, 14.7935, 2207.9, 16.2468, 2175.64, 14.316
535, 0.00000, 2009.17, 15.7163, 2027.75, 17.3982, 2010.84, 15.0453
535, 900.00000, 958.086, 30.4623, 906.069, 38.6672, 1029.75, 27.8116
535, 1800.00000, 1460.35, 16.687, 1280.44, 19.9003, 1378.2, 16.0245
535, 2700.00000, 1497.81, 13.6953, 1504.54, 16.4824, 1518.96, 13.9902
536, 0.00000, 1465.07, 13.6405, 1452.65, 16.1683, 1456.6, 13.4092
536, 900.00000, 1416.02, 13.1377, 1390.17, 15.3572, 1429.03, 13.0656
536, 1800.00000, 1269.68, 14.6982, 1231.65, 15.6409, 1225.56, 13.9258
536, 2700.00000, 327.991, 93.8985, 394.547, 91.0313, 310.866, 83.4453
537, 0.00000, 504.498, 29.9423, 487.87, 43.3025, 505.794, 30.1442
537, 900.00000, 1343.44, 12.3756, 1345.73, 13.9063, 1308.28, 11.9639
537, 1800.00000, 1422.16, 12.1184, 1412.36, 13.2016, 1382.42, 11.536
537, 2700.00000, 1542.56, 11.9106, 1494.99, 13.383, 1519.08, 11.9251
538, 0.00000, 1584.55, 12.5281, 1563.69, 13.9677, 1566.53, 12.1509
538, 900.00000, 1037.16, 25.5585, 1105.31, 25.4887, 1063.59, 23.4741
538, 1800.00000, 805.802, 34.2121, 835.883, 39.6933, 812.869, 32.1424
538, 2700.00000, 1886.32, 15.5607, 1883.77, 17.3213, 1880.87, 15.0472
539, 0.00000, 1853.45, 15.8714, 1863.02, 17.7113, 1784.88, 15.4312
539, 900.00000, 1916.86, 17.0049, 1884.44, 19.2215, 1797.29, 16.6555
539, 1800.00000, 2013.46, 15.8978, 1982.48, 18.8803, 1916.77, 15.9083
539, 2700.00000, 1831.09, 17.1003, 1789.75, 19.9861, 1741.37, 16.9768
540, 0.00000, 1537.53, 19.9771, 1502.67, 22.5145, 1521.14, 19.9332
540, 900.00000, 1741.45, 18.0149, 1699.36, 20.2105, 1656.04, 17.7016
540, 1800.00000, 1724.95, 17.0657, 1722.22, 19.2962, 1686.65, 16.8524
540, 2700.00000, 1782.29, 16.9449, 1791.72, 19.5059, 1748.8, 16.9151
541, 0.00000, 1770, 16.7949, 1770, 19.2686, 1706.92, 16.7432
541, 900.00000, 1796.04, 16.4519, 1817.46, 18.5638, 1746.58, 16.4331
541, 1800.00000, 1813.02, 17.7922, 1801.02, 20.1445, 1762.47, 17.5252
541, 2700.00000, 1442.07, 22.8141, 1401.37, 27.5869, 1426.08, 22.4057
542, 0.00000, 2012.6, 16.3577, 2003.65, 19.1802, 1939, 16.3392
542, 900.00000, 2037.33, 15.4799, 2052.54, 17.9299, 2038.78, 15.6154
542, 1800.00000, 2125.62, 15.3663, 2092.91, 17.2091, 2112.31, 15.0435
542, 2700.00000, 2072, 14.7991, 2052.49, 16.1538, 2081.43, 14.3155
543, 0.00000, 1590.75, 21.3569, 1555.68, 22.3648, 1623.42, 19.9466
543, 900.00000, 655.28, 45.0409, 646.805, 59.2584, 724.385, 40.5298
543, 1800.00000, 1278.95, 16.5753, 1228.68, 23.4297, 1296.15, 17.3255
543, 2700.00000, 1421.05, 14.4779, 1447.71, 16.877, 1395.33, 14.3723
544, 0.00000, 1376.52, 14.5311, 1373.85, 16.5916, 1326.22, 14.1222
544, 900.00000, 1330.33, 13.9388, 1304.13, 15.7746, 1303.42, 13.8202
544, 1800.00000, 1199.26, 14.3344, 1196.54, 16.0046, 1170.46, 13.9244
544, 2700.00000, 326.546, 92.1779, 391.61, 93.55, 295.177, 84.7441
545, 0.00000, 332.908, 48.1708, 356.133, 72.5051, 323.426, 49.1551
545, 900.00000, 1230.97, 13.6544, 1214.68, 15.3214, 1186.04, 13.2115
545, 1800.00000, 1241.4, 13.4705, 1230.7, 14.9485, 1220.9, 12.8958
545, 2700.00000, 1325, 13.2331, 1293.02, 15.1906, 1290.58, 12.9499
546, 0.00000, 1355.67, 13.8101, 1320.12, 14.9447, 1322.98, 13.1555
546, 900.00000, 661.318, 37.5325, 693.027, 37.1164, 679.198, 33.2691
546, 1800.00000, 418.549, 67.8449, 465.46, 80.6824, 420.618, 61.7789
546, 2700.00000, 1737.74, 15.2994, 1735.62, 16.601, 1694.12, 14.5855
547, 0.00000, 1715.34, 15.8587, 1676.83, 17.2261, 1634.07, 15.136
547, 900.00000, 1753.01, 17.0501, 1727.51, 19.0076, 1655.26, 16.533
547, 1800.00000, 1872.68, 16.1108, 1790.44, 17.9708, 1776.93, 15.4178
547, 2700.00000, 1658.97, 18.9104, 1668.62, 20.5595, 1579.03, 18.2343
548, 0.00000, 1512.76, 19.6257, 1449.86, 22.0815, 1458.84, 19.2149
548, 900.00000, 1287.98, 21.9499, 1230.26, 25.9939, 1213.85, 21.7694
548, 1800.00000, 1630.42, 17.2657, 1610.92, 19.2453, 1581.74, 17.2002
548, 2700.00000, 1600.57, 17.4976, 1540.55, 19.5173, 1542.07, 17.0275
549, 0.00000, 1610.04, 17.7735, 1576.33, 19.7537, 1540.89, 17.4568
549, 900.00000, 1751.44, 17.2839, 1662.48, 20.0289, 1651.04, 17.111
549, 1800.00000, 1460.95, 20.768, 1432.75, 24.3936, 1450.46, 20.5747
549, 2700.00000, 758.908, 44.2995, 742.069, 57.2626, 757.819, 43.0916
550, 0.00000, 1855.11, 17.5496, 1887.98, 19.3893, 1861.25, 17.4514
550, 900.00000, 2074.67, 16.8129, 2130.06, 18.6261, 2028.58, 16.8436
550, 1800.00000, 2094.36, 16.2873, 2097.66, 17.3893, 2076.31, 15.9294
550, 2700.00000, 2105.39, 15.0654, 2119.37, 16.7611, 2110.73, 15.0651
551, 0.00000, 1649.86, 20.1311, 1677.84, 21.1289, 1648.55, 18.9892
551, 900.00000, 671.022, 46.0344, 689.483, 60.7049, 697.81, 43.6005
551, 1800.00000, 1341.4, 17.67, 1291.49, 22.4933, 1309.19, 18.4902
551, 2700.00000, 1469.03, 15.81, 1492.09, 17.8632, 1411.48, 15.7454
552, 0.00000, 1345.39, 14.976, 1357.35, 16.3179, 1292.34, 14.816
552, 900.00000, 1266.59, 14.4124, 1263.95, 16.0422, 1209.28, 14.3272
552, 1800.00000, 1188.42, 14.271, 1187.68, 15.8063, 1135.84, 14.1191
552, 2700.00000, 351.432, 118.281, 389.641, 115.055, 316.485, 110.885
553, 0.00000, 421.448, 37.4997, 380.617, 57.4634, 378.802, 41.208
553, 900.00000, 1213.47, 13.3862, 1201.44, 15.3814, 1144.02, 13.4918
553, 1800.00000, 1240.47, 13.5285, 1228.43, 15.1847, 1189.46, 13.4668
553, 2700.00000, 1338.96, 13.2341, 1292.73, 15.1178, 1275.07, 13.2216
554, 0.00000, 1359.85, 13.2355, 1319.32, 15.0743, 1302.14, 13.1424
554, 900.00000, 679.463, 36.833, 707.923, 36.6284, 680.188, 33.3077
554, 1800.00000, 416.368, 71.7541, 461.071, 87.2279, 398.086, 72.5982
554, 2700.00000, 1665.78, 15.9858, 1688.46, 17.4494, 1634.38, 15.8398
555, 0.00000, 1619.85, 16.5517, 1615.87, 18.4756, 1565.42, 16.1913
555, 900.00000, 1666.98, 17.162, 1696.84, 19.7539, 1618.54, 17.2015
555, 1800.00000, 1733.41, 17.2283, 1716.27, 20.1821, 1649.68, 17.1566
555, 2700.00000, 1682.04, 18.0765, 1686.06, 20.7294, 1611.06, 17.9343
556, 0.00000, 669.903, 51.5976, 670.509, 60.3102, 642.011, 49.7754
556, 900.00000, 1364.27, 23.0379, 1320.15, 27.7002, 1298.15, 23.0833
556, 1800.00000, 1660.72, 17.9982, 1667, 20.8864, 1598.32, 17.9829
556, 2700.00000, 1660.75, 17.6829, 1745.92, 20.5838, 1628.54, 17.8668
557, 0.00000, 1692.24, 17.8469, 1784.07, 21.0734, 1639.99, 17.8198
557, 900.00000, 1704.85, 18.0759, 1765, 21.3421, 1629.01, 17.9403
557, 1800.00000, 1578.02, 21.1883, 1636.03, 24.8649, 1528.51, 20.8645
557, 2700.00000, 1766.61, 20.2379, 1783.07, 23.7443, 1730.91, 19.6822
558, 0.00000, 1967.28, 17.9557, 2092, 20.6618, 2035.89, 17.5607
558, 900.00000, 1977.75, 17.5174, 2056.3, 19.995, 1998.09, 17.1969
558, 1800.00000, 2048.39, 17.1309, 2029.01, 18.981, 2043.64, 16.3263
558, 2700.00000, 2005.52, 16.1045, 1986.4, 17.8641, 2068.94, 15.5761
559, 0.00000, 1945.2, 16.0529, 1937.66, 18.0507, 2015.99, 15.5035
559, 900.00000, 1799.22, 16.7618, 1699.81, 18.7672, 1721.56, 16.211
559, 1800.00000, 1603.94, 17.1566, 1498.62, 18.6443, 1545.73, 16.127
559, 2700.00000, 1327.44, 16.236, 1315.53, 17.949, 1311.3, 15.8706
560, 0.00000, 1219.87, 15.8292, 1231.45, 17.6786, 1200.57, 15.573
560, 900.00000, 1208.89, 15.4394, 1179.92, 17.1798, 1160.34, 15.1131
560, 1800.00000, 1139.1, 15.2506, 1130.63, 16.7648, 1095.24, 14.7362
560, 2700.00000, 348.063, 110.574, 403.864, 104.621, 317.605, 100.488
561, 0.00000, 827.407, 19.3152, 793.997, 24.4205, 818.641, 18.7413
561, 900.00000, 1195.5, 14.4093, 1182.93, 16.1944, 1152.48, 13.9992
561, 1800.00000, 1224.19, 14.0512, 1222.51, 15.5814, 1197.23, 13.6218
561, 2700.00000, 1402.74, 14.3336, 1322.46, 15.9806, 1359.12, 13.9894
562, 0.00000, 1486.68, 14.2965, 1426.82, 16.2585, 1429.56, 14.0221
562, 900.00000, 867.135, 31.7547, 941.678, 31.7734, 881.884, 28.9107
562, 1800.00000, 607.463, 46.9312, 710.159, 52.9378, 653.952, 40.7399
562, 2700.00000, 1809.88, 15.8727, 1879.06, 18.1122, 1771.77, 15.5043
563, 0.00000, 1805.82, 15.9796, 1796.47, 18.1841, 1730.71, 15.5793
563, 900.00000, 1839.28, 16.629, 1834.65, 19.0199, 1747.77, 16.4088
563, 1800.00000, 1956.29, 16.3313, 1933.25, 18.5976, 1853.67, 15.7131
563, 2700.00000, 1799.29, 16.9692, 1863.87, 19.1919, 1722.41, 16.5979
564, 0.00000, 1243.3, 25.4118, 1276.9, 28.5933, 1187.05, 24.8985
564, 900.00000, 1209.25, 23.5142, 1186.67, 30.5868, 1154.34, 24.1936
564, 1800.00000, 1886.56, 16.0944, 1910.21, 18.7801, 1780.7, 15.9322
564, 2700.00000, 1891.92, 16.2048, 1905.75, 19.1335, 1803.31, 15.9408
565, 0.00000, 1894.18, 16.3828, 1899.97, 20.6769, 1772.6, 16.8665
565, 900.00000, 1863.75, 15.9334, 1875.48, 19.9799, 1743.25, 16.1466
565, 1800.00000, 1642.52, 19.4787, 1678.44, 23.7442, 1571.15, 19.548
565, 2700.00000, 1832.88, 19.2253, 1862.66, 22.2814, 1762.81, 18.4796
566, 0.00000, 2046.3, 15.8862, 2033.67, 18.6351, 1968.69, 16.0116
566, 900.00000, 2191.52, 14.9199, 2199.38, 17.4936, 2168.13, 15.2481
566, 1800.00000, 2283.58, 14.911, 2207.06, 16.6518, 2199.45, 14.6204
566, 2700.00000, 2297.99, 14.4255, 2256.97, 16.1627, 2267.98, 14.2805
567, 0.00000, 2024.36, 16.5841, 1963.72, 18.4601, 1963.57, 15.8805
567, 900.00000, 1312.49, 22.7625, 1223.07, 28.2144, 1269.27, 21.8136
567, 1800.00000, 1453.73, 17.0532, 1401.33, 22.8421, 1389.96, 17.4706
567, 2700.00000, 1503.01, 14.9902, 1516.43, 17.5714, 1493.12, 15.2165
568, 0.00000, 1464, 14.6651, 1479.97, 16.3618, 1435.96, 14.2476
568, 900.00000, 1367.46, 14.9846, 1370.4, 16.729, 1367.01, 14.727
568, 1800.00000, 1263.31, 15.2102, 1277.89, 16.9686, 1229.01, 14.7719
568, 2700.00000, 410.448, 58.5353, 454.731, 62.8897, 420.039, 51.8318
569, 0.00000, 891.276, 19.9168, 866.411, 24.1331, 878.975, 19.1836
569, 900.00000, 1260.45, 14.1163, 1265.82, 15.9427, 1241.71, 13.611
569, 1800.00000, 1315.31, 13.9762, 1333.87, 15.5529, 1319.18, 13.4052
569, 2700.00000, 1460.25, 13.6732, 1462.85, 15.1355, 1454.94, 13.2756
570, 0.00000, 1539.74, 14.0147, 1562.21, 15.5608, 1547.12, 13.5292
570, 900.00000, 1447.26, 17.8243, 1474.02, 18.9853, 1378.24, 16.746
570, 1800.00000, 1297.2, 20.7328, 1337.09, 23.2066, 1289.75, 19.8327
570, 2700.00000, 1894.49, 15.8854, 1917.79, 17.8529, 1914.81, 15.5756
571, 0.00000, 1888.95, 15.7383, 1895.77, 17.4536, 1903.43, 15.4236
571, 900.00000, 1861.61, 16.426, 1873.01, 18.0736, 1853.6, 15.8236
571, 1800.00000, 1957.93, 15.6554, 1954.43, 17.5613, 1941.82, 15.2555
571, 2700.00000, 1818.05, 16.3302, 1878.14, 17.934, 1787.91, 15.8055
572, 0.00000, 1746.86, 17.0945, 1763.68, 19.1276, 1696.49, 16.8664
572, 900.00000, 1628.6, 18.6076, 1640.36, 20.9729, 1587.08, 18.7321
572, 1800.00000, 1817.96, 16.577, 1841.4, 18.4433, 1749.74, 16.4296
572, 2700.00000, 1788.63, 16.7646, 1764.1, 18.8574, 1712.78, 16.4348
573, 0.00000, 1701.77, 16.4658, 1778.05, 18.9653, 1681.27, 16.8266
573, 900.00000, 1751.07, 16.9596, 1828.35, 19.289, 1765.15, 17.0365
573, 1800.00000, 886.055, 40.1111, 979.575, 40.8337, 910.05, 36.3862
573, 2700.00000, 814.035, 40.8264, 863.504, 51.5365, 843.786, 39.5234
574, 0.00000, 1988.35, 16.8667, 2023.56, 19.3279, 1988.59, 16.7812
574, 900.00000, 2085.44, 15.8553, 2141.74, 17.8579, 2069.49, 16.0231
574, 1800.00000, 2126.19, 15.3515, 2111.39, 16.7418, 2065, 14.957
574, 2700.00000, 2111.82, 14.5361, 2086.07, 15.7831, 2102.36, 13.9928
575, 0.00000, 1798.23, 16.2927, 1808.17, 18.3371, 1819.58, 15.6818
575, 900.00000, 625.462, 47.1261, 611.916, 61.0393, 641.025, 44.2164
575, 1800.00000, 1252.91, 17.9079, 1129.93, 22.8014, 1185.68, 17.9657
575, 2700.00000, 1449.32, 15.0801, 1429.48, 16.4396, 1420.96, 14.7563
576, 0.00000, 1396.2, 14.238, 1403.75, 15.7514, 1373.35, 14.1273
576, 900.00000, 1360.36, 13.9979, 1344.95, 15.6698, 1343.97, 13.9985
576, 1800.00000, 1242.44, 13.7725, 1227.68, 15.2493, 1215.42, 13.6601
576, 2700.00000, 344.228, 102.361, 399.787, 99.3871, 312.275, 94.7216
577, 0.00000, 273.833, 62.3293, 332.381, 88.3345, 277.277, 62.3682
577, 900.00000, 1245.27, 13.1525, 1233.19, 14.6606, 1204.57, 12.9421
577, 1800.00000, 1290.32, 13.4215, 1267.93, 14.6478, 1245.06, 12.8488
577, 2700.00000, 1445.44, 13.6375, 1366.51, 14.9828, 1373.62, 13.228
578, 0.00000, 1545.37, 13.7068, 1448.26, 15.079, 1453.86, 13.196
578, 900.00000, 849.185, 31.2861, 862.489, 32.2216, 869.668, 28.5032
578, 1800.00000, 474.108, 62.6028, 530.422, 73.477, 515.434, 54.3934
578, 2700.00000, 1876.29, 15.5638, 1858.8, 17.097, 1857.45, 14.9162
579, 0.00000, 1790.59, 15.886, 1777.3, 17.5382, 1789.53, 15.5312
579, 900.00000, 1838.92, 16.5121, 1859.32, 17.6747, 1778.65, 16.0224
579, 1800.00000, 1932.45, 15.6945, 1906.56, 17.3587, 1880.9, 15.4035
579, 2700.00000, 1621.06, 19.7333, 1659.59, 20.8595, 1657.94, 18.5673
580, 0.00000, 656.57, 55.8979, 712.96, 57.2352, 677.897, 48.9927
580, 900.00000, 1309.98, 22.951, 1227.51, 28.458, 1262.31, 23.5043
580, 1800.00000, 1837.51, 16.0214, 1877.13, 17.8642, 1809.75, 16.2001
580, 2700.00000, 1766.07, 16.2826, 1758.13, 18.0188, 1712.87, 16.111
581, 0.00000, 1770.87, 16.6919, 1751.39, 18.2318, 1700.92, 16.3103
581, 900.00000, 1766.08, 16.7267, 1791.31, 18.6694, 1744.5, 16.5978
581, 1800.00000, 909.239, 37.9199, 974.068, 39.2817, 968.522, 33.8965
581, 2700.00000, 803.346, 40.8666, 785.177, 52.7179, 799.579, 39.4909
582, 0.00000, 1944.21, 16.4677, 1943.82, 18.5583, 1925.96, 16.5109
582, 900.00000, 2156.47, 16.1023, 2127.35, 18.3759, 2090.4, 15.8734
582, 1800.00000, 2173.91, 14.9175, 2142.28, 16.5416, 2127.08, 14.5321
582, 2700.00000, 2151.44, 13.9262, 2128.63, 16.9346, 2111.42, 14.0014
583, 0.00000, 1551.17, 20.1665, 1604.31, 22.4805, 1606.1, 19.2345
583, 900.00000, 651.662, 43.8288, 669.222, 53.4355, 682.303, 40.643
583, 1800.00000, 1594.63, 13.8858, 1612.43, 15.6206, 1664.73, 13.9659
583, 2700.00000, 1549.47, 13.9451, 1565.24, 15.021, 1564, 13.7551
584, 0.00000, 1441.52, 13.6895, 1443.36, 14.991, 1443.74, 13.6646
584, 900.00000, 1373.21, 13.2267, 1369.24, 15.0309, 1377.87, 13.7359
584, 1800.00000, 1274.72, 13.1883, 1284.26, 14.8832, 1252.63, 13.4395
584, 2700.00000, 425.02, 48.7585, 450.025, 55.0325, 426.208, 46.0979
585, 0.00000, 614.388, 25.5201, 573.727, 35.6469, 596.198, 26.7495
585, 900.00000, 1373.33, 12.1204, 1343.44, 13.6059, 1321.24, 12.3913
585, 1800.00000, 1463.41, 12.2425, 1459.71, 13.7489, 1407.74, 12.0195
585, 2700.00000, 1607.12, 12.2968, 1550.67, 13.9953, 1523.42, 12.2444
586, 0.00000, 1634.68, 12.5876, 1623.83, 14.1266, 1580.77, 12.4042
586, 900.00000, 1455.63, 17.953, 1423.72, 19.6244, 1407.43, 17.2877
586, 1800.00000, 1638.42, 16.9083, 1618.51, 18.0022, 1610.69, 16.1513
586, 2700.00000, 1887.33, 15.2535, 1915.57, 16.2108, 1899.11, 14.9738
587, 0.00000, 1878.75, 15.2867, 1850.86, 17.0941, 1810.32, 15.3255
587, 900.00000, 1886.49, 15.8168, 1869, 17.662, 1791.76, 16.1945
587, 1800.00000, 1935.27, 15.7189, 1884.24, 17.8703, 1880.35, 16.025
587, 2700.00000, 1889.76, 16.3521, 1883.76, 18.1923, 1826.05, 16.3814
588, 0.00000, 1776.67, 17.1595, 1726.08, 20.1903, 1666.28, 17.2724
588, 900.00000, 1820.29, 17.0178, 1802.13, 18.9504, 1738.95, 17.1657
588, 1800.00000, 1709.32, 16.7967, 1746.51, 18.9291, 1665.17, 16.9032
588, 2700.00000, 1742.53, 16.5389, 1714.86, 18.7812, 1671.18, 16.6514
589, 0.00000, 1710.37, 16.5435, 1697.81, 18.9551, 1659.53, 16.6828
589, 900.00000, 1766.75, 16.5361, 1766.81, 18.8427, 1739.36, 16.7221
589, 1800.00000, 1465.95, 19.943, 1479.46, 23.1124, 1440.68, 19.6502
589, 2700.00000, 1684.52, 18.6317, 1681.59, 21.5558, 1647.04, 18.5752
590, 0.00000, 1870.87, 16.154, 1866.32, 19.0774, 1815.89, 16.42
590, 900.00000, 1973.07, 15.4107, 1889.53, 17.5405, 1940.9, 15.5385
590, 1800.00000, 2070.98, 14.8825, 1959.42, 16.5814, 2015.74, 14.8892
590, 2700.00000, 2140.97, 14.258, 2021.18, 15.7329, 2044.37, 13.8844
591, 0.00000, 1970.71, 14.6842, 1966.76, 16.3846, 1998.26, 14.5037
591, 900.00000, 1807.47, 14.8556, 1803.28, 16.8089, 1765.66, 14.5417
591, 1800.00000, 1577.59, 14.7797, 1588.93, 16.484, 1521.11, 14.3909
591, 2700.00000, 1444.27, 14.0089, 1473.69, 15.5325, 1421.05, 14.095
592, 0.00000, 1440.01, 13.7657, 1412.33, 14.9932, 1364.65, 13.4002
592, 900.00000, 1394.24, 13.4419, 1343.81, 14.7915, 1327.78, 13.2994
592, 1800.00000, 1322.48, 13.4767, 1296.29, 14.8831, 1243.65, 13.0693
592, 2700.00000, 321.721, 83.3918, 379.417, 82.4794, 305.835, 77.2796
593, 0.00000, 375.16, 39.6458, 352.85, 64.3042, 342.667, 41.9727
593, 900.00000, 1376.5, 12.0056, 1346.8, 13.2955, 1298.6, 11.821
593, 1800.00000, 1449.24, 12.2947, 1447.15, 13.5398, 1388.65, 11.967
593, 2700.00000, 1611.3, 12.6651, 1545.57, 14.0209, 1544.01, 12.438
594, 0.00000, 1676.72, 13.1134, 1648.37, 14.2833, 1612.24, 12.8003
594, 900.00000, 1637.39, 14.8475, 1622.41, 16.2248, 1589.53, 14.4092
594, 1800.00000, 1664.7, 16.2248, 1684.88, 17.3409, 1643.51, 15.607
594, 2700.00000, 1861.62, 15.3271, 1826.89, 16.6591, 1806.69, 14.8804
595, 0.00000, 1856.55, 15.7208, 1879.76, 18.3886, 1785.08, 15.8844
595, 900.00000, 1848.41, 16.5009, 1826.62, 18.5873, 1783.85, 16.8315
595, 1800.00000, 1984.31, 15.98, 1854.14, 17.893, 1852.96, 15.9665
595, 2700.00000, 1909.65, 16.5416, 1839.93, 18.4323, 1799.93, 16.5588
596, 0.00000, 1899.2, 17.8257, 1775.02, 18.6946, 1750.79, 17.1536
596, 900.00000, 1870.94, 17.6692, 1838.8, 18.8506, 1777.83, 17.516
596, 1800.00000, 1901.81, 17.0475, 1854.82, 17.9115, 1759.72, 16.606
596, 2700.00000, 1857.44, 16.5468, 1823.88, 17.6862, 1750.22, 16.2259
597, 0.00000, 1813.55, 17.0895, 1796.48, 18.1361, 1727.01, 16.6079
597, 900.00000, 1840.8, 16.7514, 1849.05, 17.9135, 1788.93, 16.2809
597, 1800.00000, 1656.99, 19.5175, 1657.71, 20.7786, 1656.07, 18.7535
597, 2700.00000, 1610.26, 20.9428, 1526.88, 23.1245, 1600.15, 20.3446
598, 0.00000, 1964.95, 16.6937, 1991.87, 17.9405, 2017.45, 16.5488
598, 900.00000, 2050.23, 15.5379, 2069.5, 17.2133, 2092.46, 15.6588
598, 1800.00000, 2086.72, 14.4377, 2048.53, 16.2251, 2054.2, 14.5628
598, 2700.00000, 2066.96, 13.8173, 2002.88, 15.6588, 2048.38, 14.1612
599, 0.00000, 1902.27, 14.9588, 1911.7, 16.8648, 1917.29, 15.0716
599, 900.00000, 1599.54, 17.6234, 1539.81, 22.1544, 1574.31, 17.4706
599, 1800.00000, 1513.07, 16.1738, 1484.29, 18.5404, 1510.58, 16.4317
599, 2700.00000, 1470.04, 14.5748, 1506.17, 16.2642, 1482.7, 14.7634
600, 0.00000, 1435.2, 14.4625, 1434.93, 15.9988, 1415.2, 14.4559
600, 900.00000, 1392.06, 13.8838, 1359.74, 15.4425, 1314.95, 13.5873
600, 1800.00000, 1319.14, 13.4378, 1325.62, 15.1664, 1246.66, 13.0812
600, 2700.00000, 922.457, 19.2545, 911.332, 23.1834, 874.283, 19.3853
601, 0.00000, 566.103, 27.5601, 523.742, 39.4088, 532.736, 29.0111
601, 900.00000, 1359.97, 12.1742, 1339.73, 13.6352, 1302.51, 12.0526
601, 1800.00000, 1424.28, 12.5956, 1400.19, 13.9592, 1357.83, 12.1579
