hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
855, 900.00000, 1683.71, 157.523, 1505.75, 146.03, 1287.32, 152.883
855, 1800.00000, 546.149, 140.959, 620.383, 120.927, 387.324, 119.972
855, 2700.00000, 2077.39, 4.57984, 2277.21, 9.61742, 2147.37, 5.16601
856, 0.00000, 2008.38, 3.88992, 1999.82, 8.10591, 2046.13, 4.30114
856, 900.00000, 1927.56, 3.35075, 2017.83, 6.9892, 1984.06, 3.87154
856, 1800.00000, 1341.13, 5.40388, 1340.39, 10.6288, 1456, 5.63908
856, 2700.00000, 2037.24, 164.867, 1850.35, 158.141, 1575.37, 163.327
857, 0.00000, 1848.61, 166.662, 1761.03, 160.921, 1406.31, 163.802
857, 900.00000, 1324.5, 3.83115, 1420.32, 8.98765, 1402.71, 5.31785
857, 1800.00000, 2067.84, 3.78966, 2102.27, 7.36886, 2132.52, 4.78271
857, 2700.00000, 2189.33, 4.72004, 2323.02, 7.79943, 2249.29, 5.33758
858, 0.00000, 2027.3, 6.5611, 2028.89, 10.9409, 2108.88, 7.23251
858, 900.00000, 519.239, 109.502, 691.676, 81.686, 490.178, 70.6796
858, 1800.00000, 1615.98, 154.622, 1551.54, 146.205, 1202.24, 147.056
858, 2700.00000, 627.556, 37.7043, 908.105, 38.7761, 837.734, 30.3265
859, 0.00000, 2497.09, 7.35239, 2639.9, 12.2825, 2540.54, 7.74352
859, 900.00000, 2533.38, 7.73309, 2711.56, 11.1851, 2583.6, 8.20128
859, 1800.00000, 2536.69, 7.7787, 2683.27, 12.9827, 2602.42, 8.10568
859, 2700.00000, 782.041, 43.9744, 1010.77, 44.7909, 1033.09, 31.783
860, 0.00000, 1583.2, 150.665, 1537.16, 140.699, 1186.39, 142.886
860, 900.00000, 915.143, 138.874, 913.568, 117.678, 683.475, 119.975
860, 1800.00000, 2405.12, 8.27781, 2548.16, 13.4541, 2448.91, 9.01022
860, 2700.00000, 2653.05, 8.05444, 2858.31, 13.0008, 2688.6, 9.01304
861, 0.00000, 2627.66, 8.5683, 2679.59, 12.733, 2711.34, 9.47128
861, 900.00000, 2078.11, 13.9059, 2284.6, 19.189, 2217.76, 13.7388
861, 1800.00000, 1291.64, 139.411, 1327.57, 121.412, 937.724, 122.453
861, 2700.00000, 1440.23, 145.863, 1366.94, 126.357, 1081.43, 134.172
862, 0.00000, 1448.01, 16.7552, 1703.76, 25.0787, 1604.02, 17.6081
862, 900.00000, 2622.64, 8.05301, 2872.82, 12.666, 2659.89, 8.75922
862, 1800.00000, 2655.99, 7.20762, 2846.61, 12.4328, 2712.81, 7.94058
862, 2700.00000, 2583.66, 6.85897, 2834.95, 11.5321, 2634.52, 7.5679
863, 0.00000, 534.073, 90.4116, 751.187, 78.7489, 583.501, 59.7156
863, 900.00000, 1807.84, 159.769, 1562.02, 145.411, 1375.75, 155.848
863, 1800.00000, 588.209, 146.394, 641.317, 127.154, 397.529, 124.241
863, 2700.00000, 2016.6, 4.08237, 2130.63, 7.96283, 2055.21, 4.41165
864, 0.00000, 1959.21, 3.39584, 1983.84, 7.94818, 2016.42, 3.9377
864, 900.00000, 1951.18, 3.03353, 2046.11, 6.74199, 2003.14, 3.51264
864, 1800.00000, 1411.68, 5.22946, 1429.92, 10.609, 1523.68, 5.24119
864, 2700.00000, 1244.77, 160.879, 1104.69, 148.486, 840.762, 154.479
865, 0.00000, 1675.27, 165.055, 1590.31, 158.163, 1225.08, 161.013
865, 900.00000, 1510.84, 4.45584, 1613.99, 9.01398, 1596.76, 5.49667
865, 1800.00000, 2274.82, 4.30047, 2293.59, 7.58437, 2354.11, 4.74803
865, 2700.00000, 2449.01, 5.2015, 2643.81, 8.51679, 2587.27, 5.94323
866, 0.00000, 2354.61, 7.44625, 2372.98, 10.6525, 2463.99, 7.89156
866, 900.00000, 839.007, 126.117, 916.853, 103.989, 629.831, 94.0372
866, 1800.00000, 1255.56, 141.433, 1270.43, 131.93, 909.146, 126.874
866, 2700.00000, 1045.36, 26.5177, 1434.74, 31.3141, 1318.39, 22.9377
867, 0.00000, 2975.87, 7.95547, 3114.04, 12.2153, 3062.22, 8.38642
867, 900.00000, 3076.98, 8.4478, 3294.07, 12.3394, 3114.75, 8.81368
867, 1800.00000, 3035.54, 8.24068, 3264.35, 12.7502, 3165.8, 8.99692
867, 2700.00000, 2472.76, 10.7372, 2669.49, 14.1717, 2594.34, 10.877
868, 0.00000, 1417.38, 23.7284, 1579.22, 29.6264, 1638.37, 20.8538
868, 900.00000, 709.316, 101.446, 910.102, 84.6664, 725.109, 71.7661
868, 1800.00000, 3061.36, 9.37549, 3209.32, 14.1508, 3129.86, 9.87733
868, 2700.00000, 3346.41, 9.51068, 3509.36, 12.816, 3381.04, 9.70067
869, 0.00000, 3352.02, 9.58562, 3333.87, 12.8935, 3376.67, 9.87221
869, 900.00000, 2713.21, 13.1821, 2783.76, 16.8855, 2782.68, 12.915
869, 1800.00000, 1008.74, 115.545, 1177.21, 105.042, 866.196, 87.42
869, 2700.00000, 1147.47, 130.477, 1243.59, 107.672, 888.024, 110.307
870, 0.00000, 1847.64, 15.568, 2112.37, 22.6584, 1968.61, 16.0295
870, 900.00000, 2894.91, 8.23445, 3090.18, 12.0232, 2941.58, 8.69659
870, 1800.00000, 2888.36, 7.41626, 3034.5, 12.1273, 2945.56, 7.91184
870, 2700.00000, 2718.62, 7.10784, 2980.42, 11.6589, 2763.43, 7.61271
871, 0.00000, 528.832, 94.2448, 746.614, 83.9461, 577.628, 58.5405
871, 900.00000, 1727.84, 158.819, 1550.25, 145.465, 1333.83, 155.783
871, 1800.00000, 585.286, 144.812, 667.804, 117.629, 408.178, 125.783
871, 2700.00000, 2088.06, 4.35965, 2193.92, 8.04733, 2120.53, 4.67723
872, 0.00000, 2026.52, 3.92173, 2020.86, 7.88052, 2071.08, 4.28413
872, 900.00000, 1968.02, 3.35835, 2043.88, 6.79806, 2002.7, 3.66782
872, 1800.00000, 731.713, 18.63, 730.896, 29.0813, 927.052, 13.4824
872, 2700.00000, 1967.33, 164.19, 1781.04, 156.924, 1491.62, 161.924
873, 0.00000, 1692.42, 165.527, 1593.34, 158.44, 1252.96, 161.819
873, 900.00000, 1530.89, 4.74089, 1638.3, 9.37165, 1650.87, 6.18808
873, 1800.00000, 2259.96, 4.67926, 2273.23, 7.93509, 2351.28, 5.10107
873, 2700.00000, 2447.19, 5.70774, 2622.25, 8.79647, 2522.11, 6.13302
874, 0.00000, 2400.57, 7.82888, 2471.43, 11.7675, 2496.06, 8.12867
874, 900.00000, 695.642, 48.1628, 1009.1, 45.831, 925.686, 33.1582
874, 1800.00000, 607.481, 94.4692, 797.453, 86.2398, 665.358, 63.5776
874, 2700.00000, 1160.99, 23.9697, 1512.72, 29.94, 1388.55, 21.5667
875, 0.00000, 2979.46, 8.0946, 3130.33, 12.3989, 3058.5, 8.62183
875, 900.00000, 3085.83, 8.6577, 3283.52, 12.3251, 3132.11, 9.05014
875, 1800.00000, 3075.7, 8.70684, 3188.97, 12.8856, 3150.72, 9.23848
875, 2700.00000, 1572.11, 22.5999, 1792.69, 26.0302, 1839.9, 19.6494
876, 0.00000, 874.733, 48.4764, 1115.68, 51.4845, 1108.02, 35.8389
876, 900.00000, 730.096, 69.8373, 1144.25, 59.2968, 903.615, 49.0924
876, 1800.00000, 3261.79, 9.81216, 3214.57, 13.2473, 3254.07, 10.2629
876, 2700.00000, 3320.93, 9.44978, 3477.95, 12.5804, 3392.8, 9.85621
877, 0.00000, 3308.58, 9.59898, 3354.33, 12.9573, 3347.38, 9.92456
877, 900.00000, 2718.61, 12.4239, 2867.66, 16.03, 2839.06, 12.4676
877, 1800.00000, 999.195, 115.246, 1169.8, 102.376, 860.04, 87.1383
877, 2700.00000, 1141.46, 129.955, 1219.38, 108.026, 893.866, 110.555
878, 0.00000, 1873.82, 15.4196, 1973.65, 20.895, 1965.2, 15.7884
878, 900.00000, 2895.02, 8.39517, 3072.89, 11.6031, 2925.53, 8.85913
878, 1800.00000, 2861.72, 7.34415, 3131.21, 12.1969, 2915.12, 7.80345
878, 2700.00000, 2736.25, 6.8311, 2947.82, 10.8062, 2771.82, 7.57321
879, 0.00000, 1301.53, 16.928, 1647.97, 24.8784, 1448.95, 15.0889
879, 900.00000, 1697.97, 157.369, 1551.72, 147.096, 1310.36, 154.316
879, 1800.00000, 600.465, 141.852, 657.457, 125.029, 420.935, 119.285
879, 2700.00000, 2118.85, 4.80258, 2240.8, 8.36911, 2197.04, 5.78201
880, 0.00000, 2060.88, 4.45695, 2050.32, 8.25119, 2113.17, 4.90218
880, 900.00000, 2016.49, 3.96024, 2079.75, 7.15485, 2072.92, 4.33486
880, 1800.00000, 1392.75, 7.61538, 1354.36, 12.3647, 1508.87, 7.20027
880, 2700.00000, 1903.79, 162.599, 1748.08, 155.786, 1438.02, 160.052
881, 0.00000, 1686.68, 164.453, 1620.99, 158.072, 1246.41, 160.425
881, 900.00000, 1926.16, 4.33734, 2008.11, 7.79739, 2027.42, 5.02985
881, 1800.00000, 2200.4, 4.41543, 2166.16, 7.85603, 2272.16, 5.01119
881, 2700.00000, 2359.63, 5.37444, 2495.95, 8.69077, 2427.38, 5.97345
882, 0.00000, 2377.24, 6.67512, 2373.02, 9.88408, 2445.64, 7.14323
882, 900.00000, 1889.3, 10.5873, 2172.39, 15.4707, 2083.5, 10.6644
882, 1800.00000, 1352.08, 146.814, 1338.64, 133.303, 962.573, 133.847
882, 2700.00000, 1026.74, 26.4119, 1333.47, 31.4007, 1304.16, 23.1561
883, 0.00000, 2912.53, 8.39779, 3017.48, 12.4453, 3037.77, 8.94689
883, 900.00000, 2991.53, 8.91905, 3225.15, 12.5027, 3068.35, 9.32886
883, 1800.00000, 2984.41, 8.68211, 3111.89, 13.0821, 3070.23, 9.25546
883, 2700.00000, 1205.56, 31.4142, 1552.97, 35.3293, 1509.18, 25.2274
884, 0.00000, 1278.8, 137.651, 1312.67, 123.903, 933.502, 118.729
884, 900.00000, 725.203, 94.8887, 946.313, 80.3024, 760.261, 68.6688
884, 1800.00000, 3087.72, 10.0004, 3153.05, 13.5949, 3145.52, 10.4841
884, 2700.00000, 3341.56, 9.94108, 3544.62, 13.0913, 3393.81, 10.2514
885, 0.00000, 3357.19, 10.1625, 3456.23, 13.7498, 3412.23, 10.5585
885, 900.00000, 2760.6, 13.8305, 3024.73, 18.2353, 2874.26, 13.4049
885, 1800.00000, 1039.72, 111.389, 1299.3, 93.1496, 917.677, 84.1347
885, 2700.00000, 1143.23, 125.192, 1235.79, 106.409, 917.475, 103.837
886, 0.00000, 1893.91, 16.696, 2010.68, 23.1115, 2004.23, 16.9514
886, 900.00000, 3013.17, 9.02304, 3205.05, 13.2706, 3026.22, 9.64288
886, 1800.00000, 2920.4, 7.77733, 3060.21, 12.5339, 2979.04, 8.27397
886, 2700.00000, 2837.61, 7.3591, 3066.07, 11.8317, 2926.83, 8.06722
887, 0.00000, 595.761, 76.1573, 851.5, 72.2551, 785.535, 46.675
887, 900.00000, 1646.4, 155.751, 1503.31, 141.578, 1206.07, 148.365
887, 1800.00000, 565.884, 137.222, 647.458, 120.384, 411.176, 104.166
887, 2700.00000, 2149.76, 5.25513, 2242.11, 8.57545, 2251.85, 5.97249
888, 0.00000, 2056.3, 4.63523, 2056.63, 8.52806, 2154.82, 5.38691
888, 900.00000, 1996.62, 4.2086, 2056.23, 7.33847, 2056.2, 4.57811
888, 1800.00000, 812.001, 19.3769, 782.753, 28.632, 1013.42, 14.5801
888, 2700.00000, 1986.08, 163.324, 1822.18, 156.718, 1516.77, 161.062
889, 0.00000, 1807.3, 165.199, 1737.35, 159.588, 1368.18, 161.913
889, 900.00000, 1330.81, 4.61808, 1502.39, 11.4167, 1436.28, 6.23483
889, 1800.00000, 2045.91, 4.4271, 2024.72, 7.89591, 2124.01, 4.99894
889, 2700.00000, 2173.65, 5.34426, 2367.21, 9.6493, 2250.74, 5.89127
890, 0.00000, 2159.5, 7.46725, 2228.42, 12.3002, 2241.9, 7.803
890, 900.00000, 638.822, 117.928, 781.954, 94.5171, 542.018, 80.8727
890, 1800.00000, 1473.52, 148.896, 1478.21, 139.422, 1114.18, 141.029
890, 2700.00000, 820.555, 33.3206, 1144.43, 37.1104, 1026.49, 27.9072
891, 0.00000, 2771.29, 8.35948, 2798.74, 12.0874, 2821.72, 8.79954
891, 900.00000, 2810.86, 8.66597, 3033.48, 12.5625, 2878.01, 9.08557
891, 1800.00000, 2861.68, 8.56722, 3005.19, 13.3897, 2929.17, 9.37626
891, 2700.00000, 2132.54, 12.7543, 2312.93, 16.2125, 2268.25, 12.8472
892, 0.00000, 828.895, 112.445, 1008.15, 97.2277, 722.954, 87.6226
892, 900.00000, 706.958, 90.0676, 978.943, 76.6377, 721.167, 71.1941
892, 1800.00000, 3061.63, 9.85788, 3184.45, 14.1438, 3064.41, 10.1197
892, 2700.00000, 3171.93, 10.0302, 3398.81, 13.6341, 3201.1, 10.3027
893, 0.00000, 3166.19, 10.1021, 3258.42, 13.5399, 3185.55, 10.3795
893, 900.00000, 2911.6, 11.5955, 3114.66, 15.0451, 2961.79, 11.8887
893, 1800.00000, 978.625, 55.9547, 1267.77, 56.2925, 1142.68, 42.8005
893, 2700.00000, 1173.34, 127.721, 1283.06, 105.821, 937.345, 111.278
894, 0.00000, 1832.73, 16.3384, 2158.66, 22.9845, 1929.88, 16.7817
894, 900.00000, 2878.66, 9.32119, 3072.12, 12.566, 2869.02, 9.57259
894, 1800.00000, 2889.86, 8.445, 2959.39, 11.9563, 2912.4, 8.88424
894, 2700.00000, 2783.74, 7.8491, 2944.51, 10.9238, 2812.01, 8.233
895, 0.00000, 1529.11, 15.5887, 1644.36, 21.3628, 1644.96, 14.5827
895, 900.00000, 1526.99, 156.603, 1344.66, 143.826, 1128.11, 151.027
895, 1800.00000, 537.625, 138.553, 612.452, 121.55, 388.837, 113.118
895, 2700.00000, 2037.3, 4.62741, 2149.06, 8.21385, 2086.05, 5.08383
896, 0.00000, 1979.6, 4.08545, 1991.39, 8.34723, 2021.83, 4.56121
896, 900.00000, 1941.18, 3.69498, 2018.82, 7.13545, 1963.55, 4.01157
896, 1800.00000, 1604.85, 4.76862, 1580.18, 9.20528, 1655.27, 4.84899
896, 2700.00000, 519.305, 143.351, 527.319, 121.541, 316.86, 115.71
897, 0.00000, 1775.77, 165.203, 1726.89, 160.034, 1374.68, 163.247
897, 900.00000, 1448.13, 4.92903, 1519.4, 9.69879, 1539.05, 6.55913
897, 1800.00000, 2187.65, 4.89454, 2198.36, 8.14078, 2257.59, 5.23209
897, 2700.00000, 2367.35, 5.90809, 2522.82, 8.84579, 2416.14, 6.25616
898, 0.00000, 2351.44, 7.89671, 2413.79, 11.9954, 2397.25, 8.09154
898, 900.00000, 632.832, 101.74, 855.546, 81.5745, 585.644, 71.6033
898, 1800.00000, 1335.31, 144.607, 1336.1, 132.088, 1009.07, 135.818
898, 2700.00000, 954.681, 28.6159, 1209.3, 31.5408, 1157.02, 24.9097
899, 0.00000, 2906.06, 8.16324, 2974.21, 11.4158, 2964.8, 8.63879
899, 900.00000, 2983.53, 8.57749, 3225.22, 11.9844, 3047.38, 9.38221
899, 1800.00000, 2983.71, 8.47506, 3181.45, 12.9208, 3034.64, 8.91192
899, 2700.00000, 2531.64, 11.0243, 2810.41, 14.9773, 2654.58, 11.171
900, 0.00000, 940.802, 124.019, 1064.98, 105.758, 747.669, 100.982
900, 900.00000, 731.4, 107.316, 918.458, 83.7352, 677.43, 81.9793
900, 1800.00000, 3009.17, 9.40386, 3086.61, 12.6241, 3048.64, 9.67479
900, 2700.00000, 3178.39, 9.24752, 3350, 11.7279, 3250.99, 9.65093
901, 0.00000, 3174.5, 9.33304, 3307.07, 12.9555, 3209.61, 9.7837
901, 900.00000, 2837.21, 10.9885, 2931.36, 13.6776, 2858.66, 11.2096
901, 1800.00000, 1119.75, 37.8, 1366.55, 41.7393, 1342.55, 30.5425
901, 2700.00000, 952.875, 123.758, 1036.3, 101.28, 779.331, 99.5574
902, 0.00000, 1686.68, 15.6081, 1881.6, 21.7764, 1804.87, 15.9742
902, 900.00000, 2855.61, 8.5691, 2983.68, 12.0711, 2819.03, 8.89662
902, 1800.00000, 2792.62, 7.65908, 2921.08, 11.8294, 2800.3, 8.11881
902, 2700.00000, 2739.95, 6.81173, 2875.44, 9.6281, 2769.7, 7.46765
903, 0.00000, 1534.88, 12.941, 1746.11, 19.6253, 1638.65, 12.212
903, 900.00000, 1617.48, 158.319, 1446.12, 147.342, 1221.69, 154.595
903, 1800.00000, 539.917, 142.746, 597.125, 128.036, 380.742, 118.878
903, 2700.00000, 2071.92, 4.35386, 2144.37, 7.42987, 2096.47, 4.68102
904, 0.00000, 2011.84, 3.96709, 1980.3, 7.52464, 2064.27, 4.62898
904, 900.00000, 1926.37, 3.14928, 1971.41, 6.32433, 1955.07, 3.60741
904, 1800.00000, 1332.35, 6.58199, 1288.24, 11.6511, 1415.78, 6.40386
904, 2700.00000, 1491.49, 162.307, 1376.81, 155.507, 1102.03, 159.046
905, 0.00000, 1523.21, 164.167, 1501.71, 158.807, 1174.97, 161.089
905, 900.00000, 1592.78, 4.72784, 1639.12, 8.75553, 1628.61, 5.75585
905, 1800.00000, 2166.03, 4.55058, 2158.7, 7.73392, 2190.79, 4.95787
905, 2700.00000, 2316.08, 5.30934, 2409.34, 8.26158, 2350.97, 5.97423
906, 0.00000, 2191.52, 6.67402, 2157.1, 9.86562, 2217.1, 7.06789
906, 900.00000, 594.914, 48.6757, 802.092, 47.9297, 756.752, 34.2969
906, 1800.00000, 1164.57, 146.067, 1179.05, 136.385, 858.264, 136.669
906, 2700.00000, 962.434, 25.5568, 1296.25, 31.7565, 1147.48, 23.9382
907, 0.00000, 2644.51, 7.90138, 2692.69, 11.4969, 2679.76, 8.77928
907, 900.00000, 2617.15, 7.67788, 2801.47, 11.1029, 2674.21, 8.36165
907, 1800.00000, 2615.59, 7.71095, 2737.85, 11.7437, 2702.26, 8.63309
907, 2700.00000, 2108.73, 10.7676, 2424.89, 15.3732, 2287.93, 11.1722
908, 0.00000, 1496.49, 147.543, 1449.33, 136.879, 1094.62, 136.187
908, 900.00000, 741.859, 118.809, 863.498, 96.6399, 652.862, 91.9732
908, 1800.00000, 2645.5, 9.11068, 2695.49, 12.8085, 2699.08, 9.53261
908, 2700.00000, 2793.6, 8.9481, 2956.29, 12.1719, 2806.98, 9.43687
909, 0.00000, 2791.8, 8.919, 2955.28, 13.762, 2787.7, 9.45618
909, 900.00000, 2530.31, 11.5568, 2825.77, 16.0571, 2585.22, 11.92
909, 1800.00000, 1048.89, 123.939, 1199.27, 110.99, 828.795, 106.499
909, 2700.00000, 1330.32, 139.878, 1323.87, 122.109, 1022.29, 128.042
910, 0.00000, 1634.9, 16.5235, 1731.61, 22.5178, 1723.98, 16.7983
910, 900.00000, 2748.34, 8.62145, 2886.69, 12.4898, 2681.98, 8.90141
910, 1800.00000, 2740.37, 7.66645, 2852.43, 12.1638, 2738.7, 8.03139
910, 2700.00000, 2710.63, 6.94722, 2870.7, 10.1663, 2712.48, 7.42977
911, 0.00000, 1377.38, 15.4128, 1493.56, 21.0164, 1476.66, 14.0286
911, 900.00000, 1762.99, 158.459, 1618.72, 150.481, 1400.51, 156.252
911, 1800.00000, 579.635, 143.069, 642.512, 131.951, 421.138, 129.683
911, 2700.00000, 2002.84, 4.06745, 2074.1, 7.30761, 2012.38, 4.41494
912, 0.00000, 1945.3, 3.84684, 1949.33, 8.25973, 1977.71, 4.36721
912, 900.00000, 1873.88, 3.04585, 1916.63, 6.28674, 1884.86, 3.45653
912, 1800.00000, 1180.21, 6.75797, 1131.31, 12.4953, 1261.2, 6.39898
912, 2700.00000, 1992.64, 164.557, 1814.43, 157.333, 1559.36, 163.45
913, 0.00000, 1817.09, 166.513, 1768.68, 161.969, 1426.27, 164.574
913, 900.00000, 1492, 4.13061, 1557.86, 8.19588, 1538.71, 5.15772
913, 1800.00000, 2025.92, 3.7739, 2019.07, 7.21214, 2066.01, 4.43253
913, 2700.00000, 2168.58, 4.47591, 2273.64, 7.7246, 2203.8, 5.24022
914, 0.00000, 2074.29, 5.77728, 2073.38, 9.28878, 2132.8, 6.42459
914, 900.00000, 1096.67, 18.1806, 1335.97, 22.6378, 1224.05, 15.8244
914, 1800.00000, 894.866, 141.757, 918.659, 127.114, 648.831, 128.094
914, 2700.00000, 653.6, 35.5651, 1014.11, 38.131, 800.613, 30.0303
915, 0.00000, 2443.96, 7.40634, 2482.56, 11.8155, 2458.33, 8.21848
915, 900.00000, 2446.37, 7.55229, 2714.39, 11.8852, 2517.85, 8.30397
915, 1800.00000, 2441.16, 7.33031, 2614.96, 12.7987, 2468.25, 8.02105
915, 2700.00000, 1941.75, 10.4251, 2143.16, 14.3604, 2053.9, 10.9676
916, 0.00000, 570.464, 64.3107, 765.262, 62.1909, 708.983, 45.6822
916, 900.00000, 921.122, 138.051, 937.598, 118.305, 717.047, 127.082
916, 1800.00000, 2473.03, 8.55703, 2472.78, 12.1985, 2445.08, 8.87717
916, 2700.00000, 2609.48, 8.3419, 2774.01, 12.5536, 2553.32, 8.68442
917, 0.00000, 2587.28, 8.49941, 2680.95, 12.7441, 2576.99, 8.96723
917, 900.00000, 2394.07, 10.3803, 2676.8, 15.1877, 2403.15, 10.4423
917, 1800.00000, 835.242, 115.938, 1021.16, 100.013, 691.158, 95.3385
917, 2700.00000, 1324.17, 144.618, 1256.6, 129.608, 1012.68, 134.856
918, 0.00000, 1628.92, 14.7426, 1764.12, 21.1577, 1664.75, 15.0635
918, 900.00000, 2549.15, 7.95183, 2796.79, 12.759, 2552.23, 8.47018
918, 1800.00000, 2596.08, 7.02023, 2633.82, 10.5694, 2603.65, 7.53654
918, 2700.00000, 2572.92, 6.61879, 2763.47, 10.4159, 2597.12, 7.1844
919, 0.00000, 1340.7, 14.3953, 1504.42, 20.6262, 1455.82, 13.1198
919, 900.00000, 1354.93, 155.151, 1266.94, 147.141, 1053.52, 152.319
919, 1800.00000, 541.964, 25.3514, 726.272, 36.6179, 635.807, 20.6788
919, 2700.00000, 2015.53, 3.31603, 2120.22, 7.26356, 1996.63, 3.7395
920, 0.00000, 1996.97, 2.90153, 1965.45, 6.82376, 1984.61, 3.31392
920, 900.00000, 2046.82, 2.77305, 2049.83, 5.79153, 2019.93, 3.03595
920, 1800.00000, 1613.73, 4.07744, 1527.64, 8.25304, 1636.16, 4.21748
920, 2700.00000, 982.749, 158.188, 931.003, 149.335, 675.326, 151.922
921, 0.00000, 1533.49, 164.575, 1521.67, 159.846, 1172.04, 161.754
921, 900.00000, 1809.54, 3.64729, 1856.81, 7.31015, 1878.1, 4.72068
921, 1800.00000, 2315.66, 3.77906, 2365.24, 8.21359, 2360.88, 4.61669
921, 2700.00000, 2551.94, 5.17666, 2642.66, 7.89557, 2586.77, 5.9017
922, 0.00000, 2529.85, 6.3011, 2603.1, 10.596, 2546.98, 7.00119
922, 900.00000, 1207.56, 19.8328, 1492.29, 24.5401, 1383.68, 17.1358
922, 1800.00000, 830.862, 132.239, 891.878, 120.46, 611.342, 110.017
922, 2700.00000, 1111.44, 21.5468, 1323.39, 25.7037, 1287.07, 19.4666
923, 0.00000, 2868.88, 7.28116, 2908.58, 11.0102, 2884.16, 7.66901
923, 900.00000, 2874.37, 7.42127, 3003.4, 10.5431, 2883.06, 7.87807
923, 1800.00000, 2873.01, 7.47393, 3023.81, 11.2873, 2918.82, 7.80134
923, 2700.00000, 2341.67, 9.17811, 2529.87, 12.3266, 2438.86, 9.4215
924, 0.00000, 1002.96, 29.3811, 1266.77, 35.9871, 1214.95, 24.0674
924, 900.00000, 690.027, 120.949, 805.821, 99.9427, 581.822, 94.1149
924, 1800.00000, 2756.92, 7.49613, 2813.21, 11.1709, 2818.07, 8.14855
924, 2700.00000, 2877.89, 7.74055, 3009.49, 10.821, 2922.14, 8.10297
925, 0.00000, 2883.54, 7.79996, 2911.84, 11.1548, 2931.38, 8.27496
925, 900.00000, 2611.81, 9.39389, 2739.44, 12.5887, 2685.36, 9.86735
925, 1800.00000, 1617.8, 17.8806, 1827.74, 23.8991, 1785.18, 16.6778
925, 2700.00000, 1279.47, 142.015, 1235.28, 121.412, 937.228, 128.174
926, 0.00000, 1661.68, 13.2566, 1877.02, 20.1127, 1786.2, 13.8838
926, 900.00000, 2830.77, 7.48312, 3034.9, 11.8178, 2792.68, 7.7203
926, 1800.00000, 2786.21, 6.52236, 2940.15, 11.2969, 2768.78, 6.86282
926, 2700.00000, 2684.18, 5.63784, 2943.68, 10.5301, 2679.65, 6.64181
927, 0.00000, 561.429, 47.5892, 746.184, 51.1189, 705.718, 32.5834
927, 900.00000, 1763.89, 160.466, 1559.14, 149.877, 1379.79, 158.042
927, 1800.00000, 337.82, 125.069, 447.29, 98.8968, 261.701, 90.3627
927, 2700.00000, 2053.99, 3.27585, 2151.45, 6.70208, 2037.79, 3.34959
928, 0.00000, 2016.08, 2.89317, 2017.77, 7.32852, 1993.25, 2.97767
928, 900.00000, 1987.57, 2.49822, 2016.78, 5.62471, 2010.67, 3.02318
928, 1800.00000, 1088.33, 8.96243, 1027.45, 15.5834, 1194.26, 7.65144
928, 2700.00000, 1856.01, 164.119, 1723.88, 158.649, 1402.64, 162.083
929, 0.00000, 1671.22, 165.679, 1629.6, 160.536, 1256.66, 162.505
929, 900.00000, 1728.28, 3.48373, 1755.71, 7.07166, 1791.06, 4.57148
929, 1800.00000, 2266.46, 3.81994, 2303.96, 8.21721, 2338.2, 4.60954
929, 2700.00000, 2484.77, 4.9322, 2679.27, 9.11735, 2518.57, 5.48712
930, 0.00000, 2513.78, 6.38735, 2524.53, 10.2332, 2521.55, 6.86602
930, 900.00000, 932.69, 29.9262, 1228.04, 33.5149, 1140.43, 23.7228
930, 1800.00000, 1317.13, 145.891, 1336.12, 137.222, 959.315, 134.741
930, 2700.00000, 1160.95, 20.4809, 1365.6, 25.3028, 1334.18, 19.2462
931, 0.00000, 2849.67, 7.25757, 2840.33, 10.654, 2879.84, 7.82495
931, 900.00000, 2859.11, 7.48257, 3081.55, 11.4117, 2913.25, 7.8652
931, 1800.00000, 2838.25, 7.34351, 2894.13, 10.9472, 2910.94, 7.86447
931, 2700.00000, 1486.51, 18.7517, 1707.04, 23.1859, 1684.17, 16.7486
932, 0.00000, 1192.72, 142.341, 1223.44, 121.041, 858.514, 129.56
932, 900.00000, 615.107, 109.62, 769.011, 86.9699, 567.812, 81.0673
932, 1800.00000, 2899.66, 7.55351, 3033.74, 11.9961, 2918.92, 7.98072
932, 2700.00000, 2973.17, 7.89991, 3103.39, 10.9657, 2990.37, 8.24628
933, 0.00000, 2972.33, 8.14312, 3037.16, 11.5175, 3016.09, 8.61602
933, 900.00000, 2607.42, 10.4513, 2778.34, 13.6742, 2686.42, 10.5035
933, 1800.00000, 830.244, 57.5624, 1154.9, 56.3142, 987.145, 42.9878
933, 2700.00000, 728.709, 103.659, 914.933, 85.004, 720.571, 74.6773
934, 0.00000, 1996.81, 12.281, 2194.18, 18.602, 2047.76, 12.5581
934, 900.00000, 2837.97, 7.45094, 2952.7, 10.6262, 2814.96, 7.85238
934, 1800.00000, 2785.55, 6.40429, 2803.86, 9.65578, 2816.78, 7.07626
934, 2700.00000, 2822.51, 6.04046, 2991.4, 10.0627, 2775.25, 6.66244
935, 0.00000, 1378.49, 14.328, 1553.7, 21.8836, 1473.49, 13.4209
935, 900.00000, 1723.77, 159.401, 1546.92, 147.53, 1350.01, 157.059
935, 1800.00000, 347.792, 117.242, 503.393, 96.4109, 278.981, 91.5685
935, 2700.00000, 2126.88, 3.90904, 2177.71, 7.12136, 2115.64, 3.78209
