hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
611, 0.00000, 7343.54, -0.0000259828, 7343.54, -120, 7343.54, 120, 379.939, -6.66595, 377.986, -129.746, 393.594, 112.949
611, 900.00000, 7343.54, -0.0000261134, 7343.54, -120, 7343.54, 120, 389.733, -7.57689, 413.277, -131.057, 404.855, 112.211
611, 1800.00000, 7343.54, -0.0000263499, 7343.54, -120, 7343.54, 120, 392.522, -7.49439, 397.366, -130.943, 408.64, 112.142
611, 2700.00000, 7343.54, -0.0000260659, 7343.54, -120, 7343.54, 120, 388.218, -7.48578, 419.304, -132.39, 403.475, 112.169
612, 0.00000, 7343.54, -0.0000216941, 7343.54, -120, 7343.54, 120, 338.618, -9.46863, 350.543, -134.595, 352.339, 110.601
612, 900.00000, 7343.54, -0.0000213801, 7343.54, -120, 7343.54, 120, 334.78, -9.59797, 351.347, -133.24, 352.938, 110.311
612, 1800.00000, 7343.54, -0.0000259414, 7343.54, -120, 7343.54, 120, 387.279, -7.5894, 389.425, -131.144, 401.564, 112.106
612, 2700.00000, 7343.54, -0.0000264015, 7343.54, -120, 7343.54, 120, 397.338, -7.94097, 408.678, -130.888, 408.416, 111.886
613, 0.00000, 7343.54, -0.0000264461, 7343.54, -120, 7343.54, 120, 401.036, -8.26693, 398.897, -131.667, 407.75, 111.644
613, 900.00000, 7343.54, -0.0000260069, 7343.54, -120, 7343.54, 120, 391.048, -7.90172, 401.259, -130.822, 404.309, 111.792
613, 1800.00000, 7343.55, 1.73242E-6, 7343.55, -120, 7343.55, 120, 114.555, -52.789, 161.397, -170.639, 150.736, 85.0021
613, 2700.00000, 7343.55, 2.13828E-6, 7343.55, -120, 7343.55, 120, 103.794, -55.6621, 168.852, -167.23, 140.858, 82.9752
614, 0.00000, 7343.54, -0.0000260834, 7343.54, -120, 7343.54, 120, 393.582, -8.05397, 402.37, -132.042, 408.598, 111.496
614, 900.00000, 7343.54, -0.0000260935, 7343.54, -120, 7343.54, 120, 386.566, -7.25079, 430.248, -132.048, 404.594, 112.086
614, 1800.00000, 7343.54, -0.00002637, 7343.54, -120, 7343.54, 120, 386.629, -6.78671, 410.523, -131.561, 401.737, 112.572
614, 2700.00000, 7343.54, -0.0000260404, 7343.54, -120, 7343.54, 120, 376.861, -6.19313, 416.83, -131.134, 387.925, 113.294
615, 0.00000, 7343.55, -0.000011654, 7343.55, -120, 7343.55, 120, 218.202, -15.9974, 257.441, -142.09, 247.801, 106.474
615, 900.00000, 7343.55, 0.0000130533, 7343.55, -120, 7343.55, 120, 118.133, -134.371, 120.846, 133.938, 79.6765, 10.6228
615, 1800.00000, 7343.55, -0.0000110982, 7343.55, -120, 7343.55, 120, 180.629, -11.0951, 209.783, -138.426, 209.22, 109.302
615, 2700.00000, 7343.55, -0.0000215736, 7343.55, -120, 7343.55, 120, 297.015, -3.78603, 312.446, -127.4, 307.416, 115.459
616, 0.00000, 7343.55, -0.0000212076, 7343.55, -120, 7343.55, 120, 289.034, -3.27222, 287.692, -127.183, 296.41, 116.103
616, 900.00000, 7343.55, -0.0000209499, 7343.55, -120, 7343.55, 120, 282.647, -2.75003, 293.029, -126.074, 288.794, 116.655
616, 1800.00000, 7343.55, -0.0000210906, 7343.55, -120, 7343.55, 120, 283.901, -2.63186, 278.62, -125.987, 290.906, 117.023
616, 2700.00000, 7343.55, -4.92833E-6, 7343.55, -120, 7343.55, 120, 97.7317, -17.6894, 121.069, -141.72, 129.104, 107.288
617, 0.00000, 7343.55, -0.0000129087, 7343.55, -120, 7343.55, 120, 185.655, -5.86909, 187.653, -130.765, 208.74, 114.228
617, 900.00000, 7343.55, -0.0000227023, 7343.55, -120, 7343.55, 120, 308.203, -3.07591, 317.428, -125.703, 320.194, 116.483
617, 1800.00000, 7343.55, -0.0000236957, 7343.55, -120, 7343.55, 120, 323.575, -3.37685, 324.31, -126.431, 338.982, 115.933
617, 2700.00000, 7343.55, -0.0000253038, 7343.54, -120, 7343.54, 120, 350.532, -4.10124, 367.64, -126.652, 360.28, 115.508
618, 0.00000, 7343.54, -0.0000264682, 7343.54, -120, 7343.54, 120, 374.458, -5.12814, 371.782, -127.438, 384.798, 114.58
618, 900.00000, 7343.55, -0.000013831, 7343.55, -120, 7343.55, 120, 234.164, -12.5845, 277.67, -136.637, 263.13, 108.85
618, 1800.00000, 7343.55, -9.08734E-6, 7343.55, -120, 7343.55, 120, 187.501, -18.8849, 216.226, -144.128, 211.159, 103.792
618, 2700.00000, 7343.54, -0.000023722, 7343.54, -120, 7343.54, 120, 355.508, -7.75431, 375.207, -130.701, 361.828, 111.762
619, 0.00000, 7343.54, -0.0000273275, 7343.54, -120, 7343.54, 120, 401.323, -6.86159, 413.26, -131.107, 405.657, 112.571
619, 900.00000, 7343.54, -0.0000271571, 7343.54, -120, 7343.54, 120, 399.862, -6.97855, 422.397, -130.221, 408.102, 112.701
619, 1800.00000, 7343.54, -0.0000266795, 7343.54, -120, 7343.54, 120, 393.316, -7.03328, 409.57, -131.28, 401.382, 112.593
619, 2700.00000, 7343.55, -0.0000212127, 7343.54, -120, 7343.54, 120, 329.789, -9.30456, 348.858, -132.455, 341.1, 110.882
620, 0.00000, 7343.55, 0.0000112864, 7343.55, -120, 7343.55, 120, 107.35, -117.028, 119.196, 142.179, 86.0144, 36.5865
620, 900.00000, 7343.55, -3.83257E-6, 7343.55, -120, 7343.55, 120, 140.102, -30.5714, 184.718, -150.182, 174.933, 95.8987
620, 1800.00000, 7343.54, -0.0000266486, 7343.54, -120, 7343.54, 120, 398.481, -7.66123, 398.1, -130.666, 406.155, 112.133
620, 2700.00000, 7343.54, -0.0000269018, 7343.54, -120, 7343.54, 120, 404.556, -7.90831, 428.203, -131.397, 408.836, 111.973
621, 0.00000, 7343.54, -0.0000264619, 7343.54, -120, 7343.54, 120, 397.717, -7.88346, 421.347, -132.744, 403.566, 111.872
621, 900.00000, 7343.54, -0.0000260493, 7343.54, -120, 7343.54, 120, 388.049, -7.49463, 410.714, -130.518, 398.053, 112.022
621, 1800.00000, 7343.55, -0.0000177045, 7343.54, -120, 7343.55, 120, 295.249, -12.0402, 321.514, -137.197, 310.269, 108.353
621, 2700.00000, 7343.54, -0.0000232285, 7343.54, -120, 7343.54, 120, 356.72, -8.79745, 392.245, -133.327, 370.239, 110.558
622, 0.00000, 7343.54, -0.0000260475, 7343.54, -120, 7343.54, 120, 386.146, -7.28061, 395.564, -131.18, 391.932, 112.101
622, 900.00000, 7343.54, -0.0000260872, 7343.54, -120, 7343.54, 120, 383.94, -6.95732, 425.442, -131.429, 390.035, 112.478
622, 1800.00000, 7343.54, -0.0000265565, 7343.54, -120, 7343.54, 120, 386.129, -6.40822, 413.772, -131.191, 391.64, 113
622, 2700.00000, 7343.54, -0.0000262068, 7343.54, -120, 7343.54, 120, 379.344, -6.20248, 412.446, -130.232, 380.573, 113.331
623, 0.00000, 7343.55, -0.0000148083, 7343.55, -120, 7343.55, 120, 247.39, -12.0983, 282.966, -137.874, 265.561, 108.561
623, 900.00000, 7343.55, 4.34718E-6, 7343.55, -120, 7343.55, 120, 71.5447, -78.2454, 111.096, 179.028, 77.3146, 67.1949
623, 1800.00000, 7343.55, -8.64013E-6, 7343.55, -120, 7343.55, 120, 152.91, -14.1197, 186.56, -141.044, 168.345, 107.354
623, 2700.00000, 7343.55, -0.0000214222, 7343.55, -120, 7343.55, 120, 298.469, -4.37787, 320.765, -129.044, 296.076, 115.546
624, 0.00000, 7343.55, -0.0000207587, 7343.55, -120, 7343.55, 120, 284.178, -3.49795, 295.229, -128.947, 283.868, 116.223
624, 900.00000, 7343.55, -0.0000202013, 7343.55, -120, 7343.55, 120, 273.332, -2.89741, 283.974, -126.723, 275.014, 116.836
624, 1800.00000, 7343.55, -0.0000199347, 7343.55, -120, 7343.55, 120, 269.654, -2.88316, 263.203, -126.531, 272.05, 116.834
624, 2700.00000, 7343.55, 0.0000103078, 7343.55, -120, 7343.55, 120, 94.6943, -145.044, 84.3714, 113.341, 55.5924, -3.29785
625, 0.00000, 7343.55, 3.53583E-6, 7343.55, -120, 7343.55, 120, 38.1867, -101.571, 52.8035, 153.336, 43.9127, 67.821
625, 900.00000, 7343.55, -0.0000203923, 7343.55, -120, 7343.55, 120, 277.347, -3.16441, 283.386, -126.247, 285.324, 116.188
625, 1800.00000, 7343.55, -0.00002111, 7343.55, -120, 7343.55, 120, 289.199, -3.53586, 288.577, -127.543, 298.316, 115.782
625, 2700.00000, 7343.55, -0.0000222901, 7343.55, -120, 7343.55, 120, 309.2, -4.16293, 325.642, -127.256, 316.989, 115.211
626, 0.00000, 7343.55, -0.0000225467, 7343.55, -120, 7343.55, 120, 317.299, -4.86827, 317.271, -127.908, 327.409, 114.347
626, 900.00000, 7343.55, -1.11217E-6, 7343.55, -120, 7343.55, 120, 101.681, -39.2116, 137.404, -156.706, 131.361, 93.3756
626, 1800.00000, 7343.55, 9.32181E-6, 7343.55, -120, 7343.55, 120, 88.0472, -118.241, 101.237, 145.295, 74.1166, 36.3697
626, 2700.00000, 7343.55, -0.0000193325, 7343.55, -120, 7343.55, 120, 297.508, -8.87764, 313.756, -131.76, 305.431, 110.993
627, 0.00000, 7343.54, -0.0000243192, 7343.54, -120, 7343.54, 120, 357.279, -6.87461, 358.821, -130.592, 361.246, 112.433
627, 900.00000, 7343.54, -0.000024436, 7343.54, -120, 7343.54, 120, 361.476, -7.18273, 382.367, -130.819, 363.36, 112.357
627, 1800.00000, 7343.54, -0.0000245456, 7343.54, -120, 7343.54, 120, 363.436, -7.22428, 370.987, -131.206, 365.912, 112.295
627, 2700.00000, 7343.55, -0.000016585, 7343.54, -120, 7343.55, 120, 271.571, -11.3495, 312.701, -135.999, 287.35, 109.049
628, 0.00000, 7343.55, 0.0000151758, 7343.55, -120, 7343.55, 120, 137.394, -136.248, 135.289, 121.971, 92.9574, 8.12571
628, 900.00000, 7343.55, -1.26135E-6, 7343.55, -120, 7343.55, 120, 105.917, -38.7085, 149.244, -154.735, 136.29, 91.0798
628, 1800.00000, 7343.54, -0.0000245406, 7343.54, -120, 7343.54, 120, 363.341, -7.22167, 378.795, -131.599, 368.566, 112.228
628, 2700.00000, 7343.54, -0.0000238286, 7343.54, -120, 7343.54, 120, 351.253, -7.02501, 371.145, -129.939, 358.928, 112.352
629, 0.00000, 7343.54, -0.000023993, 7343.54, -120, 7343.54, 120, 355.487, -7.25264, 362.611, -130.801, 361.715, 111.965
629, 900.00000, 7343.54, -0.000023909, 7343.54, -120, 7343.54, 120, 353.263, -7.12947, 380.065, -131.44, 361.907, 111.977
629, 1800.00000, 7343.55, -0.0000137025, 7343.55, -120, 7343.55, 120, 235.691, -13.1539, 264.081, -139.474, 257.003, 107.273
629, 2700.00000, 7343.55, -5.71374E-7, 7343.55, -120, 7343.55, 120, 104.239, -42.0559, 147.964, -159.853, 133.306, 88.3923
630, 0.00000, 7343.54, -0.0000240443, 7343.54, -120, 7343.54, 120, 357.956, -7.46415, 364.495, -131.174, 366.143, 111.853
630, 900.00000, 7343.54, -0.0000247869, 7343.54, -120, 7343.54, 120, 366.44, -7.15578, 388.527, -130.539, 374.326, 112.273
630, 1800.00000, 7343.54, -0.0000255384, 7343.54, -120, 7343.54, 120, 372.883, -6.59756, 400.384, -131.422, 381.096, 112.787
630, 2700.00000, 7343.54, -0.0000251265, 7343.54, -120, 7343.54, 120, 364.273, -6.27261, 393.045, -129.596, 377.685, 113.06
631, 0.00000, 7343.55, -0.0000155743, 7343.55, -120, 7343.55, 120, 252.137, -10.9093, 274.724, -135.612, 266.661, 109.669
631, 900.00000, 7343.55, 0.0000153241, 7343.55, -120, 7343.55, 120, 140.3, -143.647, 126.042, 126.228, 95.9154, -10.4419
631, 1800.00000, 7343.55, -7.27384E-6, 7343.55, -120, 7343.55, 120, 134.123, -15.4742, 163.113, -142.598, 153.592, 105.932
631, 2700.00000, 7343.55, -0.000020607, 7343.55, -120, 7343.55, 120, 285.093, -4.02723, 295.634, -127.279, 286.85, 115.611
632, 0.00000, 7343.55, -0.0000200456, 7343.55, -120, 7343.55, 120, 275.116, -3.62521, 271.396, -127.436, 276.304, 116.133
632, 900.00000, 7343.55, -0.0000198179, 7343.55, -120, 7343.55, 120, 271.212, -3.47926, 279.657, -126.8, 272.67, 116.369
632, 1800.00000, 7343.55, -0.0000188356, 7343.55, -120, 7343.55, 120, 255.695, -3.06406, 250.611, -126.926, 259.641, 116.764
632, 2700.00000, 7343.55, 0.0000164085, 7343.55, -120, 7343.55, 120, 160.483, -157.25, 137.108, 93.4389, 103.573, -29.7727
633, 0.00000, 7343.55, 0.0000107397, 7343.55, -120, 7343.55, 120, 102.816, -154.097, 96.1468, 98.2796, 61.9338, -19.9003
633, 900.00000, 7343.55, -0.0000195798, 7343.55, -120, 7343.55, 120, 266.027, -3.11052, 272.239, -126.129, 279.565, 116.003
633, 1800.00000, 7343.55, -0.0000200865, 7343.55, -120, 7343.55, 120, 274.073, -3.32888, 269.677, -126.748, 288.029, 115.94
633, 2700.00000, 7343.55, -0.0000212382, 7343.55, -120, 7343.55, 120, 293.196, -3.92184, 311.389, -127.472, 304.438, 115.112
634, 0.00000, 7343.55, -0.0000214192, 7343.55, -120, 7343.55, 120, 297.79, -4.2727, 298.922, -127.705, 308.732, 115.008
634, 900.00000, 7343.55, -3.97997E-6, 7343.55, -120, 7343.55, 120, 116.406, -26.8579, 149.269, -148.47, 147.041, 100.101
634, 1800.00000, 7343.55, 0.0000145709, 7343.55, -120, 7343.55, 120, 133.366, -143.564, 124.964, 118.706, 88.617, -6.40668
634, 2700.00000, 7343.55, -0.0000157861, 7343.55, -120, 7343.55, 120, 252.054, -10.3679, 278.332, -133.712, 258.51, 109.678
635, 0.00000, 7343.54, -0.0000236712, 7343.54, -120, 7343.55, 120, 347.313, -6.81596, 355.41, -131.579, 341.028, 112.888
635, 900.00000, 7343.55, -0.0000230144, 7343.54, -120, 7343.55, 120, 340.685, -7.21168, 356.737, -130.46, 339.301, 112.58
635, 1800.00000, 7343.55, -0.0000228529, 7343.54, -120, 7343.55, 120, 337.869, -7.15557, 341.722, -130.904, 339.706, 112.563
635, 2700.00000, 7343.55, -0.0000153431, 7343.55, -120, 7343.55, 120, 254.239, -11.7955, 278.531, -135.752, 269.504, 109.024
636, 0.00000, 7343.55, 0.0000103391, 7343.55, -120, 7343.55, 120, 95.8109, -122.464, 113.015, 142.838, 75.995, 32.7913
636, 900.00000, 7343.55, -4.28776E-7, 7343.55, -120, 7343.55, 120, 93.9917, -42.5234, 141.397, -160.11, 115.522, 87.2612
636, 1800.00000, 7343.55, -0.0000224191, 7343.54, -120, 7343.55, 120, 331.897, -7.21389, 342.242, -131.841, 338.23, 112.204
636, 2700.00000, 7343.55, -0.0000222108, 7343.54, -120, 7343.55, 120, 327.769, -7.07198, 354.498, -131.195, 331.987, 112.709
637, 0.00000, 7343.55, -0.0000219492, 7343.54, -120, 7343.55, 120, 323.607, -7.02985, 331.207, -130.746, 332.11, 112.626
637, 900.00000, 7343.55, -0.0000224572, 7343.54, -120, 7343.55, 120, 333.112, -7.30079, 350.285, -130.589, 333.069, 112.452
637, 1800.00000, 7343.55, 8.28584E-6, 7343.55, -120, 7343.55, 120, 88.2832, -103.061, 118.89, 158.39, 83.3718, 49.6583
637, 2700.00000, 7343.55, 0.0000139014, 7343.55, -120, 7343.55, 120, 125.838, -133.845, 122.025, 129.003, 93.769, 2.82578
638, 0.00000, 7343.54, -0.0000233888, 7343.54, -120, 7343.54, 120, 349.607, -7.64041, 353.293, -131.236, 350.164, 111.712
638, 900.00000, 7343.54, -0.0000240198, 7343.54, -120, 7343.54, 120, 353.46, -6.94791, 386.299, -131.648, 354.57, 112.436
638, 1800.00000, 7343.54, -0.0000245107, 7343.54, -120, 7343.54, 120, 357.89, -6.59755, 369.353, -130.427, 362.415, 112.928
638, 2700.00000, 7343.54, -0.00002468, 7343.54, -120, 7343.54, 120, 359.041, -6.43061, 384.095, -129.701, 364.415, 112.943
639, 0.00000, 7343.55, -0.0000182662, 7343.55, -120, 7343.55, 120, 275.327, -7.99358, 294.44, -132.863, 289.855, 111.632
639, 900.00000, 7343.55, 0.0000166025, 7343.55, -120, 7343.55, 120, 154.436, -148.303, 134.062, 109.048, 105.943, -16.8813
639, 1800.00000, 7343.55, -3.9511E-6, 7343.55, -120, 7343.55, 120, 98.7055, -23.6195, 136.993, -150.353, 112.988, 100.195
639, 2700.00000, 7343.55, -0.0000201129, 7343.55, -120, 7343.55, 120, 275.034, -3.4404, 290.474, -127.384, 283.735, 116.046
640, 0.00000, 7343.55, -0.0000203197, 7343.55, -120, 7343.55, 120, 278.233, -3.50883, 271.958, -127.409, 279.245, 116.069
640, 900.00000, 7343.55, -0.0000201376, 7343.55, -120, 7343.55, 120, 272.663, -2.93374, 278.101, -126.601, 273.599, 116.615
640, 1800.00000, 7343.55, -0.0000190708, 7343.55, -120, 7343.55, 120, 260.774, -3.43577, 249.935, -127.301, 257.044, 116.594
640, 2700.00000, 7343.55, 8.28071E-6, 7343.55, -120, 7343.55, 120, 75.0269, -138.683, 76.2892, 134.276, 44.5452, 11.1087
641, 0.00000, 7343.55, 0.0000115868, 7343.55, -120, 7343.55, 120, 110.79, -153.871, 104.095, 97.444, 69.1934, -21.5477
641, 900.00000, 7343.55, -0.0000209695, 7343.55, -120, 7343.55, 120, 283.492, -2.85647, 296.042, -126.42, 295.113, 116.303
641, 1800.00000, 7343.55, -0.0000219098, 7343.55, -120, 7343.55, 120, 299.481, -3.42323, 292.84, -126.723, 309.391, 115.958
641, 2700.00000, 7343.55, -0.0000232194, 7343.55, -120, 7343.55, 120, 323.725, -4.4142, 337.394, -127.17, 334.789, 115.04
642, 0.00000, 7343.55, -0.0000238583, 7343.55, -120, 7343.55, 120, 336.688, -5.00398, 338.981, -128.127, 347.629, 114.595
642, 900.00000, 7343.55, 6.1354E-8, 7343.55, -120, 7343.55, 120, 99.3344, -45.2195, 145.07, -161.357, 131.373, 90.7777
642, 1800.00000, 7343.55, 0.0000153341, 7343.55, -120, 7343.55, 120, 138.867, -136.83, 137.979, 118.917, 94.7785, 0.952245
642, 2700.00000, 7343.55, -0.0000179585, 7343.55, -120, 7343.55, 120, 287.578, -10.4888, 308.841, -134.106, 292.717, 109.61
643, 0.00000, 7343.54, -0.0000270006, 7343.54, -120, 7343.54, 120, 394.779, -6.66226, 394.516, -130.552, 394.861, 112.807
643, 900.00000, 7343.54, -0.0000265363, 7343.54, -120, 7343.54, 120, 390.418, -6.9429, 412.692, -130.685, 396.84, 112.654
643, 1800.00000, 7343.54, -0.0000262804, 7343.54, -120, 7343.54, 120, 386.15, -6.88405, 404.149, -130.928, 391.13, 112.928
643, 2700.00000, 7343.55, -0.0000171927, 7343.54, -120, 7343.55, 120, 279.291, -11.0459, 318.736, -135.521, 300.753, 109.724
644, 0.00000, 7343.55, 0.0000144481, 7343.55, -120, 7343.55, 120, 130.768, -134.713, 135.089, 124.812, 88.2485, 10.2329
644, 900.00000, 7343.55, 4.08763E-7, 7343.55, -120, 7343.55, 120, 88.1872, -47.2935, 149.609, -160.603, 121.821, 87.7784
644, 1800.00000, 7343.54, -0.0000260363, 7343.54, -120, 7343.54, 120, 377.998, -6.33894, 383.47, -129.7, 380.6, 113.274
644, 2700.00000, 7343.54, -0.0000260191, 7343.54, -120, 7343.54, 120, 379.725, -6.57698, 392.835, -129.324, 383.96, 113.076
645, 0.00000, 7343.54, -0.0000256768, 7343.54, -120, 7343.54, 120, 376.578, -6.79937, 377.434, -130.161, 378.506, 112.761
645, 900.00000, 7343.54, -0.0000256789, 7343.54, -120, 7343.54, 120, 374.758, -6.57635, 391.818, -129.493, 384.08, 112.964
645, 1800.00000, 7343.55, 6.61716E-6, 7343.55, -120, 7343.55, 120, 84.6492, -89.9419, 109.519, 163.113, 89.4446, 62.5275
645, 2700.00000, 7343.55, 0.0000133487, 7343.55, -120, 7343.55, 120, 120.992, -131.792, 119.405, 131.895, 86.6307, 13.2013
646, 0.00000, 7343.54, -0.0000258536, 7343.54, -120, 7343.54, 120, 379.858, -6.88109, 388.814, -131.037, 383.259, 112.859
646, 900.00000, 7343.54, -0.0000268521, 7343.54, -120, 7343.54, 120, 390.771, -6.44881, 417.707, -130.527, 395.741, 112.996
646, 1800.00000, 7343.54, -0.0000274417, 7343.54, -120, 7343.54, 120, 395.118, -5.95863, 406.878, -129.151, 399.385, 113.681
646, 2700.00000, 7343.54, -0.0000269458, 7343.54, -120, 7343.54, 120, 382.739, -5.31918, 409.619, -129.225, 386.618, 114.297
647, 0.00000, 7343.55, -9.20678E-6, 7343.55, -120, 7343.55, 120, 181.569, -17.5794, 206.762, -142.825, 204.014, 105.878
647, 900.00000, 7343.55, 0.0000151832, 7343.55, -120, 7343.55, 120, 139.742, -145.439, 122.778, 113.231, 92.4048, -11.2932
647, 1800.00000, 7343.55, -9.6174E-6, 7343.55, -120, 7343.55, 120, 157.508, -11.324, 170.161, -137.396, 178.243, 109.315
647, 2700.00000, 7343.55, -0.000022184, 7343.55, -120, 7343.55, 120, 305.017, -3.72104, 324.016, -128.293, 303.303, 116.369
648, 0.00000, 7343.55, -0.0000217914, 7343.55, -120, 7343.55, 120, 298.451, -3.52308, 299.514, -128.043, 298.164, 116.613
648, 900.00000, 7343.55, -0.0000216204, 7343.55, -120, 7343.55, 120, 290.604, -2.55601, 297.725, -125.492, 294.151, 117.204
648, 1800.00000, 7343.55, -0.0000197868, 7343.55, -120, 7343.55, 120, 270.019, -3.33489, 260.709, -126.526, 274.828, 116.722
648, 2700.00000, 7343.55, 3.71047E-6, 7343.55, -120, 7343.55, 120, 42.937, -96.1781, 58.822, 165.107, 53.8909, 75.3069
649, 0.00000, 7343.55, 8.89127E-6, 7343.55, -120, 7343.55, 120, 82.0215, -146.393, 76.7548, 114.094, 45.3102, 6.20853
649, 900.00000, 7343.55, -0.0000233263, 7343.55, -120, 7343.55, 120, 315.79, -2.93281, 326.521, -125.621, 330.723, 116.363
649, 1800.00000, 7343.55, -0.0000246203, 7343.55, -120, 7343.55, 120, 336.821, -3.47217, 335.62, -126.24, 350.616, 115.896
649, 2700.00000, 7343.55, -0.0000259039, 7343.54, -120, 7343.54, 120, 358.531, -4.05866, 378.879, -126.43, 374.452, 115.352
650, 0.00000, 7343.54, -0.0000265312, 7343.54, -120, 7343.54, 120, 372.532, -4.76534, 378.801, -127.31, 389.809, 114.495
650, 900.00000, 7343.55, -0.0000206322, 7343.54, -120, 7343.55, 120, 308.605, -7.66441, 339.478, -131.509, 329.55, 112.216
650, 1800.00000, 7343.55, -0.0000145237, 7343.55, -120, 7343.55, 120, 245.05, -12.4618, 268.793, -137.439, 266.701, 108.556
650, 2700.00000, 7343.55, -0.0000184717, 7343.54, -120, 7343.55, 120, 291.773, -9.94503, 325.077, -133.951, 311.551, 109.713
651, 0.00000, 7343.54, -0.000027516, 7343.54, -120, 7343.54, 120, 400.536, -6.46136, 406.141, -129.802, 409.73, 112.879
651, 900.00000, 7343.54, -0.0000272684, 7343.54, -120, 7343.54, 120, 401.951, -7.0288, 429.654, -130.615, 410.828, 112.466
651, 1800.00000, 7343.54, -0.0000279005, 7343.54, -120, 7343.54, 120, 413.59, -7.28008, 420.195, -131.177, 420.472, 112.176
651, 2700.00000, 7343.55, -0.0000175731, 7343.54, -120, 7343.55, 120, 293.345, -12.0765, 328.791, -136.795, 312.878, 108.879
652, 0.00000, 7343.55, 0.0000144467, 7343.55, -120, 7343.55, 120, 131.203, -130.257, 137.823, 127.464, 92.7388, 20.7308
652, 900.00000, 7343.55, 1.45414E-6, 7343.55, -120, 7343.55, 120, 91.7196, -53.1504, 145.973, -165.319, 122.166, 83.7166
652, 1800.00000, 7343.54, -0.0000264422, 7343.54, -120, 7343.54, 120, 389.468, -6.99281, 401.498, -130.915, 399.35, 112.448
652, 2700.00000, 7343.54, -0.000026745, 7343.54, -120, 7343.54, 120, 396.311, -7.26195, 413.715, -130.115, 407.538, 112.351
653, 0.00000, 7343.54, -0.0000263884, 7343.54, -120, 7343.54, 120, 391.377, -7.30109, 398.651, -130.68, 406.097, 111.956
653, 900.00000, 7343.54, -0.0000257067, 7343.54, -120, 7343.54, 120, 378.658, -6.99464, 401.231, -130.375, 396.464, 112.419
653, 1800.00000, 7343.55, 7.40634E-6, 7343.55, -120, 7343.55, 120, 92.7253, -91.2198, 117.944, 161.531, 103.759, 65.1901
653, 2700.00000, 7343.55, 0.0000140054, 7343.55, -120, 7343.55, 120, 126.965, -131.702, 123.853, 133.479, 92.325, 17.4283
654, 0.00000, 7343.54, -0.0000245975, 7343.54, -120, 7343.54, 120, 365.966, -7.4379, 381.12, -132.037, 377.329, 111.856
654, 900.00000, 7343.54, -0.0000266572, 7343.54, -120, 7343.54, 120, 392.995, -7.03404, 416.375, -130.225, 398.598, 112.57
654, 1800.00000, 7343.54, -0.0000274519, 7343.54, -120, 7343.54, 120, 397.014, -6.16311, 424.387, -131.319, 396.713, 113.442
654, 2700.00000, 7343.54, -0.0000266378, 7343.54, -120, 7343.54, 120, 380.485, -5.58306, 417.894, -129.88, 384.598, 113.881
655, 0.00000, 7343.55, -9.89313E-6, 7343.55, -120, 7343.55, 120, 190.493, -16.8619, 226.54, -142.728, 217.23, 105.962
655, 900.00000, 7343.55, -1.7256E-6, 7343.55, -120, 7343.55, 120, 88.3977, -34.6942, 141.601, -155.707, 116.689, 95.5508
655, 1800.00000, 7343.55, -3.28568E-6, 7343.55, -120, 7343.55, 120, 91.2567, -25.8385, 130.536, -152.351, 115.08, 100.166
655, 2700.00000, 7343.55, -0.000022275, 7343.55, -120, 7343.55, 120, 308.22, -4.03908, 329.941, -128.509, 308.129, 115.967
656, 0.00000, 7343.55, -0.0000220343, 7343.55, -120, 7343.55, 120, 302.251, -3.60302, 307.302, -128.418, 305.783, 116.205
656, 900.00000, 7343.55, -0.0000216291, 7343.55, -120, 7343.55, 120, 293.355, -3.02485, 298.729, -126.084, 300.469, 116.535
656, 1800.00000, 7343.55, -0.0000186757, 7343.55, -120, 7343.55, 120, 257.168, -3.78869, 251.771, -127.536, 267.872, 115.924
656, 2700.00000, 7343.55, 0.0000180776, 7343.55, -120, 7343.55, 120, 176.186, -156.735, 154.305, 92.8279, 112.582, -28.6933
657, 0.00000, 7343.55, 0.0000147235, 7343.55, -120, 7343.55, 120, 144.751, -157.982, 132.934, 91.6917, 92.7944, -27.8621
657, 900.00000, 7343.55, -0.0000223137, 7343.55, -120, 7343.55, 120, 301.168, -2.77378, 306.03, -125.534, 312.263, 116.644
657, 1800.00000, 7343.55, -0.0000231269, 7343.55, -120, 7343.55, 120, 314.24, -3.12144, 309.739, -126.409, 325.223, 116.245
657, 2700.00000, 7343.55, -0.0000241883, 7343.54, -120, 7343.55, 120, 332.102, -3.65295, 357.234, -127.701, 340.403, 115.722
658, 0.00000, 7343.55, -0.0000249585, 7343.54, -120, 7343.54, 120, 347.43, -4.34041, 362.044, -128.628, 358.575, 114.992
658, 900.00000, 7343.55, 5.70356E-7, 7343.55, -120, 7343.55, 120, 88.475, -48.2355, 133.623, -163.81, 116.371, 89.4384
658, 1800.00000, 7343.55, 0.0000159015, 7343.55, -120, 7343.55, 120, 144.715, -140.938, 143.583, 116.237, 97.2507, -3.71888
658, 2700.00000, 7343.55, -0.0000170554, 7343.55, -120, 7343.55, 120, 272.033, -10.3295, 306.316, -134.844, 281.014, 109.943
659, 0.00000, 7343.54, -0.000026826, 7343.54, -120, 7343.54, 120, 390.41, -6.45094, 392.908, -130.521, 390.147, 113.279
