hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
409, 2700.00000, 2882.8, 11.868, 2847.85, 12.3949, 3072.74, 12.8287
410, 0.00000, 3020.36, 11.9206, 2998.01, 12.68, 3224.98, 13.1059
410, 900.00000, 1655.12, 44.7325, 1688.47, 39.6089, 1912.49, 35.4103
410, 1800.00000, 1535.21, 90.371, 1423.77, 75.3213, 1547.7, 64.6855
410, 2700.00000, 2695.96, 20.2478, 2837.6, 19.6746, 3122.29, 19.7079
411, 0.00000, 3148.57, 14.6701, 3272.33, 15.2811, 3419.11, 16.0176
411, 900.00000, 3135.72, 15.2926, 3282.35, 16.2741, 3461.53, 17.3052
411, 1800.00000, 3317.28, 15.3842, 3350.02, 16.7856, 3620.7, 17.9182
411, 2700.00000, 1971.74, 37.6782, 2286.9, 33.4197, 2336.22, 33.5014
412, 0.00000, 1776.76, 99.0921, 1613.27, 84.9248, 1714.02, 74.8419
412, 900.00000, 1600.07, 60.3261, 1715.43, 51.1926, 2017.59, 45.3351
412, 1800.00000, 3202.17, 16.5779, 3183.56, 17.5805, 3415.18, 18.8055
412, 2700.00000, 3204.31, 16.4663, 3239.09, 17.3813, 3365.45, 18.1948
413, 0.00000, 3214.29, 16.7464, 3266.73, 17.7312, 3374.36, 18.4326
413, 900.00000, 3068.49, 19.9335, 3065.61, 21.1533, 3171.03, 21.1154
413, 1800.00000, 1717.97, 88.4149, 1665.17, 72.9675, 1695.09, 68.1104
413, 2700.00000, 1749.1, 86.3611, 1686.33, 71.3139, 1750.91, 64.46
414, 0.00000, 3131, 19.292, 3174.2, 19.3615, 3294.07, 19.3015
414, 900.00000, 3533.97, 15.4837, 3567.15, 16.066, 3678.72, 16.1978
414, 1800.00000, 3533.27, 14.6509, 3647.24, 15.355, 3789.19, 15.3677
414, 2700.00000, 3579.94, 14.6851, 3583.51, 15.2163, 3686.48, 15.3585
415, 0.00000, 2940.55, 20.0812, 3044.51, 19.8987, 3156.25, 19.3908
415, 900.00000, 1688.62, 100.15, 1483.07, 85.5368, 1520.81, 74.3325
415, 1800.00000, 1715.66, 39.5079, 1839.81, 33.8195, 2020.68, 31.3379
415, 2700.00000, 2658.12, 14.211, 2566.51, 15.1569, 2693.8, 15.0389
416, 0.00000, 2455.97, 13.5754, 2453.84, 14.8963, 2559.11, 14.614
416, 900.00000, 2396.31, 13.2433, 2374.06, 14.4779, 2473.18, 14.3999
416, 1800.00000, 2157.36, 14.6366, 2180.77, 15.4449, 2257.83, 15.3127
416, 2700.00000, 1471.01, 122.843, 1154.21, 110.368, 1092.5, 102.587
417, 0.00000, 1190.89, 107.025, 995.826, 94.1598, 1034.91, 79.037
417, 900.00000, 2459.2, 12.0997, 2406.23, 12.975, 2517.62, 13.5134
417, 1800.00000, 2565.96, 12.1946, 2552.45, 13.0318, 2686.9, 13.604
417, 2700.00000, 2791.12, 11.9222, 2789.81, 12.6995, 2921.42, 13.2522
418, 0.00000, 2933.88, 12.3284, 2863.9, 13.0616, 3067.12, 13.4806
418, 900.00000, 1446.27, 67.5497, 1486.1, 55.4049, 1642.4, 49.006
418, 1800.00000, 1604.14, 89.9565, 1468.66, 75.9142, 1606.67, 64.6942
418, 2700.00000, 2623.56, 22.015, 2875.44, 20.7925, 3085.04, 21.1653
419, 0.00000, 3368.04, 13.9898, 3515.42, 14.9763, 3596.14, 15.7056
419, 900.00000, 3257.35, 15.233, 3431.98, 16.2333, 3536.28, 17.1751
419, 1800.00000, 3330.92, 15.1425, 3400.13, 16.3875, 3550.9, 17.2295
419, 2700.00000, 1997.99, 36.0134, 2291.77, 32.4748, 2352.71, 32.2901
420, 0.00000, 1735.98, 99.771, 1593.54, 82.0615, 1687.13, 73.4221
420, 900.00000, 1627.81, 56.3805, 1793.62, 46.8796, 2029.17, 43.1828
420, 1800.00000, 3198.36, 15.9357, 3290.87, 16.921, 3317.61, 17.6367
420, 2700.00000, 3268.38, 16.2062, 3260.09, 16.7296, 3343.03, 17.6
421, 0.00000, 3165.59, 16.0437, 3225.48, 16.731, 3311.01, 17.5477
421, 900.00000, 3009.62, 19.013, 3112.5, 19.685, 3213.35, 20.0045
421, 1800.00000, 1658.42, 78.4068, 1662.27, 64.9972, 1744.82, 59.9988
421, 2700.00000, 1752.02, 69.1, 1816.66, 56.348, 1968.1, 51.401
422, 0.00000, 3612.12, 17.181, 3596.86, 17.2388, 3727.68, 17.4019
422, 900.00000, 3867.43, 14.8007, 3919.26, 15.4235, 4040.56, 15.5693
422, 1800.00000, 3899.45, 14.5555, 3901.72, 14.9111, 4036.16, 14.955
422, 2700.00000, 3745.78, 14.2912, 3724.17, 14.8031, 3867.92, 14.8458
423, 0.00000, 3046.06, 20.46, 3102.35, 19.9899, 3256.68, 19.7013
423, 900.00000, 1643.88, 93.0508, 1482.57, 80.5616, 1561.06, 68.9392
423, 1800.00000, 1847.79, 35.8958, 1917.83, 32.2942, 2134.83, 29.9535
423, 2700.00000, 2671.77, 14.3587, 2680.13, 15.3518, 2794.41, 15.292
424, 0.00000, 2560.42, 13.6346, 2555.81, 14.6778, 2664.64, 14.3976
424, 900.00000, 2591.25, 12.7564, 2510.58, 13.6974, 2583.42, 13.5991
424, 1800.00000, 1956.35, 19.0804, 1984.03, 19.4053, 2066.17, 18.7631
424, 2700.00000, 1574.51, 121.743, 1248.98, 110.69, 1162.89, 103.728
425, 0.00000, 1152.01, 97.6643, 1002.87, 85.7596, 1083.38, 70.5494
425, 900.00000, 2659.29, 11.5416, 2560.19, 12.6209, 2676.96, 13.0877
425, 1800.00000, 2743.3, 11.662, 2670.88, 12.652, 2812.64, 13.032
425, 2700.00000, 2913.59, 11.7646, 2864.81, 12.5812, 3042.74, 13.0461
426, 0.00000, 3111.4, 12.0685, 2973.08, 12.7834, 3180.4, 13.2308
426, 900.00000, 1511.27, 65.9459, 1504.04, 55.7938, 1726.12, 47.7467
426, 1800.00000, 1648.96, 84.7615, 1518.55, 74.0182, 1664.16, 63.0023
426, 2700.00000, 2773.65, 21.9504, 2844.8, 21.6512, 3159.68, 21.3206
427, 0.00000, 3360.61, 14.6952, 3423.25, 15.8012, 3533.47, 16.3611
427, 900.00000, 3404.22, 15.2547, 3429.53, 16.0389, 3612.94, 16.8988
427, 1800.00000, 3438.64, 15.1273, 3390.12, 16.2429, 3685.24, 17.237
427, 2700.00000, 3029.25, 18.9596, 3116.86, 19.3722, 3352.11, 20.1165
428, 0.00000, 1698.67, 91.939, 1578.92, 78.9877, 1751.52, 68.1853
428, 900.00000, 1854.51, 48.8458, 1971.34, 42.5436, 2251.27, 39.3595
428, 1800.00000, 3316.44, 16.1678, 3391.6, 17.3864, 3480.34, 17.9606
428, 2700.00000, 3397.07, 16.6022, 3398.06, 17.3849, 3463.81, 18.1813
429, 0.00000, 3288.19, 16.2685, 3423.17, 16.9926, 3464.41, 17.8692
429, 900.00000, 3143.99, 18.3042, 3227.79, 19.0614, 3330.96, 19.5473
429, 1800.00000, 1819.14, 57.4168, 1920.34, 48.7743, 2033.94, 45.9694
429, 2700.00000, 1931.76, 51.6342, 2129.57, 43.619, 2277.96, 40.3624
430, 0.00000, 3536.72, 16.7564, 3666.43, 17.2557, 3756.87, 17.5244
430, 900.00000, 3798.24, 15.3528, 3857.07, 15.8727, 4014.58, 15.9855
430, 1800.00000, 3701.4, 14.502, 3826.89, 15.3856, 4017.81, 15.3902
430, 2700.00000, 3681.6, 14.3134, 3633.36, 15.3063, 3850.28, 15.2766
431, 0.00000, 2512.55, 26.2867, 2635.84, 25.4283, 2797.56, 24.3965
431, 900.00000, 1549.49, 76.0236, 1535.63, 64.0564, 1667.42, 55.9718
431, 1800.00000, 2312.56, 22.7941, 2413.99, 22.4759, 2608.14, 21.4917
431, 2700.00000, 2615.71, 14.1599, 2613.54, 15.2562, 2753.64, 15.1889
432, 0.00000, 2564.27, 13.664, 2557.59, 15.033, 2654.59, 14.6684
432, 900.00000, 2556.53, 13.2411, 2493.19, 14.3704, 2610.7, 14.3698
432, 1800.00000, 2396.79, 13.4919, 2364.26, 14.6464, 2495.62, 14.5887
432, 2700.00000, 1199.32, 47.6489, 1246.72, 42.1866, 1405.02, 37.5215
433, 0.00000, 1106.38, 88.9459, 1005.92, 77.4335, 1130.96, 62.3813
433, 900.00000, 2580.09, 11.6339, 2490.81, 12.9007, 2627.47, 13.0724
433, 1800.00000, 2632.93, 11.7051, 2569.64, 12.8239, 2730.76, 13.0463
433, 2700.00000, 2734.08, 11.6935, 2694.46, 12.7248, 2867.26, 13.0764
434, 0.00000, 2832.65, 12.1129, 2806.02, 13.0987, 2995.42, 13.2681
434, 900.00000, 2156.91, 23.2717, 2232.4, 22.521, 2451.8, 21.3675
434, 1800.00000, 2024.2, 30.1356, 2130.04, 27.4693, 2342.22, 26.2875
434, 2700.00000, 2740.43, 18.8289, 2868.99, 19.0936, 3094.31, 19.0257
435, 0.00000, 3186.31, 14.7163, 3211.97, 15.7097, 3407.59, 16.0772
435, 900.00000, 3144.2, 15.5095, 3220.21, 16.7369, 3372.06, 17.4335
435, 1800.00000, 3191.4, 15.5534, 3175.01, 17.1869, 3452.52, 17.731
435, 2700.00000, 2050.52, 32.3085, 2184.92, 30.9134, 2383.48, 29.9374
436, 0.00000, 1557.95, 92.8761, 1457.53, 79.3144, 1628.23, 67.6717
436, 900.00000, 2333.51, 26.5201, 2454.91, 26.1045, 2693.5, 25.9407
436, 1800.00000, 3032.18, 16.5886, 3070.48, 17.8268, 3252.02, 18.5052
436, 2700.00000, 3082.38, 16.2383, 3165.17, 17.3015, 3226.93, 17.8538
437, 0.00000, 3126.42, 16.519, 3172.54, 17.5791, 3238.01, 17.8694
437, 900.00000, 3142.29, 16.3788, 3135.41, 17.4676, 3293.63, 17.8498
437, 1800.00000, 2436.89, 26.8427, 2536.94, 26.0308, 2697.35, 25.5779
437, 2700.00000, 1916.94, 46.473, 2078.91, 40.3089, 2226.15, 37.8316
438, 0.00000, 3416.06, 16.4807, 3446.06, 17.2249, 3593.76, 17.3855
438, 900.00000, 3656.64, 15.4358, 3703.62, 16.1766, 3866.61, 16.3147
438, 1800.00000, 3672.49, 14.8641, 3701.53, 15.4024, 3826.12, 15.55
438, 2700.00000, 3561.61, 14.7249, 3593.62, 15.2488, 3714.43, 15.217
439, 0.00000, 2579.42, 26.4929, 2733.1, 25.113, 2927.38, 24.1191
439, 900.00000, 1708.09, 49.9722, 1775.74, 43.6749, 1973.62, 39.2097
439, 1800.00000, 2038.6, 28.3466, 2145.4, 26.3393, 2359.08, 25.2734
439, 2700.00000, 2583.61, 14.6695, 2531.81, 15.7883, 2703.54, 15.975
440, 0.00000, 2521.62, 14.5585, 2428.16, 15.3798, 2594.19, 15.5442
440, 900.00000, 2388.68, 13.8212, 2333.23, 15.0171, 2445.48, 14.9364
440, 1800.00000, 1906.38, 19.079, 1892.39, 19.8702, 2015.06, 19.1444
440, 2700.00000, 1018.29, 65.2447, 1063.98, 54.6032, 1135.13, 49.4457
441, 0.00000, 1052.66, 96.7926, 944.738, 82.6826, 1019.48, 69.1409
441, 900.00000, 2354.29, 12.4807, 2284.61, 13.7517, 2422.61, 14.0717
441, 1800.00000, 2400.27, 12.6317, 2346.68, 13.7322, 2483.06, 13.988
441, 2700.00000, 2575.1, 12.4949, 2496.84, 13.5745, 2632.88, 13.9285
442, 0.00000, 2674.24, 12.7522, 2534.52, 13.7214, 2702.99, 13.9543
442, 900.00000, 1927.18, 26.4322, 1986.94, 24.9046, 2181.74, 23.5918
442, 1800.00000, 1453.25, 101.625, 1278.36, 89.9324, 1348.11, 75.4741
442, 2700.00000, 2389.52, 22.0324, 2443.39, 21.7311, 2755.78, 21.562
443, 0.00000, 2832.97, 16.1252, 2894.87, 17.0747, 3081.63, 17.5974
443, 900.00000, 2923.97, 16.6462, 2937.65, 17.7211, 3102.19, 18.5339
443, 1800.00000, 3051.11, 16.387, 3048.55, 17.6466, 3289.49, 18.5773
443, 2700.00000, 1895.22, 38.2785, 2073.11, 35.1877, 2221.28, 34.1593
444, 0.00000, 1553.99, 95.5125, 1453.83, 81.4164, 1583.57, 71.2288
444, 900.00000, 1673.46, 51.3169, 1763.73, 45.201, 2069.32, 41.327
444, 1800.00000, 3007.17, 17.6262, 3023.88, 18.4192, 3136.23, 19.2308
444, 2700.00000, 2987.44, 17.1802, 2967.28, 18.2618, 3098.4, 19.043
445, 0.00000, 3048.27, 17.2073, 2996.33, 18.3598, 3174.39, 18.9243
445, 900.00000, 2878.91, 19.5846, 2880.79, 20.5429, 3070.84, 20.8781
445, 1800.00000, 1659.03, 88.183, 1598.3, 73.6292, 1672.1, 68.1367
445, 2700.00000, 1753.41, 78.3017, 1733.6, 65.4071, 1845.32, 59.3588
446, 0.00000, 3372, 17.2072, 3473.39, 18.0929, 3508.49, 18.4065
446, 900.00000, 3520.96, 16.2864, 3544.43, 17.3863, 3682.17, 17.4309
446, 1800.00000, 3504.73, 15.6885, 3621.92, 16.4423, 3718.97, 16.5365
446, 2700.00000, 3557.82, 15.3489, 3553.3, 16.3075, 3669, 16.3147
447, 0.00000, 1786.11, 48.8418, 1993.2, 41.6667, 2111.31, 38.4633
447, 900.00000, 1703.63, 98.1059, 1510.76, 83.78, 1580.38, 72.8719
447, 1800.00000, 1826.88, 34.0857, 1951.76, 30.1102, 2118.98, 28.738
447, 2700.00000, 2421.8, 15.4899, 2434.62, 16.5217, 2554.42, 16.4995
448, 0.00000, 2343.78, 15.1891, 2364.56, 16.1557, 2415.92, 16.0581
448, 900.00000, 2211.35, 14.3274, 2232.24, 15.4935, 2319.35, 15.4949
448, 1800.00000, 1419.98, 27.8587, 1534.41, 26.9796, 1601.38, 25.5343
448, 2700.00000, 1704.57, 131.626, 1316.43, 122.546, 1208.48, 116.464
449, 0.00000, 1104.21, 107.94, 925.85, 94.783, 968.87, 79.1195
449, 900.00000, 2225.1, 13.3857, 2171.34, 14.3594, 2289.63, 14.7816
449, 1800.00000, 2257.69, 13.2336, 2235.99, 14.3532, 2387.05, 14.819
449, 2700.00000, 2404.13, 13.2357, 2436.96, 14.3015, 2566.45, 14.8106
450, 0.00000, 2571.46, 13.8706, 2526.17, 14.722, 2727.43, 15.3089
450, 900.00000, 1319.18, 76.4106, 1393.9, 61.8434, 1517.15, 54.4538
450, 1800.00000, 1600.53, 49.7091, 1695.96, 43.9874, 1944.64, 39.0761
450, 2700.00000, 2827.92, 19.8717, 2885.47, 19.3309, 3123.68, 19.6877
451, 0.00000, 3199.64, 15.6783, 3287.59, 16.0191, 3429, 16.7689
451, 900.00000, 3226.98, 15.5275, 3275, 16.2176, 3499.84, 17.1412
451, 1800.00000, 3200.52, 15.2728, 3242.43, 16.6206, 3474.14, 17.4864
451, 2700.00000, 2559.41, 23.4848, 2679.29, 23.3753, 2916.25, 23.7349
452, 0.00000, 1654.49, 94.8182, 1536.82, 78.0381, 1658.75, 70.7797
452, 900.00000, 1844.54, 42.2948, 1957.8, 37.4468, 2272.55, 35.2399
452, 1800.00000, 3160.46, 15.6639, 3264.04, 16.6579, 3366.49, 17.7001
452, 2700.00000, 3191.43, 15.6224, 3307.54, 16.2501, 3364.29, 17.4551
453, 0.00000, 3195.81, 15.4562, 3251.08, 16.4647, 3322.97, 17.2619
453, 900.00000, 3270.77, 16.1895, 3313.18, 16.867, 3418.56, 17.4546
453, 1800.00000, 1620.02, 70.5904, 1727.24, 56.9141, 1893.82, 51.785
453, 2700.00000, 1730.85, 67.8896, 1764.59, 56.2437, 1962.12, 49.6796
454, 0.00000, 3652.39, 15.3834, 3649.66, 15.9734, 3818.97, 16.3233
454, 900.00000, 3787.88, 14.8569, 3751.69, 15.5409, 3931.37, 15.6106
454, 1800.00000, 3660.99, 14.8279, 3716.97, 15.5288, 3874.15, 15.4606
454, 2700.00000, 3576.93, 14.5417, 3543.64, 15.3982, 3686.6, 15.5375
455, 0.00000, 1960.28, 41.5449, 2069.21, 37.2682, 2167.57, 35.0499
455, 900.00000, 1608.23, 92.6191, 1505.08, 77.0295, 1553.56, 68.6093
455, 1800.00000, 1985.25, 29.3767, 2127.32, 26.6651, 2295.85, 25.096
455, 2700.00000, 2614.77, 14.2187, 2647.78, 15.377, 2712.05, 15.0836
456, 0.00000, 2535.66, 13.7134, 2536.5, 14.7321, 2599.45, 14.5235
456, 900.00000, 2436.75, 13.5628, 2380.95, 14.4954, 2469.48, 14.4315
456, 1800.00000, 1653.4, 23.7449, 1749.28, 23.7826, 1831.67, 22.5132
456, 2700.00000, 1538.81, 123.382, 1220.85, 112.039, 1137, 104.931
457, 0.00000, 1089.68, 84.5245, 979.446, 73.8559, 1118.55, 60.7458
457, 900.00000, 2490.7, 12.2455, 2423.62, 13.464, 2526.37, 13.8065
457, 1800.00000, 2509.38, 12.2078, 2508.71, 13.7554, 2630.03, 13.9668
457, 2700.00000, 2753.5, 12.3143, 2741.56, 13.5029, 2867.51, 13.8586
458, 0.00000, 2932.57, 12.2771, 2903.58, 13.2974, 3026.58, 13.7157
458, 900.00000, 1342.62, 65.7112, 1361.15, 56.5916, 1537.63, 48.711
458, 1800.00000, 1567.53, 93.8636, 1373.92, 84.9712, 1470.11, 71.7542
458, 2700.00000, 2725.92, 20.6921, 2823.56, 20.6178, 3027.23, 20.3406
459, 0.00000, 3221.83, 15.7412, 3225.04, 16.6257, 3407.76, 17.1013
459, 900.00000, 3353.52, 16.232, 3302.15, 17.0488, 3561.75, 17.8386
459, 1800.00000, 3438.18, 16.2343, 3408.81, 17.0778, 3688.48, 18.0452
459, 2700.00000, 2186.67, 34.6716, 2348.32, 32.0062, 2603.51, 31.0582
460, 0.00000, 1785.66, 93.3004, 1633.86, 78.5312, 1795.23, 69.8617
460, 900.00000, 1939.64, 45.542, 1998.2, 40.5095, 2327.14, 37.7016
460, 1800.00000, 3261.68, 17.2654, 3316.04, 17.9862, 3513.39, 18.8869
460, 2700.00000, 3253.13, 17.0341, 3340.24, 17.9008, 3526.55, 18.799
461, 0.00000, 3251.17, 17.257, 3362.06, 17.9187, 3532.48, 18.9259
461, 900.00000, 3186.43, 18.5884, 3235.88, 19.4351, 3435.12, 19.9448
461, 1800.00000, 1715.33, 79.5786, 1770.07, 64.8521, 1856.02, 60.5172
461, 2700.00000, 1794.47, 70.9865, 1897.44, 57.7871, 2073.18, 52.1843
462, 0.00000, 3623.61, 16.6358, 3721.3, 17.3143, 3763.59, 17.6903
462, 900.00000, 3671.07, 15.8792, 3728.04, 16.5149, 3777.78, 16.7383
462, 1800.00000, 3601.13, 15.0988, 3681.19, 16.0134, 3786.39, 15.9153
462, 2700.00000, 3561.63, 14.9612, 3627.69, 15.9414, 3685.56, 15.7677
463, 0.00000, 1938.23, 40.6401, 2225.59, 35.4023, 2332.77, 32.6072
463, 900.00000, 1602.99, 96.0171, 1467.05, 81.1141, 1638.22, 68.1539
463, 1800.00000, 1973.57, 29.3249, 2040.98, 27.1429, 2336.15, 25.3848
463, 2700.00000, 2531.61, 14.9828, 2534.5, 16.1323, 2668.61, 15.7977
464, 0.00000, 2427.47, 14.3331, 2423.39, 15.5668, 2480.14, 15.022
464, 900.00000, 2379.11, 13.2389, 2392.9, 14.7907, 2425.04, 14.2866
464, 1800.00000, 2163.99, 14.986, 2181.89, 16.0324, 2240.61, 15.6457
464, 2700.00000, 1489.36, 122.168, 1184.04, 109.294, 1108.67, 103.133
465, 0.00000, 1022.16, 88.9299, 957.684, 73.3053, 1055.61, 62.307
465, 900.00000, 2426.17, 12.1286, 2376.46, 13.5288, 2466.87, 13.7967
465, 1800.00000, 2551.59, 12.3825, 2477.62, 13.4511, 2599.16, 13.7503
465, 2700.00000, 2640.78, 12.4721, 2622.34, 13.3608, 2751.88, 13.9007
466, 0.00000, 2717.95, 12.514, 2713.57, 13.4985, 2871.73, 14.0284
466, 900.00000, 1351.83, 66.5055, 1363.1, 57.1809, 1448.12, 51.4122
466, 1800.00000, 1466, 90.0547, 1326.19, 78.7246, 1465.48, 66.4903
466, 2700.00000, 2794.79, 17.8528, 2881.59, 18.2623, 3123.86, 18.511
467, 0.00000, 3099.22, 14.7988, 3172.43, 15.7233, 3383.29, 16.5082
467, 900.00000, 3196.64, 15.1987, 3267.7, 16.118, 3452.77, 17.3225
467, 1800.00000, 3240.08, 15.0512, 3228.52, 16.7576, 3473.04, 17.5812
467, 2700.00000, 2210.08, 29.3859, 2379.92, 28.1731, 2592.52, 28.1587
468, 0.00000, 1644.42, 95.415, 1563.49, 77.2351, 1706.09, 69.6444
468, 900.00000, 1902.12, 40.8961, 2024.77, 36.9588, 2357.4, 34.7211
468, 1800.00000, 3160.04, 16.2138, 3166.61, 17.4462, 3336.08, 18.1497
468, 2700.00000, 3169.64, 16.0176, 3208.5, 17.1067, 3281.24, 17.9957
469, 0.00000, 3079.24, 16.2782, 3165.35, 17.16, 3265.8, 18.0938
469, 900.00000, 3088.93, 16.8155, 3125.8, 17.3481, 3225.67, 18.197
469, 1800.00000, 1962.21, 39.237, 2104.12, 35.0993, 2235.99, 34.162
469, 2700.00000, 1768.72, 66.303, 1767.94, 57.6921, 1911.79, 51.557
470, 0.00000, 3538.01, 16.4845, 3465.69, 17.1376, 3529.79, 17.3758
470, 900.00000, 3532.74, 16.0048, 3507.39, 16.5889, 3597.06, 16.5212
470, 1800.00000, 3525.14, 15.3365, 3595.98, 15.935, 3719.25, 16.0971
470, 2700.00000, 3580.85, 14.8347, 3563.15, 15.6204, 3728.22, 15.7455
471, 0.00000, 3124.84, 18.0238, 3173.56, 18.6595, 3288.62, 18.6996
471, 900.00000, 1600.15, 88.8532, 1483.25, 75.2169, 1539.71, 67.3399
471, 1800.00000, 2114.14, 26.8379, 2190.62, 25.1458, 2404.19, 24.1396
471, 2700.00000, 2521.14, 14.2669, 2555.5, 15.5509, 2658.57, 15.2388
472, 0.00000, 2425.2, 14.1168, 2467.26, 15.1439, 2529.84, 14.9783
472, 900.00000, 2416.31, 13.8857, 2354.24, 14.9266, 2431.84, 14.6829
472, 1800.00000, 1870.3, 19.1135, 1928.89, 19.6424, 2005.21, 18.9163
472, 2700.00000, 1072.46, 96.6714, 992.655, 79.8419, 1019.28, 71.2333
473, 0.00000, 1013.7, 84.1207, 975.672, 67.9966, 1119.59, 57.6245
473, 900.00000, 2349.19, 13.0184, 2349.11, 14.0012, 2448.78, 14.5574
473, 1800.00000, 2468.84, 13.0413, 2403.12, 14.0118, 2522.97, 14.4484
473, 2700.00000, 2547.06, 13.1617, 2563.94, 14.0076, 2692.52, 14.4808
474, 0.00000, 2737.34, 13.5892, 2697.11, 14.2703, 2818.49, 14.7572
474, 900.00000, 1373.34, 65.2012, 1450.37, 52.923, 1606.99, 47.9086
474, 1800.00000, 1434.58, 84.8057, 1416.65, 69.3958, 1590.11, 59.3115
474, 2700.00000, 2972.42, 16.9771, 3068.93, 17.6018, 3266.42, 17.9042
475, 0.00000, 3197.85, 14.9114, 3293.84, 16.0665, 3439.83, 16.57
475, 900.00000, 3270.49, 15.1734, 3388.12, 16.2921, 3501.23, 17.068
475, 1800.00000, 3304.14, 15.0199, 3351.73, 16.5782, 3536.79, 17.237
475, 2700.00000, 2847.09, 21.0491, 2892.39, 21.1275, 3120.58, 22.1083
476, 0.00000, 1602.52, 90.2287, 1530.68, 74.2371, 1710.69, 65.5464
476, 900.00000, 2002.94, 38.4792, 2081.41, 35.0416, 2479.44, 32.8154
476, 1800.00000, 3218.95, 16.0624, 3253.69, 17.3066, 3412.84, 18.0836
476, 2700.00000, 3167.69, 16.233, 3244.09, 17.2191, 3347.1, 18.0248
477, 0.00000, 3135.46, 16.4506, 3251.74, 17.2873, 3356.43, 18.282
477, 900.00000, 3267.4, 16.7186, 3287.02, 17.2247, 3487.1, 18.0165
477, 1800.00000, 1756.65, 54.4711, 1916.15, 45.7297, 2097.67, 42.2727
477, 2700.00000, 1837.7, 57.9418, 1989.74, 47.6009, 2091.84, 44.8604
478, 0.00000, 3515.14, 16.4113, 3684.93, 17.0747, 3734.76, 17.521
478, 900.00000, 3590.9, 15.7644, 3644.44, 16.4333, 3837.63, 16.7092
478, 1800.00000, 3681.87, 14.7328, 3697, 15.4662, 3871.92, 15.8727
478, 2700.00000, 3660.25, 14.4639, 3696.81, 15.1669, 3849.35, 15.5471
479, 0.00000, 2737.74, 23.4877, 2872.31, 22.5942, 3060.03, 22.3751
479, 900.00000, 1524.21, 75.9468, 1568.98, 60.9903, 1753.37, 53.2259
479, 1800.00000, 2584.18, 19.3757, 2665.14, 19.3821, 2858.6, 19.6643
479, 2700.00000, 2620.32, 14.7894, 2669.69, 15.8582, 2802.74, 16.0387
480, 0.00000, 2548.99, 14.5294, 2575.76, 15.4689, 2644.89, 15.7143
480, 900.00000, 2370.96, 14.3768, 2398.79, 15.4666, 2447.68, 15.6189
480, 1800.00000, 1747.81, 21.8951, 1835.53, 22.4527, 1891.9, 21.5228
480, 2700.00000, 1397.64, 118.026, 1142.09, 105.927, 1089.53, 97.5671
481, 0.00000, 1335.6, 33.7051, 1434.74, 30.9122, 1573.95, 29.1358
481, 900.00000, 2334.25, 13.3278, 2275.98, 14.6582, 2367.35, 14.953
481, 1800.00000, 2378.23, 13.2408, 2353.48, 14.5979, 2464.95, 14.9293
481, 2700.00000, 2561.89, 13.1619, 2538.86, 14.4625, 2668.85, 14.7307
482, 0.00000, 2825.97, 13.3941, 2719.92, 14.4892, 2883.44, 14.8178
482, 900.00000, 1859.73, 33.2977, 1863.78, 31.4047, 2122.66, 28.8973
482, 1800.00000, 1455.32, 81.0157, 1401.69, 67.9673, 1565.91, 59.3218
482, 2700.00000, 2981.36, 16.636, 3123.29, 17.2028, 3276.83, 17.6982
483, 0.00000, 3019.65, 15.1179, 3143.88, 16.3209, 3318.8, 16.8963
483, 900.00000, 3110.06, 15.4134, 3206.47, 16.458, 3371.06, 17.5112
483, 1800.00000, 3294.63, 15.3563, 3307.99, 16.5583, 3519.2, 17.5508
483, 2700.00000, 2176.42, 31.3085, 2345.69, 29.2426, 2508.44, 29.0774
484, 0.00000, 1620, 91.9022, 1546.51, 75.104, 1677.82, 68.2143
484, 900.00000, 2110.66, 35.3751, 2208.33, 32.376, 2474.36, 31.6782
484, 1800.00000, 3274.1, 15.5798, 3331.42, 16.7564, 3465.56, 17.3359
484, 2700.00000, 3273.59, 15.6937, 3292.48, 16.5722, 3369.48, 17.4244
485, 0.00000, 3229.31, 15.9076, 3248.6, 16.9316, 3345.37, 17.6599
485, 900.00000, 3224.19, 15.9717, 3276.02, 16.7446, 3445.66, 17.3762
485, 1800.00000, 1627.24, 63.7311, 1731.18, 53.174, 1928.54, 47.7339
485, 2700.00000, 1946.11, 44.9056, 2042.43, 39.6574, 2268.57, 36.4636
486, 0.00000, 3529.53, 15.348, 3511.4, 16.111, 3632.84, 16.521
486, 900.00000, 3563.92, 15.0836, 3574.36, 15.9009, 3782.08, 16.221
486, 1800.00000, 3527.84, 14.3668, 3555.37, 15.2532, 3755.9, 15.6301
486, 2700.00000, 3554.29, 14.0551, 3511.95, 14.9502, 3713.09, 15.097
487, 0.00000, 2354.61, 28.5438, 2485.6, 26.758, 2675.93, 25.4876
487, 900.00000, 1558.15, 62.1828, 1614.5, 51.3238, 1828.31, 44.9368
487, 1800.00000, 2293.61, 22.4578, 2326.43, 21.6647, 2571.59, 21.1721
487, 2700.00000, 2628.63, 14.6439, 2565.39, 15.7499, 2718.3, 15.6559
488, 0.00000, 2466.6, 14.5745, 2447.84, 15.7952, 2596.33, 15.444
488, 900.00000, 2383.59, 13.9875, 2393.12, 15.2583, 2587.31, 15.4749
488, 1800.00000, 1868.52, 20.2, 1927.45, 20.9999, 2035.88, 20.3478
