hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
962, 1800.00000, 1314.96, 89.259, 1317.16, 75.941, 1436.26, 73.6718
962, 2700.00000, 1826.31, 33.0443, 1994.14, 32.4453, 2103.9, 33.6717
963, 0.00000, 2442.16, 20.8772, 2476.12, 22.0035, 2638.16, 24.8786
963, 900.00000, 2529.68, 21.2184, 2526.14, 22.2532, 2714.56, 25.3017
963, 1800.00000, 2526.5, 21.4433, 2520.15, 22.3959, 2779.91, 25.9725
963, 2700.00000, 2404.96, 23.4916, 2448.88, 24.6783, 2838.92, 27.3804
964, 0.00000, 1539.5, 76.6147, 1600.88, 67.0864, 1780.62, 66.0478
964, 900.00000, 1642.09, 56.7577, 1776.93, 51.2572, 2013.98, 48.4193
964, 1800.00000, 2686.02, 21.4658, 2742.07, 22.5334, 2862.23, 24.8523
964, 2700.00000, 2703.5, 21.5817, 2786.41, 22.4212, 2927.09, 24.9779
965, 0.00000, 2770.16, 21.616, 2766.88, 22.2847, 2964.51, 25.0005
965, 900.00000, 2761.91, 22.6736, 2808.79, 23.5206, 2996.73, 26.2016
965, 1800.00000, 2235.93, 34.7145, 2417.16, 33.8078, 2576.3, 35.9308
965, 2700.00000, 1711.85, 67.019, 1862.16, 57.1542, 2028.47, 57.133
966, 0.00000, 2366.04, 26.2642, 2550.9, 27.0414, 2787.83, 28.1653
966, 900.00000, 2597.27, 21.025, 2747.74, 22.2544, 2909.87, 24.6721
966, 1800.00000, 2537.63, 19.8469, 2692.64, 21.2491, 2833.65, 23.3177
966, 2700.00000, 2559.54, 19.1591, 2663.59, 20.3921, 2844.4, 22.413
967, 0.00000, 1962.72, 26.7421, 2134.23, 27.5848, 2282.09, 29.0415
967, 900.00000, 1286.94, 45.6714, 1448.03, 42.6912, 1602.96, 42.7358
967, 1800.00000, 1065.3, 63.2759, 1188.65, 56.3596, 1332.56, 51.8019
967, 2700.00000, 1718.23, 22.3036, 1702.92, 23.6251, 1842.76, 25.4023
968, 0.00000, 1591.65, 22.2246, 1632.53, 23.8544, 1751.45, 25.7526
968, 900.00000, 1549.12, 22.1895, 1574.5, 23.6935, 1723.01, 25.9981
968, 1800.00000, 1102.66, 38.6631, 1191.52, 38.0419, 1272.67, 42.1154
968, 2700.00000, 1268.13, 120.613, 1109.19, 107.388, 1214.28, 109.079
969, 0.00000, 1148.63, 115.201, 1036.6, 99.7391, 1055.97, 98.6418
969, 900.00000, 1503.13, 22.6979, 1563.72, 24.0691, 1632.1, 26.5268
969, 1800.00000, 1673.88, 20.883, 1785.52, 21.7588, 1803.75, 24.0542
969, 2700.00000, 1903.05, 20.8763, 1958.4, 21.6962, 1996.88, 24.3719
970, 0.00000, 1841.75, 20.9935, 1904.31, 22.358, 2012.64, 24.7547
970, 900.00000, 1838.07, 25.2802, 1923.61, 26.4687, 2064.73, 27.8957
970, 1800.00000, 1495.08, 43.9787, 1677.62, 41.6862, 1786.88, 42.3277
970, 2700.00000, 1859.3, 34.2964, 1988.32, 34.3344, 2200.22, 33.4535
971, 0.00000, 2548.67, 21.5624, 2568.45, 22.8456, 2756.92, 24.6
971, 900.00000, 2579.51, 21.8054, 2557.68, 23.0966, 2832.71, 24.4067
971, 1800.00000, 2604.7, 21.8524, 2585.78, 22.9951, 2754.08, 24.5329
971, 2700.00000, 2426.37, 25.3231, 2480.88, 25.9176, 2742.72, 27.4848
972, 0.00000, 1630.39, 74.9623, 1693.58, 65.757, 1831.66, 66.0006
972, 900.00000, 1774.89, 52.0442, 1870.27, 48.9049, 2096.47, 46.3765
972, 1800.00000, 2868.61, 21.3969, 2980, 22.4002, 3182.92, 24.4266
972, 2700.00000, 2972.94, 21.4085, 3012.02, 22.4587, 3223.72, 24.5617
973, 0.00000, 3127.71, 21.6992, 3085.97, 22.5496, 3340.86, 24.6168
973, 900.00000, 2956.43, 24.0613, 2986.83, 25.1786, 3206.08, 27.2795
973, 1800.00000, 1963.08, 56.0371, 2149.66, 49.7703, 2295.15, 52.3197
973, 2700.00000, 1907.68, 61.7588, 2088.08, 54.031, 2241.54, 53.3458
974, 0.00000, 2737.13, 25.8167, 2863.74, 27.1892, 3100.07, 28.0075
974, 900.00000, 2883.62, 21.5872, 2990.21, 22.7882, 3183.1, 25.0273
974, 1800.00000, 2805.92, 20.5552, 2858.17, 21.902, 3036.84, 23.5868
974, 2700.00000, 2738.48, 19.9218, 2775.99, 21.28, 2992.89, 23.1349
975, 0.00000, 1760.85, 39.2696, 1917.45, 37.6791, 2054.06, 40.6082
975, 900.00000, 1333.76, 96.084, 1294.2, 84.2116, 1446.76, 79.7657
975, 1800.00000, 1153.12, 55.623, 1265.71, 51.2963, 1419.3, 48.0683
975, 2700.00000, 1717.18, 22.291, 1713.35, 23.7442, 1865.49, 25.6359
976, 0.00000, 1639.18, 22.1554, 1644.13, 23.8935, 1799.15, 25.8685
976, 900.00000, 1552.43, 22.1542, 1550.65, 23.9327, 1682.49, 26.4219
976, 1800.00000, 1394.88, 26.1926, 1433.47, 27.6931, 1548.82, 30.0899
976, 2700.00000, 1025.66, 106.34, 974.473, 94.417, 1073.79, 96.1617
977, 0.00000, 1065.6, 108.81, 988.197, 96.3195, 1033.87, 93.5157
977, 900.00000, 1535.05, 21.4909, 1570.38, 23.1839, 1652.55, 25.8323
977, 1800.00000, 1643.12, 20.8174, 1701.76, 22.1345, 1775.33, 24.6843
977, 2700.00000, 1943.06, 20.7032, 1990.41, 21.4624, 2058.84, 24.4693
978, 0.00000, 1947.04, 21.218, 2011.1, 22.2903, 2065.76, 24.7993
978, 900.00000, 1590.35, 34.8591, 1706.59, 34.3595, 1763.78, 36.3203
978, 1800.00000, 1321.2, 87.4366, 1340.71, 74.9283, 1396.04, 75.7492
978, 2700.00000, 1762.43, 33.6759, 1910.08, 33.8372, 1976.42, 34.0773
979, 0.00000, 2315.5, 21.2761, 2371.84, 22.9315, 2431.56, 24.7305
979, 900.00000, 2368.85, 22.0767, 2462.57, 23.2127, 2509.94, 25.2552
979, 1800.00000, 2354.97, 21.6795, 2463.05, 22.629, 2571, 24.5882
979, 2700.00000, 2360.52, 23.0724, 2381.61, 24.5235, 2576.41, 26.2919
980, 0.00000, 2061.43, 31.244, 2084.51, 32.3762, 2272.34, 33.8797
980, 900.00000, 1570.57, 55.1095, 1678.58, 50.9123, 1846.71, 49.6569
980, 1800.00000, 2517.46, 21.372, 2584.8, 22.6705, 2700.62, 25.2071
980, 2700.00000, 2555.66, 21.6294, 2553.55, 22.6453, 2799.3, 25.2994
981, 0.00000, 2661.69, 21.5886, 2643.96, 22.6879, 2830.24, 25.1909
981, 900.00000, 2607.07, 23.1729, 2650.25, 24.3776, 2868.69, 26.9134
981, 1800.00000, 2220.26, 32.5754, 2395.57, 32.072, 2563.11, 34.4857
981, 2700.00000, 1591.99, 71.2551, 1740.3, 59.4938, 1871.38, 59.5765
982, 0.00000, 2211.79, 26.7212, 2340.68, 27.8281, 2637.63, 28.7138
982, 900.00000, 2434.75, 21.4288, 2599.64, 22.661, 2820.95, 25.1787
982, 1800.00000, 2467.06, 19.8212, 2567.42, 21.1116, 2808.1, 23.1352
982, 2700.00000, 2468.15, 18.7619, 2526.49, 19.9789, 2689.25, 22.4348
983, 0.00000, 1621.09, 35.8157, 1797.44, 34.7141, 1910.86, 37.7138
983, 900.00000, 1299.96, 99.0657, 1267.07, 85.1038, 1337.01, 85.7996
983, 1800.00000, 1014.7, 60.8847, 1184.68, 53.8958, 1249.08, 52.2599
983, 2700.00000, 1684.81, 20.7049, 1743.54, 22.6977, 1799.79, 24.5639
984, 0.00000, 1693.82, 20.2868, 1704.9, 22.1213, 1790.97, 24.5727
984, 900.00000, 1577.95, 20.5003, 1570.31, 22.6045, 1657.19, 24.9897
984, 1800.00000, 1112.86, 36.9248, 1161.92, 37.4747, 1228.97, 42.4616
984, 2700.00000, 1249.01, 119.187, 1094.03, 107.487, 1206.64, 109.946
985, 0.00000, 1094.1, 110.8, 996.962, 97.608, 1029.02, 95.6277
985, 900.00000, 1675.37, 20.5285, 1650.45, 21.8537, 1759.59, 24.379
985, 1800.00000, 1727.83, 20.1838, 1759.94, 21.2572, 1875.76, 23.5888
985, 2700.00000, 1952.2, 19.8816, 2002.75, 20.5489, 2023.75, 23.647
986, 0.00000, 2094.99, 20.2911, 2094.75, 20.9511, 2184.12, 23.5745
986, 900.00000, 1220.18, 70.9963, 1339.62, 60.226, 1421.26, 67.1011
986, 1800.00000, 1371.94, 88.4345, 1386.92, 75.8929, 1471.02, 75.3234
986, 2700.00000, 1759.51, 33.7267, 1876.36, 33.9072, 2045.2, 33.2889
987, 0.00000, 2320.16, 21.3439, 2385.07, 22.6214, 2574.96, 24.8527
987, 900.00000, 2384.1, 21.731, 2507.55, 22.7335, 2615.93, 25.9045
987, 1800.00000, 2405.42, 21.6705, 2402.98, 23.0546, 2526.12, 25.5181
987, 2700.00000, 1728.48, 39.1437, 1855.97, 37.53, 1936.33, 42.0715
988, 0.00000, 1500.56, 82.5409, 1529.92, 71.1661, 1705.45, 71.2981
988, 900.00000, 1505.46, 57.7034, 1650.76, 51.4805, 1863.8, 49.88
988, 1800.00000, 2534.27, 21.9914, 2567.45, 22.9912, 2795.3, 26.0377
988, 2700.00000, 2621.84, 21.9856, 2691.6, 22.9126, 2838.84, 25.7448
989, 0.00000, 2790.5, 21.9967, 2805.19, 22.6994, 3013.55, 25.4324
989, 900.00000, 2597.3, 24.7546, 2702.85, 25.3691, 2867.64, 28.0456
989, 1800.00000, 1690.37, 64.1533, 1805.56, 56.5468, 1962.7, 59.7647
989, 2700.00000, 1690.89, 69.5184, 1798.69, 60.2555, 1928.44, 60.843
990, 0.00000, 2418.25, 25.8551, 2491.54, 26.9467, 2788.03, 28.4192
990, 900.00000, 2652.02, 21.3067, 2741.42, 22.6834, 2980.47, 25.2203
990, 1800.00000, 2642.69, 19.6342, 2682.02, 21.1693, 2871.4, 23.6838
990, 2700.00000, 2614.43, 18.9336, 2661.65, 20.2481, 2833.03, 22.5727
991, 0.00000, 1671.23, 39.6168, 1763.88, 38.3222, 1872.1, 42.3334
991, 900.00000, 1197.17, 81.7232, 1245.13, 71.9967, 1321.4, 73.8195
991, 1800.00000, 1595.66, 26.7003, 1644.01, 27.7982, 1763.38, 30.4999
991, 2700.00000, 1762.35, 20.8854, 1731.83, 22.6929, 1801.78, 25.3777
992, 0.00000, 1763.79, 20.989, 1669.93, 22.5811, 1800.58, 25.3094
992, 900.00000, 1594.16, 20.751, 1519.36, 22.7663, 1648.77, 25.5405
992, 1800.00000, 1139.4, 34.9422, 1174.03, 35.8146, 1251, 40.6004
992, 2700.00000, 1239.92, 120.267, 1084.24, 108.77, 1203.33, 110.477
993, 0.00000, 1029.22, 109.573, 953.979, 97.078, 999.407, 93.9895
993, 900.00000, 1547.65, 20.565, 1572.26, 22.0058, 1658.35, 24.5444
993, 1800.00000, 1627.66, 20.5183, 1668.55, 21.4467, 1743.94, 24.1153
993, 2700.00000, 1834.78, 19.7905, 1876.95, 21.1199, 1975.74, 23.6683
994, 0.00000, 1835.1, 20.2031, 1873.19, 21.0011, 1952.46, 23.5985
994, 900.00000, 1163.24, 54.2185, 1306.38, 47.9196, 1359.06, 51.536
994, 1800.00000, 1289.27, 94.6159, 1285.19, 79.2958, 1339.3, 81.4405
994, 2700.00000, 1786.81, 29.3694, 1918.81, 29.9247, 2063.12, 30.6947
995, 0.00000, 2129.45, 22.5045, 2228.79, 23.5685, 2323.42, 25.864
995, 900.00000, 2150.04, 22.7876, 2237.81, 24.0063, 2298.05, 26.283
995, 1800.00000, 2165.41, 22.4065, 2247.57, 23.429, 2337.85, 25.6698
995, 2700.00000, 1600.39, 41.0417, 1801.04, 37.8173, 1810.3, 43.9327
996, 0.00000, 1431.72, 91.6431, 1430.07, 78.954, 1537.89, 80.0351
996, 900.00000, 1332.89, 64.7035, 1466.17, 56.709, 1638.48, 54.2942
996, 1800.00000, 2291.29, 22.2271, 2309.87, 23.4822, 2513.52, 26.1855
996, 2700.00000, 2280.51, 22.3724, 2345.73, 23.4345, 2515.38, 25.8289
997, 0.00000, 2383.61, 22.7017, 2435.13, 23.6086, 2689.8, 26.264
997, 900.00000, 2295.62, 25.8009, 2399.27, 26.659, 2596.32, 29.7998
997, 1800.00000, 1572.17, 69.0611, 1656.96, 62.1982, 1840.98, 64.153
997, 2700.00000, 1570.64, 76.1463, 1664.44, 65.4068, 1886.34, 63.4248
998, 0.00000, 2295.52, 26.0891, 2353, 27.8415, 2705.76, 29.6162
998, 900.00000, 2502.91, 21.9806, 2606.32, 23.8983, 2909.42, 26.3272
998, 1800.00000, 2393.15, 21.0302, 2451.14, 22.5691, 2735.39, 24.9289
998, 2700.00000, 2415.01, 20.2951, 2456.29, 21.5749, 2683.8, 23.5688
999, 0.00000, 1945.4, 25.8319, 2037.07, 26.9757, 2234.49, 28.7762
999, 900.00000, 1312.45, 103.438, 1238.32, 90.7825, 1309.59, 91.7466
999, 1800.00000, 1032.1, 58.5008, 1193.82, 51.8365, 1283.09, 50.448
999, 2700.00000, 1626.37, 22.5557, 1644.43, 24.0465, 1758.31, 25.9946
1000, 0.00000, 1531.73, 22.1822, 1564.9, 23.7883, 1684.79, 26.0931
1000, 900.00000, 1464.55, 22.1631, 1469.76, 23.9639, 1580.2, 26.6098
1000, 1800.00000, 1361.27, 24.8616, 1399.2, 26.5661, 1495.55, 29.2257
1000, 2700.00000, 1188.82, 119.834, 1059.62, 107.274, 1175.24, 109.325
1001, 0.00000, 1054.1, 113.8, 972.805, 99.8513, 1007.5, 97.5061
1001, 900.00000, 1449.56, 21.7771, 1494.57, 23.5901, 1561.02, 26.3027
1001, 1800.00000, 1507.16, 21.3093, 1546.73, 22.6064, 1634.6, 25.4372
1001, 2700.00000, 1783.3, 20.9752, 1824.5, 22.2745, 1840.17, 24.9177
1002, 0.00000, 1757.24, 21.2352, 1835.85, 22.6448, 1864.23, 24.5741
1002, 900.00000, 1061.48, 83.7779, 1190.82, 67.2797, 1239.98, 74.1009
1002, 1800.00000, 1309.69, 100.442, 1288.94, 83.2329, 1347.76, 85.0171
1002, 2700.00000, 1736.03, 32.7937, 1767.56, 34.1649, 1876.77, 34.7015
1003, 0.00000, 2180.76, 22.6174, 2164.27, 24.5171, 2256.71, 26.5682
1003, 900.00000, 2097.85, 23.1454, 2202.16, 24.8519, 2257.52, 26.9749
1003, 1800.00000, 2117.96, 22.7445, 2174.99, 24.3478, 2376.52, 25.9446
1003, 2700.00000, 1483.73, 43.3453, 1656.83, 40.8975, 1790.89, 44.646
1004, 0.00000, 1414.45, 94.764, 1393.59, 81.7512, 1534.61, 80.4809
1004, 900.00000, 1284.87, 64.3769, 1453.92, 57.0592, 1684.77, 52.1007
1004, 1800.00000, 2193.14, 23.0761, 2298.66, 24.3298, 2505.08, 26.7654
1004, 2700.00000, 2256.75, 23.0884, 2316.72, 24.1751, 2563.03, 26.7055
1005, 0.00000, 2222.07, 22.8065, 2299.86, 24.083, 2521.49, 26.9383
1005, 900.00000, 2103.31, 26.0203, 2243.01, 27.129, 2450.05, 29.8828
1005, 1800.00000, 1440.8, 70.1628, 1666.39, 58.5103, 1813.35, 61.5895
1005, 2700.00000, 1454.47, 70.9138, 1611.02, 60.831, 1828.05, 58.3756
1006, 0.00000, 2227.47, 25.5982, 2406.88, 27.0282, 2633.98, 28.2965
1006, 900.00000, 2377.03, 22.479, 2555.97, 23.8034, 2811.39, 26.112
1006, 1800.00000, 2392.74, 21.1935, 2486.55, 22.6087, 2717.09, 25.0869
1006, 2700.00000, 2365.23, 20.4202, 2419.24, 21.7472, 2709.22, 24.1705
1007, 0.00000, 1912.45, 27.3612, 1994.16, 27.9857, 2183.32, 30.2534
1007, 900.00000, 1242.04, 99.7411, 1174.81, 88.832, 1270.67, 86.8595
1007, 1800.00000, 1053.52, 55.4391, 1137.12, 52.51, 1309.47, 48.1406
1007, 2700.00000, 1612.6, 22.4837, 1572.27, 24.0875, 1693.25, 26.6078
1008, 0.00000, 1542.92, 21.8066, 1534.3, 23.5142, 1613.49, 26.3939
1008, 900.00000, 1540.26, 21.7316, 1519.58, 23.637, 1610.04, 26.1079
1008, 1800.00000, 1204.85, 31.0509, 1249.47, 32.5952, 1302.77, 36.3585
1008, 2700.00000, 1237.86, 119.747, 1088.85, 108.431, 1203.83, 111.267
1009, 0.00000, 1011.34, 107.013, 961.262, 92.9262, 989.981, 92.272
1009, 900.00000, 1603.78, 20.8558, 1604.11, 22.4123, 1684.68, 25.1258
1009, 1800.00000, 1727.71, 20.5334, 1699.48, 22.0148, 1782.83, 24.4927
1009, 2700.00000, 2018.07, 20.0828, 1969.1, 21.0614, 2035.77, 23.9854
1010, 0.00000, 2039.03, 20.7327, 2041.77, 22.2446, 2105.24, 24.6305
1010, 900.00000, 1205.3, 71.5516, 1394.52, 58.1922, 1375.78, 67.8705
1010, 1800.00000, 1366.77, 86.6346, 1427.65, 72.5547, 1468.18, 74.3132
1010, 2700.00000, 1986.45, 29.6341, 2089.64, 30.7451, 2179.5, 31.337
1011, 0.00000, 2466.8, 21.1367, 2505.79, 22.8183, 2604.35, 24.7845
1011, 900.00000, 2506.84, 21.2508, 2547.45, 22.756, 2648.07, 24.8241
1011, 1800.00000, 2533.52, 21.2519, 2571.63, 22.5966, 2712.49, 24.4997
1011, 2700.00000, 2397.27, 24.4138, 2450.27, 25.3781, 2577.35, 27.8553
1012, 0.00000, 1520.55, 72.9137, 1616.44, 62.9635, 1745.54, 65.6074
1012, 900.00000, 1590.78, 51.4629, 1818.73, 46.2239, 2037.06, 45.4817
1012, 1800.00000, 2626.17, 21.9051, 2661.63, 22.8199, 2859.16, 25.6996
1012, 2700.00000, 2574.01, 21.8942, 2635.5, 22.8136, 2846.14, 25.2843
1013, 0.00000, 2645.4, 21.973, 2760.64, 22.795, 2868.12, 25.4177
1013, 900.00000, 2617.55, 23.5059, 2777.14, 24.4677, 2909.93, 27.2989
1013, 1800.00000, 1842.72, 49.3581, 2080.11, 44.0502, 2221.69, 47.8787
1013, 2700.00000, 1846.63, 46.4876, 2096.1, 41.7923, 2304.74, 43.5852
1014, 0.00000, 2572.56, 23.8553, 2629.17, 24.8595, 2959.56, 27.4505
1014, 900.00000, 2548.22, 21.6579, 2606.33, 23.2247, 2876.72, 25.3807
1014, 1800.00000, 2568.4, 20.3265, 2617.11, 21.9925, 2923.8, 24.0203
1014, 2700.00000, 2617.43, 19.7044, 2592.1, 20.9795, 2849.67, 23.3807
1015, 0.00000, 1920.87, 29.5827, 2011.61, 29.9596, 2223.87, 32.4527
1015, 900.00000, 1150.38, 80.5256, 1194.14, 70.9432, 1362.63, 68.5129
1015, 1800.00000, 1400.06, 32.2882, 1490.13, 33.0277, 1610.21, 34.8014
1015, 2700.00000, 1691.14, 21.7104, 1683.23, 23.2827, 1763.04, 26.0437
1016, 0.00000, 1616.99, 21.3498, 1610.5, 23.231, 1693.52, 26.41
1016, 900.00000, 1538.9, 21.8385, 1517.03, 23.6854, 1678.47, 26.5525
1016, 1800.00000, 1481, 22.6551, 1492.52, 24.575, 1618.27, 27.3549
1016, 2700.00000, 900.429, 58.4865, 1045.87, 52.383, 1104.28, 55.5659
1017, 0.00000, 963.997, 102.191, 951.01, 88.1578, 998.779, 86.1215
1017, 900.00000, 1611.37, 21.1038, 1608.14, 22.8188, 1723.3, 25.3922
1017, 1800.00000, 1637.52, 21.1802, 1653.54, 22.6671, 1781.52, 25.2354
1017, 2700.00000, 1860.8, 20.7289, 1889.48, 22.0349, 1956.88, 24.9685
1018, 0.00000, 1928.54, 21.0781, 1941.88, 22.4688, 2084.15, 24.7544
1018, 900.00000, 1623.98, 32.3536, 1755.19, 32.1987, 1799.98, 35.23
1018, 1800.00000, 1587.51, 38.91, 1759.26, 37.557, 1772.18, 39.9714
1018, 2700.00000, 2046.01, 26.2197, 2196.85, 26.8843, 2233.03, 29.0622
1019, 0.00000, 2423.91, 21.3688, 2541.77, 22.7872, 2560.23, 25.3519
1019, 900.00000, 2406.49, 21.8287, 2595.07, 23.0216, 2602.62, 25.7689
1019, 1800.00000, 2475.31, 21.6433, 2511.73, 22.6824, 2628.98, 25.3569
1019, 2700.00000, 1887.69, 33.3566, 2078.52, 32.1589, 2199.26, 35.9166
1020, 0.00000, 1453.59, 72.1059, 1541.22, 63.1365, 1749.96, 62.8092
1020, 900.00000, 2078.85, 30.8529, 2249.25, 30.7657, 2367.25, 33.0555
1020, 1800.00000, 2491.95, 22.0689, 2634.07, 22.6875, 2756.16, 25.7216
1020, 2700.00000, 2596.18, 21.9941, 2662.38, 22.8931, 2899.57, 25.8757
1021, 0.00000, 2663.89, 21.739, 2713.42, 22.7044, 2921.76, 25.8103
1021, 900.00000, 2785.55, 21.8724, 2837.81, 22.8912, 3097.06, 25.9023
1021, 1800.00000, 2534.5, 29.0195, 2606.61, 30.0401, 2854.91, 32.3442
1021, 2700.00000, 1904.5, 43.6149, 2107.02, 41.2527, 2353.76, 42.3971
1022, 0.00000, 2750.43, 22.7708, 2798.9, 24.0245, 3087.89, 26.977
1022, 900.00000, 2701.32, 22.0379, 2814.11, 23.9827, 3135.72, 25.9106
1022, 1800.00000, 2611.5, 20.8014, 2688.22, 22.6208, 2987.23, 24.5925
1022, 2700.00000, 2610.22, 20.0352, 2632.15, 21.6792, 2991.74, 23.4369
1023, 0.00000, 1947.13, 30.9555, 2000.84, 32.1781, 2273.51, 34.0309
1023, 900.00000, 1308.99, 52.8446, 1385.46, 51.3142, 1590.98, 50.5982
1023, 1800.00000, 1354.62, 39.3899, 1395.07, 40.2135, 1628.56, 39.3348
1023, 2700.00000, 1704.56, 22.6437, 1715.99, 24.262, 1825.63, 26.829
1024, 0.00000, 1668.32, 22.4059, 1666, 24.2347, 1800.43, 26.9841
1024, 900.00000, 1574.58, 22.4402, 1543.17, 24.4142, 1688.39, 27.0599
1024, 1800.00000, 1325.21, 28.5776, 1354.09, 30.3623, 1480.89, 33.7248
1024, 2700.00000, 882.466, 71.4683, 951.602, 64.9455, 1057.92, 66.6121
1025, 0.00000, 921.468, 95.6757, 946.933, 83.1282, 1015.27, 80.1332
1025, 900.00000, 1578.51, 21.1126, 1608.61, 23.2432, 1676.47, 25.6693
1025, 1800.00000, 1644.91, 20.9909, 1678.06, 22.6779, 1775.04, 25.1341
1025, 2700.00000, 1872.53, 20.6301, 1877.74, 21.9123, 1978.59, 25.3005
1026, 0.00000, 1929.75, 21.4018, 1940.04, 22.7271, 2066.68, 25.114
1026, 900.00000, 1602.95, 33.7776, 1705.23, 33.2773, 1825.11, 35.2622
1026, 1800.00000, 1300.41, 81.6974, 1415.56, 67.7636, 1423.11, 69.6872
1026, 2700.00000, 2014.45, 27.9514, 2171.21, 28.9462, 2221.47, 29.4465
1027, 0.00000, 2366.07, 21.5017, 2436.07, 23.1165, 2540.6, 24.8413
1027, 900.00000, 2491.37, 21.838, 2537.29, 23.0731, 2630.48, 25.3028
1027, 1800.00000, 2469.17, 21.8149, 2497.31, 22.8477, 2618.98, 24.5239
1027, 2700.00000, 1777.22, 37.564, 1962.12, 35.3231, 2045.29, 39.2091
1028, 0.00000, 1442.03, 70.0154, 1579.78, 60.347, 1722.95, 62.2364
1028, 900.00000, 1719.38, 44.8722, 1936.7, 42.2156, 2062.82, 41.9905
1028, 1800.00000, 2552.48, 21.9111, 2619.09, 22.9606, 2808.14, 25.2124
1028, 2700.00000, 2692.56, 21.7726, 2732.5, 23.0949, 2883.84, 25.7747
1029, 0.00000, 2718.53, 21.7233, 2790.31, 22.9432, 2951.42, 25.4754
1029, 900.00000, 2658.44, 23.2768, 2846.07, 24.3327, 2978.52, 26.9516
1029, 1800.00000, 1725.8, 60.391, 1921.45, 52.9303, 2060.57, 56.4554
1029, 2700.00000, 1692.87, 62.2412, 1879.13, 54.9367, 2081.95, 53.9241
1030, 0.00000, 2742.95, 22.2187, 2819.28, 23.8789, 3036.26, 25.8431
1030, 900.00000, 2612.18, 21.8455, 2684.09, 23.5955, 2918.84, 25.6937
1030, 1800.00000, 2495.77, 20.3871, 2591.3, 22.2016, 2824.85, 24.3815
1030, 2700.00000, 2495.78, 19.4757, 2623.29, 20.9409, 2847.03, 23.01
1031, 0.00000, 1464.1, 47.2137, 1661.15, 42.7287, 1853.75, 45.9145
1031, 900.00000, 1283.44, 96.1379, 1245.58, 83.0481, 1350.04, 81.1399
1031, 1800.00000, 1199.58, 44.1066, 1285.23, 43.3473, 1489.91, 40.6033
1031, 2700.00000, 1640.87, 21.7967, 1685.07, 23.4394, 1785.48, 25.3826
1032, 0.00000, 1664.01, 21.5489, 1648.22, 23.2484, 1746.65, 25.5604
1032, 900.00000, 1558.39, 21.2816, 1557.64, 23.3135, 1643.48, 25.6292
1032, 1800.00000, 1150.04, 34.0004, 1204.15, 35.2063, 1267.62, 39.7047
1032, 2700.00000, 1161.52, 116.39, 1045.95, 103.314, 1163.13, 107.487
1033, 0.00000, 931.662, 95.2597, 940.458, 82.8927, 993.223, 81.2805
1033, 900.00000, 1664.56, 20.5624, 1647.6, 22.0542, 1727.34, 24.8695
1033, 1800.00000, 1764.94, 20.3765, 1784.96, 21.8307, 1853.83, 24.273
1033, 2700.00000, 1948.93, 19.8578, 2023.02, 20.9757, 2052.77, 23.8271
1034, 0.00000, 2113.24, 20.2417, 2129.27, 21.7521, 2180.51, 23.8386
1034, 900.00000, 1228.06, 64.7833, 1393.8, 55.4685, 1523.32, 59.3064
1034, 1800.00000, 1459.92, 44.9831, 1714.61, 41.3987, 1798.1, 42.474
1034, 2700.00000, 2037.49, 26.4515, 2158.52, 28.1841, 2336.86, 29.0472
1035, 0.00000, 2353.2, 21.8098, 2465.08, 23.4238, 2552.78, 25.1257
1035, 900.00000, 2446.18, 21.7156, 2507.41, 23.0409, 2618.9, 25.3291
1035, 1800.00000, 2474.99, 21.6509, 2530.29, 22.7175, 2648.22, 25.1319
1035, 2700.00000, 2160.46, 28.6649, 2151.52, 30.0194, 2352.26, 32.6101
1036, 0.00000, 1484.85, 75.5077, 1567.64, 65.2029, 1741.73, 65.4965
1036, 900.00000, 1702.59, 44.0992, 1956.8, 40.44, 2151.64, 40.4106
1036, 1800.00000, 2608.49, 21.7636, 2703.51, 22.5586, 2959.94, 24.9421
1036, 2700.00000, 2692.2, 22.3278, 2783.77, 23.03, 2968.41, 25.4473
1037, 0.00000, 2772.07, 21.5673, 2804.08, 22.813, 3047.89, 24.8934
1037, 900.00000, 2861.82, 22.2378, 2904.67, 23.1481, 3107.92, 25.388
1037, 1800.00000, 1875.69, 51.8679, 2057.27, 47.381, 2188.68, 50.756
1037, 2700.00000, 1749.21, 57.6931, 1939.84, 51.1183, 2166.63, 51.16
1038, 0.00000, 2728.48, 21.9329, 2837.73, 23.0902, 3020.97, 25.5055
1038, 900.00000, 2652.24, 21.7743, 2710.22, 23.0405, 2909.56, 25.1163
1038, 1800.00000, 2569.68, 20.7442, 2633.82, 21.943, 2823.87, 23.753
1038, 2700.00000, 2494.49, 19.6297, 2555.26, 20.8299, 2774.42, 23.0836
1039, 0.00000, 1538.58, 42.6538, 1695.19, 39.9058, 1795.68, 44.6575
1039, 900.00000, 1226.92, 94.8659, 1206.14, 81.4352, 1316.29, 81.6408
1039, 1800.00000, 1236.81, 41.0459, 1317.09, 40.8346, 1437.87, 40.5245
1039, 2700.00000, 1765.82, 21.5901, 1752.17, 23.1372, 1831.79, 25.4828
1040, 0.00000, 1675.55, 21.323, 1650.06, 22.9117, 1746.65, 25.5677
1040, 900.00000, 1555.35, 21.4168, 1530.27, 23.2979, 1640.87, 25.9476
1040, 1800.00000, 1209.28, 32.8683, 1252.12, 34.2025, 1301.22, 38.8486
