hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
125, 0.00000, 7415.54, -0.0000216304, 7415.54, -120, 7415.54, 120, 410.798, -16.1633, 411.044, -136.94, 434.405, 101.436
125, 900.00000, 7415.54, -0.0000215394, 7415.54, -120, 7415.54, 120, 413.024, -16.4649, 409.635, -137.131, 429.714, 102.21
125, 1800.00000, 7415.54, -0.0000166972, 7415.54, -120, 7415.54, 120, 369.91, -20.5702, 390.281, -140.525, 406.088, 99.2503
125, 2700.00000, 7415.54, -0.0000221655, 7415.54, -120, 7415.54, 120, 440.027, -17.5222, 451.058, -137.987, 464.829, 101.771
126, 0.00000, 7415.54, -0.0000240737, 7415.54, -120, 7415.54, 120, 461.148, -16.4359, 467.504, -137.015, 482.611, 102.771
126, 900.00000, 7415.54, -0.0000256647, 7415.54, -120, 7415.54, 120, 478.165, -15.5557, 494.578, -136.129, 502.868, 103.751
126, 1800.00000, 7415.54, -0.0000268534, 7415.54, -120, 7415.54, 120, 494.726, -15.1911, 491.284, -135.874, 504.616, 104.212
126, 2700.00000, 7415.54, -0.0000263928, 7415.54, -120, 7415.54, 120, 484.957, -15.1037, 474.903, -136.138, 481.465, 104.026
127, 0.00000, 7415.54, -0.0000240468, 7415.54, -120, 7415.54, 120, 454.258, -15.9972, 463.261, -136.729, 463.714, 103.274
127, 900.00000, 7415.54, -8.30629E-6, 7415.54, -120, 7415.54, 120, 292.994, -29.9267, 316.633, -147.382, 331.828, 93.2718
127, 1800.00000, 7415.54, -0.0000110873, 7415.54, -120, 7415.54, 120, 290.435, -24.5141, 299.425, -144.066, 319.57, 96.7233
127, 2700.00000, 7415.54, -0.0000188358, 7415.54, -120, 7415.54, 120, 347.269, -15.2049, 338.167, -136.182, 353.969, 103.957
128, 0.00000, 7415.54, -0.0000178427, 7415.54, -120, 7415.54, 120, 327.547, -15.0615, 327.193, -136.008, 331.33, 104.183
128, 900.00000, 7415.54, -0.0000172094, 7415.54, -120, 7415.54, 120, 310.85, -14.5202, 302.363, -135.359, 315.346, 104.549
128, 1800.00000, 7415.54, -0.0000130729, 7415.54, -120, 7415.54, 120, 258.214, -17.353, 263.287, -137.806, 273.147, 102.393
128, 2700.00000, 7415.54, 0.0000258019, 7415.54, -120, 7415.54, 120, 236.548, -130.945, 182.063, 118.249, 168.5, 3.5695
129, 0.00000, 7415.54, 0.0000204979, 7415.54, -120, 7415.54, 120, 191.991, -122.467, 152.373, 126.984, 144.644, 20.1426
129, 900.00000, 7415.54, -0.0000165345, 7415.54, -120, 7415.54, 120, 290.926, -13.6181, 291.134, -134.488, 299.791, 105.076
129, 1800.00000, 7415.54, -0.0000170181, 7415.54, -120, 7415.54, 120, 299.237, -13.596, 299.849, -134.514, 314.317, 104.961
129, 2700.00000, 7415.54, -0.0000182558, 7415.54, -120, 7415.54, 120, 322.514, -13.7628, 331.459, -134.564, 344.334, 104.935
130, 0.00000, 7415.54, -0.0000192801, 7415.54, -120, 7415.54, 120, 343.076, -14.0142, 340.442, -134.856, 360.378, 104.725
130, 900.00000, 7415.54, -3.15947E-6, 7415.54, -120, 7415.54, 120, 211.359, -37.0886, 225.631, -153.78, 249.988, 88.2799
130, 1800.00000, 7415.54, 0.000021813, 7415.54, -120, 7415.54, 120, 224.163, -107.842, 188.087, 143.259, 193.48, 37.1711
130, 2700.00000, 7415.54, -9.36585E-6, 7415.54, -120, 7415.54, 120, 301.488, -28.4477, 317.784, -146.419, 351.066, 94.2361
131, 0.00000, 7415.54, -0.00002236, 7415.54, -120, 7415.54, 120, 415.825, -15.4922, 423.049, -136.382, 442.257, 102.945
131, 900.00000, 7415.54, -0.0000225028, 7415.54, -120, 7415.54, 120, 425.349, -16.0147, 434.709, -136.867, 459.651, 102.469
131, 1800.00000, 7415.54, -0.0000238649, 7415.54, -120, 7415.54, 120, 444.461, -15.5414, 444.412, -137.003, 478.292, 102.434
131, 2700.00000, 7415.54, -0.0000129838, 7415.54, -120, 7415.54, 120, 342.031, -24.6394, 363.035, -144.17, 387.544, 95.3726
132, 0.00000, 7415.54, 0.0000211138, 7415.54, -120, 7415.54, 120, 238.424, -99.0663, 214.93, 156.079, 238.811, 49.7581
132, 900.00000, 7415.54, 8.22134E-6, 7415.54, -120, 7415.54, 120, 213.936, -65.5403, 216.311, -176.407, 261.491, 71.3522
132, 1800.00000, 7415.54, -0.0000225911, 7415.54, -120, 7415.54, 120, 431.645, -16.3545, 429.211, -137.417, 443.484, 102.03
132, 2700.00000, 7415.54, -0.0000222562, 7415.54, -120, 7415.54, 120, 422.213, -16.129, 423.454, -137.079, 438.764, 102.242
133, 0.00000, 7415.54, -0.000022001, 7415.54, -120, 7415.54, 120, 414.959, -15.9449, 415.893, -137.114, 433.289, 102.208
133, 900.00000, 7415.54, -0.0000195164, 7415.54, -120, 7415.54, 120, 395.41, -18.1179, 400.52, -138.892, 420.379, 100.684
133, 1800.00000, 7415.54, 0.0000126725, 7415.54, -120, 7415.54, 120, 207.283, -78.9627, 215.614, 175.86, 222.762, 60.3811
133, 2700.00000, 7415.54, 0.0000170407, 7415.54, -120, 7415.54, 120, 239.102, -85.6549, 220.385, 165.633, 230.754, 53.4151
134, 0.00000, 7415.54, -0.0000194932, 7415.54, -120, 7415.54, 120, 424.85, -20.145, 431.863, -140.124, 447.664, 99.8828
134, 900.00000, 7415.54, -0.0000260123, 7415.54, -120, 7415.54, 120, 484.084, -15.5188, 495.904, -136.301, 503.845, 103.711
134, 1800.00000, 7415.54, -0.0000262641, 7415.54, -120, 7415.54, 120, 482.183, -15.0756, 488.755, -136.057, 496.723, 103.803
134, 2700.00000, 7415.54, -0.0000254995, 7415.54, -120, 7415.54, 120, 466.968, -14.9916, 480.822, -135.924, 481.647, 103.996
135, 0.00000, 7415.54, 1.67554E-6, 7415.54, -120, 7415.54, 120, 234.683, -48.703, 264.639, -161.089, 270.87, 80.7796
135, 900.00000, 7415.54, 0.0000214519, 7415.54, -120, 7415.54, 120, 236.474, -101.044, 205.333, 151.254, 205.181, 39.5491
135, 1800.00000, 7415.54, 1.65003E-6, 7415.54, -120, 7415.54, 120, 196.081, -49.3649, 219.12, -160.608, 238.598, 82.2099
135, 2700.00000, 7415.54, -0.0000186422, 7415.54, -120, 7415.54, 120, 342.354, -15.0754, 344.299, -136.157, 357.587, 104.065
136, 0.00000, 7415.54, -0.0000180638, 7415.54, -120, 7415.54, 120, 325.198, -14.4095, 327.2, -135.554, 333.528, 104.719
136, 900.00000, 7415.54, -0.0000173795, 7415.54, -120, 7415.54, 120, 307.47, -13.8103, 309.778, -135.18, 319.26, 105.096
136, 1800.00000, 7415.54, -6.44152E-6, 7415.54, -120, 7415.54, 120, 193.318, -27.19, 213.549, -146.151, 217.019, 95.1711
136, 2700.00000, 7415.54, 0.0000255145, 7415.54, -120, 7415.54, 120, 234.049, -130.495, 178.215, 120.446, 166.13, 5.23297
137, 0.00000, 7415.54, 0.0000195752, 7415.54, -120, 7415.54, 120, 185.171, -120.131, 145.713, 131.289, 142.059, 26.2917
137, 900.00000, 7415.54, -0.0000172015, 7415.54, -120, 7415.54, 120, 299.376, -13.2352, 299.669, -134.066, 317.989, 105.37
137, 1800.00000, 7415.54, -0.0000178759, 7415.54, -120, 7415.54, 120, 312.479, -13.3917, 312.196, -134.136, 328.52, 105.141
137, 2700.00000, 7415.54, -0.000019088, 7415.54, -120, 7415.54, 120, 333.622, -13.3894, 338.423, -134.1, 356.511, 105.301
138, 0.00000, 7415.54, -0.0000203702, 7415.54, -120, 7415.54, 120, 360.375, -13.8155, 352.77, -134.135, 379.401, 105.228
138, 900.00000, 7415.54, 0.0000107889, 7415.54, -120, 7415.54, 120, 184.767, -77.2375, 183.006, 175.965, 200.896, 62.9821
138, 1800.00000, 7415.54, 0.0000206604, 7415.54, -120, 7415.54, 120, 226.905, -101.358, 194.93, 151.277, 208.615, 44.559
138, 2700.00000, 7415.54, -0.0000102277, 7415.54, -120, 7415.54, 120, 311.37, -27.4714, 331.277, -144.852, 362.523, 94.8929
139, 0.00000, 7415.54, -0.0000227344, 7415.54, -120, 7415.54, 120, 416.193, -14.9777, 419.288, -135.555, 438.792, 103.368
139, 900.00000, 7415.54, -0.0000227556, 7415.54, -120, 7415.54, 120, 422.771, -15.4612, 430.715, -136.282, 458.34, 102.72
139, 1800.00000, 7415.54, -0.0000241768, 7415.54, -120, 7415.54, 120, 445.876, -15.2223, 432.077, -136.34, 468.437, 102.792
139, 2700.00000, 7415.54, -5.89141E-6, 7415.54, -120, 7415.54, 120, 277.238, -33.7484, 293.783, -152.133, 312.63, 88.3533
140, 0.00000, 7415.54, 0.0000213284, 7415.54, -120, 7415.54, 120, 237.521, -100.19, 210.263, 152.847, 217.844, 40.554
140, 900.00000, 7415.54, 6.89958E-6, 7415.54, -120, 7415.54, 120, 212.004, -62.2778, 218.628, -173.42, 252.71, 72.2556
140, 1800.00000, 7415.54, -0.0000221418, 7415.54, -120, 7415.54, 120, 415.333, -15.77, 418.058, -136.662, 428.327, 102.49
140, 2700.00000, 7415.54, -0.0000227309, 7415.54, -120, 7415.54, 120, 428.353, -15.9181, 430.275, -136.534, 425.547, 102.686
141, 0.00000, 7415.54, -0.0000223754, 7415.54, -120, 7415.54, 120, 424.795, -16.153, 415.624, -136.661, 418.703, 102.576
141, 900.00000, 7415.54, -0.0000194933, 7415.54, -120, 7415.54, 120, 392.029, -17.9018, 397.896, -138.827, 405.523, 100.861
141, 1800.00000, 7415.54, 6.78763E-6, 7415.54, -120, 7415.54, 120, 211.744, -62.0095, 229.334, -171.702, 234.116, 70.633
141, 2700.00000, 7415.54, 8.69406E-6, 7415.54, -120, 7415.54, 120, 231.423, -65.0626, 245.689, -172.505, 243.683, 68.9451
142, 0.00000, 7415.54, -0.0000212348, 7415.54, -120, 7415.54, 120, 443.481, -18.985, 444.139, -139.254, 450.254, 100.803
142, 900.00000, 7415.54, -0.0000263689, 7415.54, -120, 7415.54, 120, 491.92, -15.5981, 491.402, -135.967, 503.103, 103.794
142, 1800.00000, 7415.54, -0.0000263644, 7415.54, -120, 7415.54, 120, 485.153, -15.1524, 500.844, -135.552, 507.734, 104.267
142, 2700.00000, 7415.54, -0.0000262922, 7415.54, -120, 7415.54, 120, 482.113, -15.0356, 473.984, -135.638, 490.039, 104.201
143, 0.00000, 7415.54, -0.0000102872, 7415.54, -120, 7415.54, 120, 334.535, -28.6232, 335.251, -147.429, 350.577, 93.4182
143, 900.00000, 7415.54, 0.0000198859, 7415.54, -120, 7415.54, 120, 224.669, -99.023, 196.685, 153.114, 199.901, 42.4705
143, 1800.00000, 7415.54, -5.42866E-6, 7415.54, -120, 7415.54, 120, 252.591, -33.6156, 250.174, -151.517, 277.871, 89.5753
143, 2700.00000, 7415.54, -0.0000189728, 7415.54, -120, 7415.54, 120, 347.021, -14.9425, 351.19, -135.371, 363.897, 104.514
144, 0.00000, 7415.54, -0.0000180743, 7415.54, -120, 7415.54, 120, 322.937, -14.1522, 331.998, -135.009, 335.89, 105.142
144, 900.00000, 7415.54, -0.0000175708, 7415.54, -120, 7415.54, 120, 310.604, -13.7828, 307.085, -134.688, 316.876, 105.281
144, 1800.00000, 7415.54, -6.41357E-6, 7415.54, -120, 7415.54, 120, 195.826, -27.504, 210.982, -146.431, 216.661, 94.8855
144, 2700.00000, 7415.54, 0.0000259193, 7415.54, -120, 7415.54, 120, 237.86, -130.212, 184.497, 118.473, 169.473, 4.65399
145, 0.00000, 7415.54, 0.0000199822, 7415.54, -120, 7415.54, 120, 188.705, -120.502, 150.68, 127.953, 143.239, 22.9983
145, 900.00000, 7415.54, -0.0000174423, 7415.54, -120, 7415.54, 120, 304.634, -13.36, 302.033, -134.462, 315.256, 105.07
145, 1800.00000, 7415.54, -0.0000186474, 7415.54, -120, 7415.54, 120, 319.376, -12.6629, 317.229, -133.526, 336.038, 105.951
145, 2700.00000, 7415.54, -0.000020328, 7415.54, -120, 7415.54, 120, 349.042, -12.7577, 353.912, -133.848, 367.97, 105.927
146, 0.00000, 7415.54, -0.0000213219, 7415.54, -120, 7415.54, 120, 368.212, -12.9656, 370.588, -134.098, 387.857, 105.734
146, 900.00000, 7415.54, 9.40901E-6, 7415.54, -120, 7415.54, 120, 178.704, -73.7416, 191.302, -179.104, 204.221, 66.9455
146, 1800.00000, 7415.54, 0.000019404, 7415.54, -120, 7415.54, 120, 220.703, -98.4958, 198.406, 155.78, 211.519, 48.8193
146, 2700.00000, 7415.54, -0.0000109155, 7415.54, -120, 7415.54, 120, 317.259, -26.6132, 348.952, -144.259, 387.17, 95.8488
147, 0.00000, 7415.54, -0.0000235042, 7415.54, -120, 7415.54, 120, 425.767, -14.6266, 445.795, -135.355, 465.727, 103.863
147, 900.00000, 7415.54, -0.0000233353, 7415.54, -120, 7415.54, 120, 428.907, -15.1105, 455.125, -136.01, 475.51, 103.014
147, 1800.00000, 7415.54, -0.0000244974, 7415.54, -120, 7415.54, 120, 447.427, -14.9027, 450.11, -136.167, 480.948, 103.167
147, 2700.00000, 7415.54, -4.95919E-6, 7415.54, -120, 7415.54, 120, 271.352, -35.3337, 305.85, -152.179, 326.458, 88.4777
148, 0.00000, 7415.54, 0.0000194464, 7415.54, -120, 7415.54, 120, 230.98, -95.3296, 210.05, 159.02, 223.457, 47.6121
148, 900.00000, 7415.54, 7.04799E-6, 7415.54, -120, 7415.54, 120, 207.482, -63.0607, 219.649, -172.805, 260.352, 73.5938
148, 1800.00000, 7415.54, -0.0000228475, 7415.54, -120, 7415.54, 120, 422.176, -15.2842, 430.68, -136.504, 451.369, 102.874
148, 2700.00000, 7415.54, -0.000022667, 7415.54, -120, 7415.54, 120, 421.633, -15.5003, 425.054, -136.541, 440.278, 102.371
149, 0.00000, 7415.54, -0.0000220367, 7415.54, -120, 7415.54, 120, 409.764, -15.4881, 413.818, -136.448, 428.054, 102.783
149, 900.00000, 7415.54, -0.0000202301, 7415.54, -120, 7415.54, 120, 402.252, -17.5676, 401.326, -138.368, 409.255, 101.438
149, 1800.00000, 7415.54, 8.93373E-6, 7415.54, -120, 7415.54, 120, 210.341, -67.8212, 218.518, -176.987, 228.418, 66.8607
149, 2700.00000, 7415.54, 1.51584E-6, 7415.54, -120, 7415.54, 120, 254.069, -48.09, 278.392, -160.612, 286.658, 81.405
150, 0.00000, 7415.54, -0.0000225275, 7415.54, -120, 7415.54, 120, 438.994, -16.9632, 458.732, -137.513, 478.076, 101.762
150, 900.00000, 7415.54, -0.000027429, 7415.54, -120, 7415.54, 120, 499.025, -14.7759, 502.702, -135.566, 522.359, 104.439
150, 1800.00000, 7415.54, -0.000027331, 7415.54, -120, 7415.54, 120, 492.666, -14.4653, 504.147, -135.052, 520.623, 104.879
150, 2700.00000, 7415.54, -0.0000273747, 7415.54, -120, 7415.54, 120, 490.869, -14.2871, 479.498, -135.235, 502.902, 104.936
151, 0.00000, 7415.54, -0.0000138212, 7415.54, -120, 7415.54, 120, 359.782, -24.3865, 368.208, -143.688, 392.897, 97.3367
151, 900.00000, 7415.54, -0.0000124923, 7415.54, -120, 7415.54, 120, 327.816, -24.5558, 344.259, -143.482, 369.591, 97.5666
151, 1800.00000, 7415.54, -0.0000154568, 7415.54, -120, 7415.54, 120, 324.201, -19.0954, 341.474, -139.17, 355.066, 101.227
151, 2700.00000, 7415.54, -0.0000193209, 7415.54, -120, 7415.54, 120, 346.406, -14.2726, 348.015, -135.293, 362.787, 105.008
152, 0.00000, 7415.54, -0.0000190589, 7415.54, -120, 7415.54, 120, 337.826, -13.88, 337.202, -134.841, 349.343, 105.453
152, 900.00000, 7415.54, -0.0000190035, 7415.54, -120, 7415.54, 120, 329.556, -13.1116, 325.408, -134.123, 345.207, 105.789
152, 1800.00000, 7415.54, -0.0000173535, 7415.54, -120, 7415.54, 120, 308.125, -13.9357, 307.306, -134.759, 326.102, 105.244
152, 2700.00000, 7415.54, -0.0000135557, 7415.54, -120, 7415.54, 120, 270.81, -17.6931, 277.77, -137.645, 297.353, 102.351
153, 0.00000, 7415.54, -0.0000110216, 7415.54, -120, 7415.54, 120, 246.41, -20.7909, 253.803, -140.375, 275.269, 100.412
153, 900.00000, 7415.54, -0.0000191864, 7415.54, -120, 7415.54, 120, 326.624, -12.4434, 323.182, -133.42, 341.717, 106.383
153, 1800.00000, 7415.54, -0.0000201894, 7415.54, -120, 7415.54, 120, 340.811, -12.1347, 336.296, -132.969, 356.964, 106.813
153, 2700.00000, 7415.54, -0.0000213489, 7415.54, -120, 7415.54, 120, 362.796, -12.3825, 360.885, -132.783, 379.831, 106.882
154, 0.00000, 7415.54, -0.0000221036, 7415.54, -120, 7415.54, 120, 376.102, -12.4304, 369.147, -133.096, 395.878, 106.703
154, 900.00000, 7415.54, 4.47294E-6, 7415.54, -120, 7415.54, 120, 178.678, -58.1858, 196.915, -166.934, 213.339, 77.2622
154, 1800.00000, 7415.54, 0.0000168986, 7415.54, -120, 7415.54, 120, 198.062, -96.2542, 180.137, 157.375, 197.954, 53.2828
154, 2700.00000, 7415.54, -0.0000105479, 7415.54, -120, 7415.54, 120, 307.858, -26.6914, 335.449, -144.575, 367.081, 95.8866
155, 0.00000, 7415.54, -0.0000229753, 7415.54, -120, 7415.54, 120, 416.406, -14.6437, 437.369, -135.31, 452.814, 104.025
155, 900.00000, 7415.54, -0.0000228416, 7415.54, -120, 7415.54, 120, 420.631, -15.1725, 436.204, -136.139, 460.857, 103.033
155, 1800.00000, 7415.54, -0.0000242078, 7415.54, -120, 7415.54, 120, 439.435, -14.6978, 440.409, -136.147, 480.9, 103.359
155, 2700.00000, 7415.54, -3.93818E-6, 7415.54, -120, 7415.54, 120, 256.297, -36.876, 278.834, -154.61, 309.185, 87.513
156, 0.00000, 7415.54, 0.0000212947, 7415.54, -120, 7415.54, 120, 236.359, -100.465, 209.75, 151.155, 221.811, 43.8283
156, 900.00000, 7415.54, 7.76918E-6, 7415.54, -120, 7415.54, 120, 207.909, -64.9459, 218.365, -175.106, 257.22, 72.1973
156, 1800.00000, 7415.54, -0.0000216625, 7415.54, -120, 7415.54, 120, 411.947, -16.2048, 415.534, -137.323, 436.456, 101.977
156, 2700.00000, 7415.54, -0.0000211893, 7415.54, -120, 7415.54, 120, 402.842, -16.1958, 412.62, -137.39, 431.128, 102.03
157, 0.00000, 7415.54, -0.0000206862, 7415.54, -120, 7415.54, 120, 395.434, -16.3667, 404.027, -137.697, 423.903, 102.135
157, 900.00000, 7415.54, -0.0000180119, 7415.54, -120, 7415.54, 120, 376.015, -18.9689, 384.132, -139.764, 400.178, 100.272
157, 1800.00000, 7415.54, 0.000016833, 7415.54, -120, 7415.54, 120, 208.338, -92.6105, 205.18, 165.236, 204.808, 49.7906
157, 2700.00000, 7415.54, 0.0000110665, 7415.54, -120, 7415.54, 120, 225.481, -71.6398, 224.27, 179.963, 246.631, 67.0986
158, 0.00000, 7415.54, -0.0000188717, 7415.54, -120, 7415.54, 120, 406.775, -19.8482, 422.756, -139.974, 442.746, 100.432
158, 900.00000, 7415.54, -0.0000268294, 7415.54, -120, 7415.54, 120, 495.292, -15.2578, 502.462, -136.223, 516.899, 104.109
158, 1800.00000, 7415.54, -0.0000269878, 7415.54, -120, 7415.54, 120, 494.677, -15.0234, 491.992, -135.705, 511.815, 104.522
158, 2700.00000, 7415.54, -0.0000263557, 7415.54, -120, 7415.54, 120, 478.616, -14.7134, 477.894, -135.643, 487.805, 104.629
159, 0.00000, 7415.54, -0.0000213479, 7415.54, -120, 7415.54, 120, 426.406, -17.7034, 433.387, -138.095, 450.176, 102.213
159, 900.00000, 7415.54, -9.95061E-6, 7415.54, -120, 7415.54, 120, 305.095, -27.5986, 321.299, -146.135, 343.169, 95.1211
159, 1800.00000, 7415.54, -9.70661E-6, 7415.54, -120, 7415.54, 120, 291.65, -27.2301, 291.735, -145.849, 319.334, 95.7414
159, 2700.00000, 7415.54, -0.0000200457, 7415.54, -120, 7415.54, 120, 360.852, -14.4107, 350.813, -135.283, 376.936, 104.654
160, 0.00000, 7415.54, -0.0000199, 7415.54, -120, 7415.54, 120, 352.394, -13.8479, 346.626, -134.871, 375.56, 104.984
160, 900.00000, 7415.54, -0.000019058, 7415.54, -120, 7415.54, 120, 328.936, -12.942, 325.881, -134.191, 346.955, 105.854
160, 1800.00000, 7415.54, -0.0000100994, 7415.54, -120, 7415.54, 120, 236.247, -21.922, 246.633, -141.696, 265.54, 99.2892
160, 2700.00000, 7415.54, 8.6854E-6, 7415.54, -120, 7415.54, 120, 137.187, -80.3179, 134.335, 174.652, 150.007, 63.6735
161, 0.00000, 7415.54, 5.39116E-6, 7415.54, -120, 7415.54, 120, 134.639, -66.4159, 137.726, -174.013, 161.226, 73.5514
161, 900.00000, 7415.54, -0.0000186354, 7415.54, -120, 7415.54, 120, 318.266, -12.5597, 310.702, -133.499, 327.642, 106.278
161, 1800.00000, 7415.54, -0.0000194996, 7415.54, -120, 7415.54, 120, 327.764, -11.975, 324.097, -133.173, 340.943, 106.787
161, 2700.00000, 7415.54, -0.0000204145, 7415.54, -120, 7415.54, 120, 343.607, -12.027, 344.426, -132.877, 364.508, 106.807
162, 0.00000, 7415.54, -0.0000204383, 7415.54, -120, 7415.54, 120, 350.583, -12.7214, 343.557, -133.615, 373.817, 105.985
162, 900.00000, 7415.54, 6.07728E-6, 7415.54, -120, 7415.54, 120, 165.243, -64.6036, 172.648, -174.412, 199.235, 73.0861
162, 1800.00000, 7415.54, 0.0000206122, 7415.54, -120, 7415.54, 120, 212.505, -107.48, 180.104, 143.526, 188.251, 40.5473
162, 2700.00000, 7415.54, -8.60237E-6, 7415.54, -120, 7415.54, 120, 280.936, -28.6883, 303.671, -146.206, 348.699, 94.671
163, 0.00000, 7415.54, -0.0000223123, 7415.54, -120, 7415.54, 120, 404.307, -14.6359, 407.262, -135.524, 434.415, 103.645
163, 900.00000, 7415.54, -0.0000214683, 7415.54, -120, 7415.54, 120, 401.89, -15.7045, 400.305, -136.79, 433.577, 102.362
163, 1800.00000, 7415.54, -0.0000222606, 7415.54, -120, 7415.54, 120, 411.495, -15.2963, 402.426, -136.939, 434.363, 102.57
163, 2700.00000, 7415.54, -7.78235E-7, 7415.54, -120, 7415.54, 120, 223.405, -43.1276, 251.001, -158.527, 270.746, 83.058
164, 0.00000, 7415.54, 0.0000239447, 7415.54, -120, 7415.54, 120, 240.83, -110.393, 206.968, 142.186, 211.049, 33.1761
164, 900.00000, 7415.54, 9.55265E-6, 7415.54, -120, 7415.54, 120, 190.184, -72.3063, 195.187, 177.964, 222.442, 65.7666
164, 1800.00000, 7415.54, -0.0000200019, 7415.54, -120, 7415.54, 120, 384.101, -16.508, 385.985, -137.685, 396.658, 101.496
164, 2700.00000, 7415.54, -0.00002021, 7415.54, -120, 7415.54, 120, 387.575, -16.4664, 384.356, -137.865, 395.528, 101.473
165, 0.00000, 7415.54, -0.000019676, 7415.54, -120, 7415.54, 120, 377.044, -16.4415, 373.116, -137.642, 388.985, 101.649
165, 900.00000, 7415.54, -0.0000142022, 7415.54, -120, 7415.54, 120, 327.563, -21.5883, 332.223, -142.509, 354.887, 97.9624
165, 1800.00000, 7415.54, 0.0000207328, 7415.54, -120, 7415.54, 120, 221.203, -103.978, 196.643, 150.44, 194.787, 36.4456
165, 2700.00000, 7415.54, 0.0000200955, 7415.54, -120, 7415.54, 120, 231.907, -97.398, 209.401, 155.816, 211.468, 43.2696
166, 0.00000, 7415.54, -0.0000167246, 7415.54, -120, 7415.54, 120, 377.128, -21.0257, 388.11, -141.051, 401.059, 99.2918
166, 900.00000, 7415.54, -0.0000250478, 7415.54, -120, 7415.54, 120, 470.561, -15.8221, 476.015, -136.374, 481.86, 103.698
166, 1800.00000, 7415.54, -0.0000259194, 7415.54, -120, 7415.54, 120, 480.53, -15.3956, 475.023, -135.881, 491.856, 104.018
166, 2700.00000, 7415.54, -0.0000245446, 7415.54, -120, 7415.54, 120, 458.161, -15.6157, 449.659, -136.292, 472.792, 103.743
167, 0.00000, 7415.54, -7.98292E-6, 7415.54, -120, 7415.54, 120, 308.101, -31.2493, 313.247, -149.477, 341.248, 92.2096
167, 900.00000, 7415.54, 0.0000211252, 7415.54, -120, 7415.54, 120, 230.847, -101.796, 198.151, 148.186, 201.071, 40.1118
167, 1800.00000, 7415.54, -4.32775E-6, 7415.54, -120, 7415.54, 120, 232.401, -35.1432, 255.949, -150.865, 271.011, 90.1855
167, 2700.00000, 7415.54, -0.0000180489, 7415.54, -120, 7415.54, 120, 331.057, -15.0343, 333.731, -136.135, 340.405, 103.825
168, 0.00000, 7415.54, -0.0000177632, 7415.54, -120, 7415.54, 120, 321.576, -14.5973, 320.833, -135.736, 328.939, 104.538
168, 900.00000, 7415.54, -0.0000171533, 7415.54, -120, 7415.54, 120, 303.887, -13.8575, 306.557, -135.291, 318.097, 104.901
168, 1800.00000, 7415.54, -0.0000139706, 7415.54, -120, 7415.54, 120, 263.209, -15.8937, 273.593, -136.714, 280.255, 103.571
168, 2700.00000, 7415.54, 9.81595E-6, 7415.54, -120, 7415.54, 120, 131.857, -87.8397, 129.45, 170.575, 136.76, 57.7179
169, 0.00000, 7415.54, 0.0000209522, 7415.54, -120, 7415.54, 120, 194.763, -124.614, 153.478, 124.843, 144.433, 19.6041
169, 900.00000, 7415.54, -0.0000153684, 7415.54, -120, 7415.54, 120, 276.255, -14.3517, 278.483, -135.465, 292.647, 104.418
169, 1800.00000, 7415.54, -0.0000173978, 7415.54, -120, 7415.54, 120, 305.273, -13.5234, 301.131, -134.145, 318.639, 105.501
169, 2700.00000, 7415.54, -0.0000187647, 7415.54, -120, 7415.54, 120, 329.955, -13.6005, 342.188, -134.508, 358.278, 105.272
170, 0.00000, 7415.54, -0.0000186997, 7415.54, -120, 7415.54, 120, 341.161, -14.8578, 344.109, -135.493, 368.29, 104.342
170, 900.00000, 7415.54, 0.0000143345, 7415.54, -120, 7415.54, 120, 186.632, -89.5848, 180.178, 167.725, 193.261, 56.6577
170, 1800.00000, 7415.54, 0.0000208848, 7415.54, -120, 7415.54, 120, 228.334, -101.751, 199.075, 152.126, 207.314, 45.012
170, 2700.00000, 7415.54, -8.02107E-6, 7415.54, -120, 7415.54, 120, 288.68, -30.2324, 314.995, -146.794, 349.758, 93.9329
171, 0.00000, 7415.54, -0.0000226795, 7415.54, -120, 7415.54, 120, 419.912, -15.3493, 436.674, -135.852, 457.895, 103.568
171, 900.00000, 7415.54, -0.0000223465, 7415.54, -120, 7415.54, 120, 416.379, -15.5549, 431.81, -136.266, 456.086, 102.77
171, 1800.00000, 7415.54, -0.0000232745, 7415.54, -120, 7415.54, 120, 429.442, -15.237, 432.59, -136.55, 463.194, 102.704
171, 2700.00000, 7415.54, -0.0000153429, 7415.54, -120, 7415.54, 120, 358.104, -21.8836, 372.747, -141.993, 400.473, 97.7377
172, 0.00000, 7415.54, -2.83693E-6, 7415.54, -120, 7415.54, 120, 258.935, -39.206, 276.132, -155.673, 308.136, 85.7732
172, 900.00000, 7415.54, 8.32913E-6, 7415.54, -120, 7415.54, 120, 217.175, -65.4979, 214.999, -178.171, 253.268, 69.7118
172, 1800.00000, 7415.54, -0.0000227463, 7415.54, -120, 7415.54, 120, 429.128, -15.954, 426.172, -136.978, 450.205, 102.532
172, 2700.00000, 7415.54, -0.0000220294, 7415.54, -120, 7415.54, 120, 412.87, -15.7423, 426.493, -137.001, 437.473, 102.555
173, 0.00000, 7415.54, -0.0000216267, 7415.54, -120, 7415.54, 120, 409.012, -16.0309, 418.113, -137.217, 439.307, 102.232
173, 900.00000, 7415.54, -0.000015851, 7415.54, -120, 7415.54, 120, 361.913, -21.3394, 369.214, -141.821, 387.098, 98.2303
