bus,v
p13udm34051,1.0125825723979098
p13udm34101,1.0084700703241465
p13udm34102,1.0099277978660504
p13udm34104,1.009390707538063
p13udm34106,1.0100915756562983
p13udm34108,1.0058125922027892
p13udm34109,1.0073823445014927
p13udm34110,1.0083329570824597
p13udm34111,1.0025896336356301
p13udm34113,1.0062616506678403
p13udm34114,1.0079851585315378
p13udm34116,1.0076718467802959
p13udm34118,1.0071086250685974
p13udm34119,1.00840713065726
p13udm34726,1.0092230371314184
p13udm34727,1.0097683892617564
p13udm34730,1.0096411509097711
p13udm53366,1.0082544521433185
p13udm53368,1.0087443657656479
p13udm53369,1.007002082274837
p13udm53371,1.0095163327127918
p13udm53372,1.0088558078854009
p13udm53374,1.0094122245273347
p13udm53376,1.0078874296293194
p13udm56052,1.0093362011970217
p13udm56053,1.0091873523759918
p13udm56054,1.0093958643846963
p13udm56058,1.0095202020199638
p13udm56060,1.0098280754368707
p13udm56074,1.006815960338777
p13udm56075,1.008602291096381
p13udm56098,1.0062363185198344
p13udm56102,1.0076391896390837
p13udm56108,1.0074021989788167
p13udm56109,1.0065914554034072
p13udm56112,1.0102993369193012
p13udm56113,1.010517726271051
p13udm56114,1.0113457392197007
p13udm56116,1.011709133381903
p13udm56117,1.0113092276802171
p13udm56118,1.01116451401478
p13udm56119,1.010130366276293
p13udm56121,1.008285439911032
p13udm56130,1.0124122211108715
p13udm56135,1.0111598418351333
p13udm56136,1.0120354904706996
p13udm56137,1.011780167067512
p13udm56138,1.0106116574386121
p13udm56139,1.0111935595922383
p13udm56140,1.0118618647251574
p13udm56144,1.0089512617700145
p13udm56150,1.0115309215929775
p13udm56151,1.0121003343761188
p13udm56153,1.0108742318226205
p13udm56154,1.0110378657837418
p13udm56155,1.010458639638621
p13udm56157,1.011537785962505
p13udm56619,1.0068879425685253
p13udm56622,1.006777956262587
p13udm56623,1.0059080206340896
p13udm56624,1.0061161965531331
p13udm56625,1.0070992154995304
p13udm56627,1.0061122435744627
p13udm56628,1.0065198392054264
p13udm56633,1.0077576504447574
p13udm56636,1.0076643635029203
p13udm56637,1.0070075670321548
p13udm56642,1.006438133651767
p13udm56643,1.0031628248932978
p13udm56644,1.0082867884647433
p13udm56647,1.0086066308478834
p13udm56648,1.0083143694004926
p13udm56649,1.0080720768431815
p13udm56650,1.0086757846829966
p13udm56651,1.0066622955064473
p13udm56654,1.0046795771011783
p13udm56655,1.0057043516756354
p13udm56656,1.0109945878219284
p13udm56659,1.006428555323022
p13udm56660,1.0064312716562356
p13udm56661,1.004724402736547
p13udm56662,1.0080208637329653
p13udm56663,1.0067777845713395
p13udm56665,1.008606906131349
p13udm56668,1.006613705248383
p13udm56669,1.0055425494048547
p13udm56670,1.0058473328460455
p13udm56673,1.0064851208659524
p13udm56674,1.0065010542225687
p13udm56675,1.0062925074081468
p13udm56678,1.0072052994035579
p13udm56680,1.0065788339359916
p13udm56689,1.0080088745118043
p13udm56691,1.0076644650673634
p13udm56693,1.007520011841515
p13udm56697,1.007598493206004
p13udm56699,1.0073114954391151
p13udm56700,1.0068565935463858
p13udm56709,1.0072448943213557
p13udm56710,1.0057151146441756
p13udm56711,1.0070612767068743
p13udm56712,1.0075766116692018
p13udm56716,1.0098727085020238
p13udm56717,1.0099689235964429
p13udm56718,1.0069816340111635
p13udm95165,1.0130625611289625
p13udm95166,1.0132805886774694
p13udm95168,1.0134654690179277
p13udm95169,1.013244756716181
p13udm95170,1.0131120024324591
p13udm95171,1.0133702651773637
p13udm95172,1.0141819585174325
p13udm95174,1.0132765263307815
p13udm95175,1.0136407273842218
p13udm95176,1.012555642779815
p13udm95179,1.0139291662789027
p13udm95182,1.0125777482190217
p13udm95184,1.0117623185253986
p13udm95185,1.0124712966391365
p13udm95186,1.0125674697444866
p13udm95188,1.012177775917936
p13udm95189,1.0125998528668085
p13udm95190,1.0120293684676245
p13udm95193,1.0143363683415365
p13udm95195,1.010406407513464
p13udm95196,1.0087445716705865
p13udm95201,1.0130516446309732
p13udm95205,1.010555598753358
p13udm95211,1.011904928732772
p13udm95216,1.0130340341259019
p13udm95217,1.01300360905495
p13udm95221,1.0137654515279542
p13udm95226,1.0109034207779335
p13udm95227,1.0084656260632499
p13udm95228,1.0099396703904868
p13udm95230,1.0088507424695041
p13udm95232,1.0104910342189781
p13udm95241,1.011568544682239
p13udm95243,1.0128342931380003
p13udm95248,1.0115550143910832
p13udm95249,1.011947850535437
p13udm95250,1.0122003305329512
p13udm95258,1.0119522537551744
p13udm96105,1.0105278745955961
p13udm96111,1.0099032748301475
p13udm96112,1.0097401652595053
p13udm96113,1.0104833967191253
p13udm96114,1.0108090452005922
p13udm96117,1.0094023523945028
p13udm96130,1.0114707468820956
p13udm96692,1.0145641719379301
p13udm96694,1.0145821715647987
p13udm96695,1.0141288172726384
p13udm96698,1.0140344896687132
p13udm96943,1.010600838515117
p13udm97486,1.0050756146302384
p13udm97527,1.0096294873577671
p13udm97528,1.0104383776050274
p13udm97529,1.0106197741538478
p13udm97812,1.0158642714551442
p13udm98414,1.0116425964210822
p13udm98416,1.0082277511562792
p13udm98417,1.0084869527723521
p13udm98436,1.0088329205516593
p13udm98437,1.0086193057621995
p13udm98440,1.0127715246226097
p13udm98448,1.0124008364765915
p13udm98455,1.0137094796131043
p13udt12519,1.0134389942916346
p13udt12519-p13udt12520x,1.0134389925618272
p13udt12519-p13udt12520xx,1.0133630555706492
p13udt12519-p13udt13379x,1.0135689021624106
p13udt12519lv,1.0100922871640678
p13udt12520,1.0133630538380014
p13udt12520-p13udt6469x,1.0133630526076958
p13udt12520-p13udt6469xx,1.0133198833576187
p13udt12520lv,1.010013933284657
p13udt13263,1.0125510850623451
p13udt13263-p13udt13264x,1.0125510848777008
p13udt13263-p13udt13264xx,1.0125441797564492
p13udt13263-p13udt13267x,1.012551085715652
p13udt13263-p13udt13267xx,1.012581240769384
p13udt13263lv,1.009952576931852
p13udt13264,1.0125441795693881
p13udt13264lv,1.0101086721176262
p13udt13267,1.0125812414196749
p13udt13267-p13udt13390x,1.0125812424143623
p13udt13267-p13udt13390xx,1.012610356406901
p13udt13267lv,1.0089407662125653
p13udt13271,1.0125509064058773
p13udt13271lv,1.0094400858933943
p13udt13272,1.0151967490384939
p13udt13272lv,1.0126935734387714
p13udt13273,1.0129248078023032
p13udt13273-p13udt27202x,1.012924802821956
p13udt13273-p13udt27202xx,1.0127939414605456
p13udt13273-p13udt8001x,1.0129248132818773
p13udt13273-p13udt8001xx,1.0134382471992358
p13udt13273lv,1.0076523312651307
p13udt13274,1.015444726288606
p13udt13274-p13udt13277x,1.0154447265762758
p13udt13274-p13udt13277xx,1.0154551930130458
p13udt13274lv,1.0122343853992903
p13udt13275,1.0152312616817143
p13udt13275-p13udt27205x,1.015265089618209
p13udt13275lv,1.0120583910478362
p13udt13276,1.0152309877524521
p13udt13276lv,1.0122655425680342
p13udt13277,1.0154551932983291
p13udt13277-p13udt13281x,1.0154551936585916
p13udt13277-p13udt13281xx,1.0154715782285264
p13udt13277lv,1.0133462101822244
p13udt13278,1.0156591724499973
p13udt13278-p13udt13385x,1.01616869267765
p13udt13278lv,1.0131273596949542
p13udt13279,1.0156541437027953
p13udt13279lv,1.0128634869879765
p13udt13280,1.0156650788195651
p13udt13280lv,1.0124595936134186
p13udt13281,1.015471578585807
p13udt13281-p13udt27216x,1.0154715792035423
p13udt13281-p13udt27216xx,1.015488484954556
p13udt13281lv,1.0124531440787414
p13udt13282,1.0156783092882138
p13udt13282lv,1.0105977601862044
p13udt13283,1.0155050075039473
p13udt13283-p13udt27214x,1.0155174654511334
p13udt13283lv,1.0133341961517104
p13udt13284,1.015806461418779
p13udt13284-p13udt26909x,1.0158058022619507
p13udt13284-p13udt26909xx,1.0157988756645089
p13udt13284-p13udt27220x,1.0158072285104227
p13udt13284-p13udt27220xx,1.0158132496473435
p13udt13284lv,1.0122718364178533
p13udt13372,1.0110741431483214
p13udt13372-p13udt13373x,1.0110741437885467
p13udt13372-p13udt13373xx,1.011091739520097
p13udt13372-p13udt13388x,1.0110741428675125
p13udt13372-p13udt13388xx,1.0110663905897823
p13udt13372lv,1.0074184396625778
p13udt13373,1.0110917401585302
p13udt13373-p13udt13387x,1.0110917413900795
p13udt13373-p13udt13387xx,1.0111368731293955
p13udt13373lv,1.0078327091986905
p13udt13374,1.0112557993448767
p13udt13374-p13udt13383x,1.0112558019185993
p13udt13374-p13udt13383xx,1.0113240996641317
p13udt13374-p13udt27209x,1.011255797205768
p13udt13374-p13udt27209xx,1.011217923215836
p13udt13374lv,1.008462415782935
p13udt13375,1.0114622110790552
p13udt13375-p13udt13382x,1.0114622076905624
p13udt13375-p13udt13382xx,1.011379271525482
p13udt13375-p13udt27212x,1.0114622150308452
p13udt13375-p13udt27212xx,1.0114944339964653
p13udt13375lv,1.006557784058438
p13udt13376,1.0115931329093346
p13udt13376-p13udt13377x,1.0115931324533396
p13udt13376-p13udt13377xx,1.0115766622692404
p13udt13376-p13udt13381x,1.0115931377349963
p13udt13376-p13udt13381xx,1.0118084079730376
p13udt13376-p13udt27212x,1.0115931288735718
p13udt13376-p13udt27212xx,1.0114944419850294
p13udt13376lv,1.0091433163910524
p13udt13377,1.0115766618108963
p13udt13377lv,1.0072182715173439
p13udt13378,1.014028868072573
p13udt13378lv,1.0117507255935743
p13udt13379,1.0140224318599684
p13udt13379-p13udt27213x,0.0
p13udt13379lv,1.0070399658333604
p13udt13380,1.0120088215512444
p13udt13380-p13udt13381x,1.0120088159372786
p13udt13380-p13udt13381xx,1.0118084184120615
p13udt13380-p13udt6674x,1.0120088276363317
p13udt13380-p13udt6674xx,1.012391739402497
p13udt13380lv,1.0092239665898104
p13udt13381,1.0118084127959837
p13udt13381lv,1.007635521218836
p13udt13382,1.0113792681354405
p13udt13382-p13udt13383x,1.0113792652052935
p13udt13382-p13udt13383xx,1.0113241051675013
p13udt13382lv,1.0068200226527155
p13udt13383,1.0113241022361537
p13udt13383lv,1.0075313255091691
p13udt13384,1.015671534797766
p13udt13384lv,1.0128034269797728
p13udt13385,1.016168429473782
p13udt13385lv,1.0140214711417774
p13udt13386,1.0111667548323313
p13udt13386-p13udt13387x,1.0111667531437647
p13udt13386-p13udt13387xx,1.0111368760482768
p13udt13386-p13udt27209x,1.0111667567616354
p13udt13386-p13udt27209xx,1.0112179191479929
p13udt13386lv,1.0084486097847858
p13udt13387,1.0111368743585671
p13udt13387lv,1.007975076794155
p13udt13388,1.0110663903071795
p13udt13388lv,1.008034360725436
p13udt13390,1.0126103573996823
p13udt13390-p13udt13391x,1.0126103591317284
p13udt13390-p13udt13391xx,1.0126733406125452
p13udt13390lv,1.0084085463536256
p13udt13391,1.0126733423422392
p13udt13391-p13udt27202x,1.012673344279565
p13udt13391-p13udt27202xx,1.0127939345453
p13udt13391lv,1.0102038065290413
p13udt13392,1.0124362898573165
p13udt13392lv,1.0096157189318276
p13udt13393,1.0124057307161842
p13udt13393lv,1.0088647298182147
p13udt25990,1.015977335242212
p13udt25990-p13udt6387x,1.0159773345069503
p13udt25990-p13udt6387xx,1.0159587532045895
p13udt25990-p13udt6388x,1.015977334907438
p13udt25990-p13udt6388xx,1.0159661143618448
p13udt25990-p13udt6650x,1.0159773364747238
p13udt25990-p13udt6650xx,1.0160444244346496
p13udt25990lv,1.0137001784346005
p13udt25991,1.0167197556555454
p13udt25991-p13udt26326x,1.0168393278379613
p13udt25991lv,1.013831354230309
p13udt25992,1.0174626507158806
p13udt25992-p13udt25998x,1.0174626511553266
p13udt25992-p13udt25998xx,1.017482244286014
p13udt25992-p13udt25998xxx,1.017482244722529
p13udt25992lv,1.0147504538622016
